Timestamp(ms),Target Number,Distance(m),Speed(m/s),Energy,Label
720450,1,0.95,-1.06,41,Fall
720650,1,0.89,-0.67,40,Fall
720850,1,0.82,-1.24,100,Fall
721050,1,0.65,-1.68,40,Fall
721250,1,0.39,-2.29,90,Fall
721450,1,0.25,-2.59,40,Fall
721650,1,0.98,0.08,76,Fall
721850,1,1.7,-3.83,82,Fall
722050,1,1.44,-3.78,40,Fall
722250,1,1.1,-3.75,52,Fall
722450,1,0.7,-3.66,40,Fall
722650,1,0.6,-3.53,100,Fall
722850,1,0.33,-3.48,53,Fall
723050,1,2.07,-3.84,40,Fall
723250,1,1.5,-3.82,40,Fall
723450,1,1.09,-3.77,89,Fall
723650,1,0.79,-3.68,40,Fall
723850,1,0.36,-3.64,45,Fall
724050,1,2.47,-3.84,40,Fall
724250,1,2.02,-3.81,40,Fall
724450,1,1.27,-1.86,41,Fall
724650,1,0.98,-1.13,60,Fall
724850,1,0.8,-0.94,68,Fall
725050,1,0.68,-0.79,54,Fall
725250,1,0.54,-0.7,95,Fall
725450,1,0.54,0.05,94,Fall
725650,1,0.53,0.07,85,Fall
725850,1,0.53,0.05,56,Fall
726050,1,0.52,0.09,59,Fall
726250,1,0.52,-0.2,54,Fall
726450,1,0.95,-1.33,40,Fall
726650,1,0.71,-0.75,46,Fall
726850,1,1.4,0.07,72,Fall
727050,1,2.09,-3.84,100,Fall
727250,1,0.97,-1.28,44,Fall
727450,1,0.73,-0.93,44,Fall
727650,1,0.74,-1.24,43,Fall
727850,1,0.72,-2.05,40,Fall
728050,1,0.43,-2.3,40,Fall
728250,1,0.02,-2.55,41,Fall
728450,1,2.23,-3.84,40,Fall
728650,1,1.36,-3.84,58,Fall
728850,1,1.44,0.06,55,Fall
729050,1,1.52,-3.84,50,Fall
729250,1,1.49,-3.77,40,Fall
729450,1,1.42,-3.73,40,Fall
729650,1,0.9,-2.24,67,Fall
729850,1,0.65,-1.44,82,Fall
730050,1,0.46,-1.15,60,Fall
730250,1,0.53,0.06,58,Fall
730450,1,0.6,0.07,85,Fall
730650,1,0.67,0.01,75,Fall
730850,1,0.74,0.31,51,Fall
731050,1,0.86,0.1,94,Fall
731250,1,0.99,0.29,54,Fall
731450,1,0.87,0.19,45,Fall
731650,1,0.87,0.13,43,Fall
731850,1,0.95,-1.45,40,Fall
732050,1,0.83,-2.2,40,Fall
732250,1,0.45,-2.48,50,Fall
732450,1,0.98,0.1,95,Fall
732650,1,1.51,-3.84,49,Fall
732850,1,1.31,-3.8,40,Fall
733050,1,0.99,-3.72,40,Fall
733250,1,0.59,-3.66,100,Fall
733450,1,0.2,-3.59,40,Fall
733650,1,2.06,-3.84,40,Fall
733850,1,1.69,-3.8,40,Fall
734050,1,1.75,0.08,74,Fall
734250,1,1.8,0.11,88,Fall
734450,1,1.86,-3.83,40,Fall
734650,1,1.54,-3.79,40,Fall
734850,1,1.06,-3.76,52,Fall
735050,1,0.68,-3.68,40,Fall
735250,1,0.17,-3.64,40,Fall
735450,1,2.23,-3.84,40,Fall
735650,1,1.61,-3.84,45,Fall
735850,1,1.21,-3.76,40,Fall
736050,1,1.0,-3.67,40,Fall
736250,1,0.59,-3.59,40,Fall
736450,1,0.33,-3.52,49,Fall
736650,1,2.23,-3.84,40,Fall
736850,1,1.76,-3.81,40,Fall
737050,1,1.25,-3.79,40,Fall
737250,1,0.66,-3.76,40,Fall
737450,1,0.67,-2.05,43,Fall
737650,1,0.68,0.03,90,Fall
737850,1,0.69,0.09,50,Fall
738050,1,0.7,0.11,58,Fall
738250,1,0.71,0.05,84,Fall
738450,1,0.72,0.06,86,Fall
738650,1,0.73,0.09,96,Fall
738850,1,0.74,-0.23,43,Fall
739050,1,0.67,0.09,76,Fall
739250,1,0.59,0.08,65,Fall
739450,1,0.52,0.0,51,Fall
739650,1,1.19,-1.86,40,Fall
739850,1,1.02,-1.9,40,Fall
740050,1,0.88,-2.31,40,Fall
740250,1,0.61,-2.06,46,Fall
740450,1,0.24,-2.36,65,Fall
740650,1,2.26,-3.84,40,Fall
740850,1,1.38,-2.58,82,Fall
741050,1,1.28,-3.07,40,Fall
741250,1,0.9,-3.3,41,Fall
741450,1,0.44,-3.33,40,Fall
741650,1,0.7,0.04,54,Fall
741850,1,0.95,-1.94,43,Fall
742050,1,1.09,-2.89,50,Fall
742250,1,0.86,-3.19,40,Fall
742450,1,0.56,-3.21,40,Fall
742650,1,0.43,-3.24,40,Fall
742850,1,0.24,-2.11,43,Fall
743050,1,0.16,-1.37,56,Fall
743250,1,0.14,-0.88,45,Fall
743450,1,0.15,-0.56,44,Fall
743650,1,0.18,-0.34,57,Fall
743850,1,0.22,-0.19,82,Fall
744050,1,0.26,-0.1,65,Fall
744250,1,0.3,-0.04,44,Fall
744450,1,0.34,-0.01,48,Fall
744650,1,0.36,0.0,44,Fall
744850,1,0.83,0.03,55,Fall
745050,1,1.3,-3.83,40,Fall
745250,1,0.93,-3.79,50,Fall
745450,1,0.55,-2.94,43,Fall
745650,1,0.19,-2.33,46,Fall
745850,1,2.23,-3.84,40,Fall
746050,1,1.79,-3.82,40,Fall
746250,1,1.52,-1.78,52,Fall
746450,1,1.31,-2.54,40,Fall
746650,1,0.96,-2.24,52,Fall
746850,1,0.71,-1.49,61,Fall
747050,1,0.57,-0.99,44,Fall
747250,1,0.49,-0.66,86,Fall
747450,1,0.46,-0.43,44,Fall
747650,1,0.45,-0.27,90,Fall
747850,1,0.47,-0.16,61,Fall
748050,1,0.46,-0.11,87,Fall
748250,1,0.48,-0.02,40,Fall
748450,1,0.55,0.01,88,Fall
748650,1,0.62,0.11,92,Fall
748850,1,0.7,0.04,51,Fall
749050,1,0.77,0.02,67,Fall
749250,1,0.84,0.24,44,Fall
749450,1,0.81,0.17,53,Fall
749650,1,0.8,0.05,43,Fall
749850,1,0.8,0.04,44,Fall
750050,1,0.8,-0.72,40,Fall
750250,1,0.69,-1.69,40,Fall
750450,1,0.41,-2.0,40,Fall
750650,1,0.26,-2.44,40,Fall
750850,1,1.06,0.1,88,Fall
751050,1,1.87,-3.84,40,Fall
751250,1,1.42,-3.82,68,Fall
751450,1,0.97,-3.77,100,Fall
751650,1,1.41,0.11,58,Fall
751850,1,1.85,-3.83,40,Fall
752050,1,1.49,-3.79,40,Fall
752250,1,0.93,-3.77,40,Fall
752450,1,0.47,-3.69,40,Fall
752650,1,0.27,-3.56,52,Fall
752850,1,1.12,0.09,74,Fall
753050,1,1.97,-3.83,40,Fall
753250,1,1.45,-3.82,45,Fall
753450,1,1.13,-3.74,40,Fall
753650,1,0.74,-3.68,40,Fall
753850,1,0.43,-3.59,40,Fall
754050,1,1.32,0.02,50,Fall
754250,1,2.21,-3.83,40,Fall
754450,1,1.65,-3.83,40,Fall
754650,1,1.78,0.06,50,Fall
754850,1,1.92,0.06,93,Fall
755050,1,2.05,-3.84,40,Fall
755250,1,1.74,-3.81,40,Fall
755450,1,1.31,-3.75,40,Fall
755650,1,0.91,-3.7,40,Fall
755850,1,0.56,-3.63,97,Fall
756050,1,0.32,-3.54,100,Fall
756250,1,0.99,0.1,54,Fall
756450,1,1.66,-3.81,40,Fall
756650,1,1.36,-3.74,40,Fall
756850,1,1.17,-3.69,90,Fall
757050,1,0.63,-3.66,50,Fall
757250,1,0.51,-3.53,40,Fall
757450,1,0.37,-3.43,40,Fall
757650,1,1.1,0.11,55,Fall
757850,1,1.84,-3.84,40,Fall
758050,1,1.47,-3.8,40,Fall
758250,1,0.85,-3.79,53,Fall
758450,1,1.36,0.05,75,Fall
758650,1,1.86,-3.83,89,Fall
758850,1,1.2,-1.82,40,Fall
759050,1,1.01,-1.08,42,Fall
759250,1,0.93,-1.27,42,Fall
759450,1,0.83,-0.83,43,Fall
759650,1,0.75,-0.56,46,Fall
759850,1,0.69,-0.44,43,Fall
760050,1,0.65,-0.36,43,Fall
760250,1,0.62,-0.3,80,Fall
760450,1,0.58,-0.28,94,Fall
760650,1,0.6,0.02,53,Fall
760850,1,0.61,0.05,81,Fall
761050,1,0.63,-0.22,84,Fall
761250,1,0.57,-0.1,65,Fall
761450,1,0.56,-0.06,45,Fall
761650,1,0.55,-0.04,74,Fall
761850,1,0.55,-0.03,56,Fall
762050,1,0.48,-0.76,40,Fall
762250,1,0.58,0.05,83,Fall
762450,1,0.68,0.01,84,Fall
762650,1,0.71,0.01,43,Fall
762850,1,0.81,-1.46,40,Fall
763050,1,0.64,-2.23,41,Fall
763250,1,0.5,-2.62,40,Fall
763450,1,0.23,-2.87,40,Fall
763650,1,2.23,-3.84,40,Fall
330450,1,0.65,0.01,51,Fall
330650,1,0.72,0.03,63,Fall
330850,1,0.74,0.03,51,Fall
331050,1,0.75,0.02,40,Fall
331250,1,0.69,0.0,55,Fall
331450,1,0.67,-0.01,46,Fall
331650,1,0.69,0.0,44,Fall
331850,1,0.71,0.01,41,Fall
332050,1,1.48,-3.73,100,Fall
332250,1,1.14,-3.82,82,Fall
332450,1,0.75,-3.99,89,Fall
332650,1,0.4,-3.82,69,Fall
332850,1,0.85,0.03,69,Fall
333050,1,1.31,-3.77,68,Fall
333250,1,0.86,-3.49,92,Fall
333450,1,0.61,-3.65,63,Fall
333650,1,0.31,-3.66,48,Fall
333850,1,1.51,-3.66,79,Fall
334050,1,1.0,-2.73,54,Fall
334250,1,0.73,-1.42,60,Fall
334450,1,0.66,-0.9,40,Fall
334650,1,0.54,-1.24,48,Fall
334850,1,0.3,-1.98,63,Fall
335050,1,0.25,-1.27,40,Fall
335250,1,0.79,0.03,67,Fall
335450,1,1.31,-3.92,51,Fall
335650,1,0.91,-3.57,42,Fall
335850,1,0.58,-3.95,56,Fall
336050,1,0.35,-2.35,45,Fall
336250,1,0.26,-1.48,44,Fall
336450,1,0.24,-0.98,44,Fall
336650,1,0.18,-0.7,42,Fall
336850,1,0.61,-0.07,47,Fall
337050,1,0.58,-0.05,41,Fall
337250,1,1.3,-3.76,54,Fall
337450,1,0.73,-3.9,43,Fall
337650,1,1.27,-4.09,50,Fall
337850,1,0.92,-3.63,94,Fall
338050,1,0.44,-3.35,94,Fall
338250,1,0.89,0.07,86,Fall
338450,1,1.29,-4.0,66,Fall
338650,1,0.88,-2.88,43,Fall
338850,1,0.64,-2.26,100,Fall
339050,1,0.49,-1.64,40,Fall
339250,1,0.44,-1.06,45,Fall
339450,1,0.36,-0.76,43,Fall
339650,1,1.3,-3.47,42,Fall
339850,1,0.74,-3.49,69,Fall
340050,1,0.6,0.01,80,Fall
340250,1,0.63,0.09,90,Fall
340450,1,0.66,0.03,89,Fall
340650,1,0.69,0.05,73,Fall
340850,1,0.7,0.07,93,Fall
341050,1,0.72,0.05,74,Fall
341250,1,0.74,0.0,57,Fall
341450,1,0.76,0.0,57,Fall
341650,1,0.78,-1.11,66,Fall
341850,1,0.65,-1.2,52,Fall
342050,1,0.51,-0.97,48,Fall
342250,1,0.47,-0.72,56,Fall
342450,1,0.38,-1.16,40,Fall
342650,1,0.4,-0.77,52,Fall
342850,1,0.44,-0.4,42,Fall
343050,1,0.41,-0.32,40,Fall
343250,1,0.53,0.1,74,Fall
343450,1,0.65,0.03,53,Fall
343650,1,0.78,-0.15,44,Fall
343850,1,0.89,-1.44,62,Fall
344050,1,0.69,-2.15,76,Fall
344250,1,0.44,-2.22,62,Fall
344450,1,0.1,-2.43,41,Fall
344650,1,0.71,0.09,56,Fall
344850,1,1.28,-3.65,76,Fall
345050,1,0.73,-3.95,40,Fall
345250,1,0.53,-3.95,45,Fall
345450,1,0.37,-2.04,45,Fall
345650,1,0.32,-1.3,50,Fall
345850,1,0.3,-0.96,46,Fall
346050,1,0.33,-0.55,47,Fall
346250,1,0.82,-0.16,40,Fall
346450,1,1.47,-3.99,100,Fall
346650,1,0.78,0.0,40,Fall
346850,1,1.49,-3.58,52,Fall
347050,1,0.74,0.0,45,Fall
347250,1,0.75,0.0,44,Fall
347450,1,0.75,-2.01,42,Fall
347650,1,0.48,-2.54,42,Fall
347850,1,0.46,-1.46,44,Fall
348050,1,0.34,-1.08,53,Fall
348250,1,0.37,-0.69,63,Fall
348450,1,0.29,-0.51,73,Fall
348650,1,0.33,0.12,52,Fall
348850,1,0.38,0.11,60,Fall
349050,1,0.43,0.04,87,Fall
349250,1,0.47,0.06,65,Fall
349450,1,0.5,0.07,87,Fall
349650,1,0.54,0.0,46,Fall
349850,1,0.56,0.0,63,Fall
350050,1,0.57,0.0,46,Fall
350250,1,0.56,-0.61,40,Fall
350450,1,0.44,-0.92,46,Fall
350650,1,0.23,-1.61,60,Fall
350850,1,0.78,0.08,76,Fall
351050,1,1.33,-3.88,68,Fall
351250,1,0.96,-3.89,85,Fall
351450,1,0.56,-3.76,91,Fall
351650,1,0.27,-3.28,92,Fall
351850,1,0.61,-0.14,46,Fall
352050,1,0.87,-1.92,51,Fall
352250,1,0.79,-2.88,70,Fall
352450,1,0.52,-2.58,44,Fall
352650,1,0.29,-3.0,86,Fall
352850,1,1.52,-4.12,100,Fall
353050,1,1.1,-3.97,77,Fall
353250,1,0.74,-4.12,80,Fall
353450,1,0.48,-3.54,40,Fall
353650,1,1.01,0.09,58,Fall
353850,1,1.55,-3.87,68,Fall
354050,1,1.12,-3.6,80,Fall
354250,1,0.86,-3.87,61,Fall
354450,1,0.48,-3.72,54,Fall
354650,1,0.98,0.07,72,Fall
354850,1,1.48,-4.06,72,Fall
355050,1,1.14,-4.14,89,Fall
355250,1,0.76,-3.84,60,Fall
355450,1,1.05,0.1,95,Fall
355650,1,1.33,-3.72,48,Fall
355850,1,0.95,-3.7,100,Fall
356050,1,0.67,-3.4,81,Fall
356250,1,0.3,-3.4,44,Fall
356450,1,1.49,-3.7,42,Fall
356650,1,1.13,-4.08,77,Fall
356850,1,0.77,-3.5,59,Fall
357050,1,0.39,-3.77,79,Fall
357250,1,0.87,0.02,63,Fall
357450,1,1.34,-3.91,56,Fall
357650,1,0.75,-1.79,94,Fall
357850,1,0.74,0.09,92,No Fall
358050,1,0.74,0.07,71,No Fall
358250,1,0.76,0.07,100,No Fall
358450,1,0.76,0.11,61,No Fall
358650,1,0.76,0.03,67,No Fall
358850,1,0.77,0.05,87,Fall
359050,1,0.75,0.17,52,Fall
359250,1,0.78,0.11,47,Fall
359450,1,0.9,0.04,58,Fall
359650,1,1.05,-2.17,45,Fall
359850,1,0.91,-2.9,100,Fall
360050,1,0.61,-3.01,64,Fall
360250,1,0.11,-3.36,69,Fall
360450,1,1.48,-3.7,85,Fall
360650,1,1.12,-4.08,48,Fall
360850,1,0.54,-3.79,91,Fall
361050,1,0.34,-3.91,62,Fall
361250,1,1.5,-3.61,75,Fall
361450,1,0.9,-1.16,41,Fall
361650,1,0.76,-0.66,45,Fall
361850,1,0.99,0.04,59,Fall
362050,1,1.22,0.07,76,Fall
362250,1,1.49,-4.06,47,Fall
362450,1,1.12,-3.48,66,Fall
362650,1,0.86,-3.9,40,Fall
362850,1,0.46,-3.73,45,Fall
363050,1,0.88,0.05,84,Fall
363250,1,1.3,-4.06,70,Fall
363450,1,0.92,-3.85,75,Fall
363650,1,0.37,-3.91,49,Fall
363850,1,1.48,-3.79,72,Fall
364050,1,0.92,-4.03,50,Fall
364250,1,0.73,-3.76,62,Fall
364450,1,0.92,0.1,64,Fall
364650,1,1.1,-3.87,69,Fall
364850,1,0.98,-3.46,40,Fall
365050,1,0.69,-3.53,94,Fall
365250,1,0.14,-3.8,48,Fall
365450,1,0.74,-0.13,47,Fall
365650,1,0.73,-0.17,53,Fall
365850,1,0.7,0.06,100,No Fall
366050,1,0.66,0.04,79,No Fall
366250,1,0.63,0.06,76,No Fall
366450,1,0.57,0.05,80,No Fall
366650,1,0.54,0.05,50,No Fall
366850,1,0.49,0.0,97,Fall
367050,1,0.69,0.07,96,Fall
367250,1,0.9,0.03,100,Fall
367450,1,1.13,-4.18,48,Fall
367650,1,1.14,0.05,68,Fall
367850,1,1.12,-3.48,47,Fall
368050,1,0.98,-4.0,43,Fall
368250,1,0.67,-3.95,62,Fall
368450,1,0.35,-3.58,78,Fall
368650,1,1.49,-3.81,79,Fall
368850,1,1.26,-3.97,90,Fall
369050,1,0.86,-3.76,52,Fall
369250,1,0.27,-3.49,78,Fall
369450,1,1.48,-3.74,54,Fall
369650,1,0.91,-4.01,44,Fall
369850,1,0.76,-4.11,43,Fall
370050,1,0.46,-3.34,48,Fall
370250,1,0.87,0.08,83,Fall
370450,1,1.32,-3.96,75,Fall
370650,1,0.95,-3.92,77,Fall
370850,1,0.58,-3.97,100,Fall
371050,1,0.22,-3.88,57,Fall
371250,1,1.46,-4.08,71,Fall
371450,1,1.11,-3.85,55,Fall
371650,1,0.76,-4.04,40,Fall
371850,1,0.91,0.03,98,Fall
372050,1,1.12,0.11,81,Fall
372250,1,1.3,-4.13,54,Fall
372450,1,0.93,-3.56,46,Fall
372650,1,0.56,-3.95,44,Fall
372850,1,0.3,-3.8,81,Fall
373050,1,1.48,-3.86,80,Fall
373250,1,1.12,-3.53,40,Fall
373450,1,0.77,-4.01,52,Fall
373650,1,0.39,-3.34,72,Fall
373850,1,0.95,0.12,77,Fall
374050,1,1.48,-3.6,53,Fall
374250,1,1.25,-4.08,66,Fall
374450,1,0.94,-3.71,78,Fall
374650,1,0.53,-3.96,58,Fall
374850,1,1.05,0.04,100,Fall
375050,1,1.59,-3.88,66,Fall
375250,1,1.05,-3.88,71,Fall
375450,1,0.48,-3.64,67,Fall
375650,1,0.88,0.07,100,Fall
375850,1,1.31,-3.85,62,Fall
376050,1,0.92,-4.09,80,Fall
376250,1,0.45,-4.1,89,Fall
376450,1,0.87,0.09,75,Fall
376650,1,1.28,-4.11,51,Fall
376850,1,0.94,-3.87,51,Fall
377050,1,0.57,-3.76,61,Fall
377250,1,0.93,0.09,87,Fall
377450,1,1.33,-4.18,40,Fall
377650,1,0.92,-3.99,57,Fall
377850,1,0.57,-2.25,44,Fall
378050,1,0.61,0.06,83,Fall
378250,1,0.64,0.06,85,Fall
378450,1,0.69,0.12,86,Fall
378650,1,0.73,0.04,75,Fall
378850,1,0.75,0.01,82,Fall
379050,1,0.8,0.24,53,Fall
379250,1,0.78,0.23,55,Fall
379450,1,0.78,0.14,43,Fall
379650,1,0.71,-0.77,43,Fall
379850,1,0.66,-0.59,40,Fall
380050,1,0.57,-1.16,44,Fall
380250,1,0.31,-2.07,40,Fall
380450,1,0.7,0.03,78,Fall
380650,1,1.07,0.03,80,Fall
380850,1,1.46,-4.17,42,Fall
381050,1,1.11,-3.97,43,Fall
381250,1,1.31,0.11,57,Fall
381450,1,1.46,-4.05,42,Fall
381650,1,1.1,-3.85,40,Fall
381850,1,0.83,-3.57,76,Fall
382050,1,0.51,-3.41,78,Fall
382250,1,0.91,0.1,83,Fall
382450,1,1.32,-3.66,51,Fall
382650,1,0.73,-3.65,40,Fall
382850,1,0.27,-3.77,43,Fall
383050,1,0.78,-0.14,43,Fall
383250,1,0.76,-0.05,45,Fall
383450,1,0.71,-0.03,62,Fall
383650,1,0.71,-0.06,54,Fall
383850,1,0.7,0.06,80,Fall
384050,1,0.69,0.01,90,Fall
384250,1,0.66,0.04,63,Fall
384450,1,0.65,0.1,85,Fall
384650,1,0.63,0.08,87,Fall
384850,1,0.62,0.03,69,Fall
385050,1,0.6,0.03,63,Fall
385250,1,0.6,-0.16,63,Fall
385450,1,0.65,-1.84,70,Fall
385650,1,0.65,-2.78,78,Fall
385850,1,0.48,-2.3,41,Fall
386050,1,0.26,-2.51,97,Fall
386250,1,1.48,-4.14,57,Fall
386450,1,1.11,-3.94,74,Fall
386650,1,0.74,-3.51,53,Fall
386850,1,0.41,-3.73,84,Fall
387050,1,0.86,0.04,100,Fall
387250,1,1.35,-3.57,50,Fall
387450,1,0.91,-2.93,40,Fall
387650,1,0.46,-3.14,85,Fall
387850,1,0.24,-3.54,82,Fall
388050,1,1.51,-3.47,52,Fall
388250,1,1.11,-4.0,48,Fall
388450,1,0.74,-3.93,60,Fall
388650,1,0.93,0.07,90,Fall
388850,1,1.13,-4.16,43,Fall
389050,1,1.0,-3.64,70,Fall
389250,1,0.7,-3.48,40,Fall
389450,1,0.35,-3.97,58,Fall
389650,1,1.53,-3.93,57,Fall
389850,1,1.14,-3.79,42,Fall
390050,1,0.76,-3.03,74,Fall
390250,1,0.46,-3.14,68,Fall
390450,1,0.91,0.03,48,Fall
390650,1,1.36,-4.03,41,Fall
390850,1,0.92,-4.11,40,Fall
391050,1,0.58,-3.73,40,Fall
391250,1,0.31,-3.6,54,Fall
391450,1,1.5,-3.79,47,Fall
391650,1,1.12,-4.12,61,Fall
391850,1,0.67,-3.9,65,Fall
392050,1,0.41,-3.72,45,Fall
392250,1,0.77,0.12,89,Fall
392450,1,1.09,-3.66,75,Fall
392650,1,0.99,-3.65,92,Fall
392850,1,0.46,-4.04,41,Fall
393050,1,0.29,-3.81,40,Fall
393250,1,1.49,-3.8,54,Fall
393450,1,1.14,-3.55,65,Fall
393650,1,1.29,0.06,95,Fall
393850,1,1.51,-3.73,48,Fall
394050,1,1.13,-3.73,79,Fall
394250,1,0.84,-3.64,47,Fall
394450,1,0.51,-3.81,41,Fall
394650,1,0.91,0.11,61,Fall
394850,1,1.35,-4.03,44,Fall
395050,1,0.94,-4.03,67,Fall
395250,1,0.68,-3.58,43,Fall
395450,1,0.39,-2.38,46,Fall
395650,1,0.23,-2.29,52,Fall
395850,1,0.02,-1.61,44,Fall
396050,1,0.14,0.02,66,Fall
396250,1,0.27,0.02,64,Fall
396450,1,0.39,0.06,90,Fall
396650,1,0.5,0.05,73,Fall
396850,1,0.64,0.07,77,No Fall
397050,1,0.75,0.14,51,No Fall
397250,1,0.77,0.09,44,No Fall
397450,1,0.77,0.06,49,No Fall
397650,1,0.77,0.04,57,No Fall
397850,1,0.79,0.04,42,Fall
398050,1,0.7,-0.54,41,Fall
398250,1,0.63,-0.4,40,Fall
398450,1,1.56,-3.55,77,Fall
398650,1,1.04,-3.55,49,Fall
398850,1,0.65,-3.6,63,Fall
399050,1,0.28,-3.48,47,Fall
399250,1,0.91,0.04,76,Fall
399450,1,1.57,-3.47,81,Fall
399650,1,1.06,-3.96,82,Fall
399850,1,0.56,-3.7,56,Fall
400050,1,0.92,0.04,81,Fall
400250,1,1.31,-3.56,42,Fall
400450,1,0.85,-3.54,47,Fall
400650,1,0.47,-3.44,60,Fall
400850,1,0.03,-3.52,54,Fall
401050,1,0.42,0.02,90,Fall
401250,1,0.81,0.0,49,Fall
401450,1,0.91,-1.4,56,Fall
401650,1,0.86,0.02,82,Fall
401850,1,0.78,0.08,66,Fall
402050,1,0.75,-0.2,61,Fall
402250,1,0.73,0.1,83,Fall
402450,1,0.7,0.03,93,Fall
402650,1,0.65,0.05,51,Fall
402850,1,0.64,0.01,71,Fall
403050,1,0.62,0.03,75,Fall
403250,1,0.59,0.02,49,Fall
403450,1,0.74,0.02,53,Fall
403650,1,0.87,0.07,77,Fall
403850,1,1.03,0.08,74,Fall
404050,1,1.16,0.09,88,Fall
404250,1,1.3,-3.8,90,Fall
404450,1,0.76,-1.94,41,Fall
404650,1,0.71,-1.95,93,Fall
404850,1,0.45,-2.5,58,Fall
405050,1,0.17,-2.92,51,Fall
405250,1,0.87,0.07,94,Fall
405450,1,1.57,-4.15,81,Fall
405650,1,1.17,-4.13,46,Fall
405850,1,1.0,-3.36,41,Fall
406050,1,0.65,-3.45,79,Fall
406250,1,0.26,-3.37,55,Fall
406450,1,1.5,-3.86,67,Fall
406650,1,1.13,-3.43,65,Fall
406850,1,0.74,-3.74,40,Fall
407050,1,0.39,-3.78,44,Fall
407250,1,0.97,0.03,86,Fall
407450,1,1.54,-3.81,52,Fall
407650,1,1.17,-3.49,75,Fall
407850,1,0.64,-4.09,52,Fall
408050,1,0.34,-3.44,66,Fall
408250,1,2.07,-3.51,97,Fall
408450,1,1.48,-3.81,44,Fall
408650,1,1.05,-3.64,42,Fall
408850,1,0.86,-3.56,100,Fall
409050,1,0.46,-3.41,69,Fall
409250,1,0.96,0.05,69,Fall
409450,1,1.47,-3.56,76,Fall
409650,1,1.11,-3.95,54,Fall
409850,1,0.66,-3.41,51,Fall
410050,1,0.28,-3.85,82,Fall
410250,1,1.49,-3.73,71,Fall
410450,1,1.48,-3.6,83,Fall
410650,1,0.95,-3.47,82,Fall
410850,1,0.54,-3.8,40,Fall
411050,1,1.03,0.08,94,Fall
411250,1,1.5,-4.12,45,Fall
411450,1,1.13,-3.72,50,Fall
411650,1,0.74,-3.44,46,Fall
411850,1,0.38,-3.81,72,Fall
412050,1,0.85,0.06,59,Fall
412250,1,1.29,-4.05,53,Fall
412450,1,0.92,-4.04,57,Fall
412650,1,0.67,-3.55,90,Fall
412850,1,0.42,-3.86,40,Fall
413050,1,0.88,0.04,55,Fall
413250,1,1.35,-3.9,59,Fall
413450,1,0.87,-3.59,57,Fall
413650,1,0.61,-3.87,40,Fall
413850,1,0.31,-3.31,55,Fall
414050,1,1.51,-4.2,78,Fall
414250,1,0.81,-1.3,70,Fall
414450,1,0.63,-0.76,75,Fall
414650,1,0.55,-0.4,57,Fall
414850,1,0.52,-0.3,74,Fall
415050,1,0.49,-0.19,55,Fall
415250,1,0.48,-0.15,86,Fall
415450,1,0.52,0.09,78,Fall
415650,1,0.58,0.04,74,Fall
415850,1,0.62,0.11,61,No Fall
416050,1,0.66,0.09,73,No Fall
416250,1,0.71,0.07,67,No Fall
416450,1,0.75,0.15,81,No Fall
416650,1,0.76,0.1,47,No Fall
416850,1,0.79,0.08,59,Fall
417050,1,0.8,0.0,41,Fall
417250,1,0.89,-1.35,41,Fall
417450,1,0.77,-1.65,60,Fall
417650,1,0.51,-2.16,42,Fall
417850,1,0.31,-2.82,52,Fall
418050,1,0.79,0.07,61,Fall
418250,1,1.27,-4.04,40,Fall
418450,1,0.94,-3.91,47,Fall
418650,1,0.55,-3.41,50,Fall
418850,1,0.83,0.04,60,Fall
419050,1,1.12,-4.17,69,Fall
419250,1,1.01,-3.8,40,Fall
419450,1,0.46,-3.78,41,Fall
419650,1,0.37,-3.67,44,Fall
419850,1,0.5,0.05,56,Fall
420050,1,0.63,0.05,91,Fall
420250,1,0.75,0.0,51,Fall
420450,1,0.76,-0.04,73,Fall
420650,1,0.96,-0.06,42,Fall
420850,1,0.89,-0.1,52,Fall
421050,1,0.89,0.02,83,Fall
421250,1,0.92,0.1,73,Fall
421450,1,0.9,0.03,66,Fall
421650,1,0.9,0.09,66,Fall
421850,1,0.9,0.09,69,Fall
422050,1,0.89,0.09,86,Fall
422250,1,0.89,-1.84,60,Fall
422450,1,0.83,-2.48,40,Fall
422650,1,0.6,-2.18,42,Fall
422850,1,0.4,-2.94,53,Fall
423050,1,0.85,0.05,59,Fall
423250,1,1.32,-4.06,41,Fall
423450,1,0.93,-3.64,57,Fall
423650,1,0.88,-2.39,76,Fall
423850,1,0.56,-2.57,80,Fall
424050,1,0.22,-3.08,43,Fall
424250,1,1.48,-4.11,48,Fall
424450,1,1.12,-4.12,82,Fall
424650,1,0.56,-3.98,64,Fall
424850,1,0.43,-3.85,40,Fall
425050,1,0.48,0.06,74,Fall
425250,1,0.56,0.03,78,Fall
425450,1,0.62,0.02,40,Fall
425650,1,0.58,-0.94,100,Fall
425850,1,0.59,-0.52,45,Fall
426050,1,0.59,-0.33,46,Fall
426250,1,0.49,-0.75,41,Fall
426450,1,1.49,-3.68,71,Fall
426650,1,1.12,-3.56,58,Fall
426850,1,0.76,-3.86,65,Fall
427050,1,0.41,-4.06,59,Fall
427250,1,0.94,0.04,64,Fall
427450,1,1.48,-3.88,73,Fall
427650,1,1.12,-3.95,63,Fall
427850,1,0.75,-3.92,62,Fall
428050,1,0.4,-3.86,42,Fall
428250,1,0.83,0.11,59,Fall
