Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
7970,0.00,-0.12,-8.79
7982,0.27,-0.04,-9.85
7994,0.59,-0.39,-10.59
8006,0.12,0.27,-9.41
8018,0.04,-0.08,-8.67
8030,0.31,-0.04,-10.20
8042,0.27,-0.24,-9.77
8054,0.04,0.04,-9.41
8066,0.31,-0.39,-9.18
8078,0.24,0.00,-9.77
8090,0.20,0.00,-9.45
8102,0.16,0.00,-9.49
8114,0.27,-0.08,-9.61
8126,0.20,0.00,-9.45
8138,0.16,0.00,-9.53
8150,0.27,-0.04,-9.53
8162,0.20,-0.12,-9.45
8174,0.20,0.00,-9.61
8186,0.27,-0.12,-9.57
8198,0.16,-0.04,-9.53
8210,0.16,0.00,-9.57
8222,0.20,0.00,-9.61
8234,0.24,-0.04,-9.57
8246,0.20,-0.04,-9.45
8258,0.24,-0.04,-9.49
8270,0.24,0.00,-9.53
8282,0.24,0.00,-9.45
8294,0.20,0.00,-9.53
8306,0.20,-0.04,-9.53
8318,0.31,0.75,-5.10
8330,0.39,-2.86,-23.65
8342,0.75,1.06,2.82
8354,0.24,0.71,-13.53
8366,-0.24,2.71,-5.30
8378,0.20,1.14,-11.53
8390,0.51,-1.02,-10.83
8402,0.12,-0.55,-9.85
8414,0.08,0.12,-9.92
8426,0.71,-0.35,-9.73
8438,0.04,0.12,-8.94
8450,0.08,-0.31,-8.94
