[2024-08-14 11:15:09.955] 0.71, 0.31, -9.49
[2024-08-14 11:15:09.955] 0.75, 0.39, -9.49
[2024-08-14 11:15:09.955] 0.71, 0.35, -9.49
[2024-08-14 11:15:09.955] 0.71, 0.39, -9.41
[2024-08-14 11:15:09.955] 0.71, 0.43, -9.41
[2024-08-14 11:15:09.955] 0.67, 0.35, -9.41
[2024-08-14 11:15:09.955] 0.71, 0.27, -9.45
[2024-08-14 11:15:09.955] 0.71, 0.35, -9.49
[2024-08-14 11:15:09.955] 0.71, 0.35, -9.41
[2024-08-14 11:15:09.958] 0.71, 0.39, -9.49
[2024-08-14 11:15:09.958] 0.67, 0.31, -9.45
[2024-08-14 11:15:09.958] 0.71, 0.31, -9.45
[2024-08-14 11:15:09.958] 0.67, 0.31, -9.45
[2024-08-14 11:15:09.958] 0.67, 0.39, -9.45
[2024-08-14 11:15:09.958] 0.67, 0.39, -9.45
[2024-08-14 11:15:09.958] 0.71, 0.35, -9.45
[2024-08-14 11:15:09.958] 0.71, 0.31, -9.38
[2024-08-14 11:15:09.958] 0.71, 0.31, -9.45
[2024-08-14 11:15:09.958] 0.71, 0.35, -9.41
[2024-08-14 11:15:09.958] 0.75, 0.31, -9.41
[2024-08-14 11:15:09.981] 0.67, 0.27, -9.41
[2024-08-14 11:15:09.981] 0.67, 0.31, -9.41
[2024-08-14 11:15:09.981] 0.71, 0.31, -9.45
[2024-08-14 11:15:09.981] 0.71, 0.35, -9.38
[2024-08-14 11:15:09.981] 0.75, 0.31, -9.45
[2024-08-14 11:15:09.981] 0.71, 0.31, -9.45
[2024-08-14 11:15:09.981] 0.71, 0.35, -9.41
[2024-08-14 11:15:09.981] 0.75, 0.35, -9.45
[2024-08-14 11:15:09.981] 0.67, 0.35, -9.45
[2024-08-14 11:15:09.981] 0.71, 0.27, -9.41
[2024-08-14 11:15:09.981] 0.67, 0.31, -9.45
[2024-08-14 11:15:09.983] 0.67, 0.39, -9.38
[2024-08-14 11:15:09.983] 0.71, 0.35, -9.45
[2024-08-14 11:15:09.983] 0.71, 0.35, -9.45
[2024-08-14 11:15:09.983] 0.71, 0.31, -9.45
[2024-08-14 11:15:09.983] 0.71, 0.39, -9.38
[2024-08-14 11:15:09.983] 0.71, 0.31, -9.41
[2024-08-14 11:15:09.983] 0.71, 0.31, -9.45
[2024-08-14 11:15:09.983] 0.67, 0.31, -9.41
[2024-08-14 11:15:09.983] 0.71, 0.31, -9.49
[2024-08-14 11:15:09.983] 0.71, 0.31, -9.45
[2024-08-14 11:15:09.983] 0.71, 0.31, -9.41
[2024-08-14 11:15:09.998] 0.71, 0.35, -9.45
[2024-08-14 11:15:09.998] 0.71, 0.35, -9.45
[2024-08-14 11:15:09.998] 0.71, 0.35, -9.41
[2024-08-14 11:15:09.998] 0.67, 0.31, -9.49
[2024-08-14 11:15:09.998] 0.63, 0.31, -9.45
[2024-08-14 11:15:09.998] 0.71, 0.31, -9.41
[2024-08-14 11:15:09.998] 0.71, 0.35, -9.41
[2024-08-14 11:15:09.998] 0.71, 0.35, -9.45
[2024-08-14 11:15:09.998] 0.67, 0.31, -9.41
[2024-08-14 11:15:09.998] 0.71, 0.39, -9.45
[2024-08-14 11:15:09.998] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.004] 0.71, 0.35, -9.49
[2024-08-14 11:15:10.004] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.004] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.004] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.004] 0.67, 0.31, -9.41
[2024-08-14 11:15:10.004] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.004] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.004] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.004] 0.71, 0.35, -9.49
[2024-08-14 11:15:10.004] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.004] 0.75, 0.31, -9.45
[2024-08-14 11:15:10.030] 0.63, 0.35, -9.45
[2024-08-14 11:15:10.030] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.030] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.030] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.030] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.030] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.030] 0.75, 0.39, -9.38
[2024-08-14 11:15:10.030] 0.71, 0.31, -9.41
[2024-08-14 11:15:10.030] 0.71, 0.31, -9.41
[2024-08-14 11:15:10.031] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.031] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.035] 0.71, 0.35, -9.49
[2024-08-14 11:15:10.035] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.035] 0.75, 0.31, -9.49
[2024-08-14 11:15:10.035] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.035] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.035] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.035] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.035] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.035] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.035] 0.71, 0.31, -9.41
[2024-08-14 11:15:10.035] 0.75, 0.31, -9.41
[2024-08-14 11:15:10.061] 0.63, 0.35, -9.41
[2024-08-14 11:15:10.063] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.063] 0.67, 0.39, -9.41
[2024-08-14 11:15:10.063] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.063] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.063] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.063] 0.67, 0.35, -9.38
[2024-08-14 11:15:10.063] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.063] 0.67, 0.31, -9.41
[2024-08-14 11:15:10.063] 0.71, 0.39, -9.41
[2024-08-14 11:15:10.063] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.075] 0.67, 0.35, -9.49
[2024-08-14 11:15:10.075] 0.71, 0.31, -9.41
[2024-08-14 11:15:10.075] 0.75, 0.31, -9.45
[2024-08-14 11:15:10.075] 0.67, 0.39, -9.45
[2024-08-14 11:15:10.075] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.075] 0.71, 0.31, -9.41
[2024-08-14 11:15:10.075] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.075] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.075] 0.67, 0.39, -9.41
[2024-08-14 11:15:10.075] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.075] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.089] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.089] 0.67, 0.35, -9.38
[2024-08-14 11:15:10.089] 0.71, 0.35, -9.49
[2024-08-14 11:15:10.089] 0.67, 0.39, -9.45
[2024-08-14 11:15:10.089] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.089] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.089] 0.67, 0.35, -9.49
[2024-08-14 11:15:10.089] 0.75, 0.35, -9.45
[2024-08-14 11:15:10.089] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.089] 0.67, 0.31, -9.41
[2024-08-14 11:15:10.089] 0.71, 0.35, -9.45
