Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
2362454,0.20,0.00,-9.57
2362466,0.20,0.04,-9.53
2362478,0.20,0.00,-9.57
2362490,0.20,0.04,-9.61
2362502,0.20,0.00,-9.61
2362514,0.20,0.00,-9.49
2362526,0.16,0.04,-9.49
2362538,0.20,0.00,-9.53
2362550,0.16,0.00,-9.61
2362562,0.20,-0.04,-9.57
2362574,0.20,0.00,-9.53
2362586,0.20,0.00,-9.53
2362598,0.16,0.00,-9.53
2362610,0.20,0.00,-9.53
2362622,0.20,0.00,-9.53
2362634,0.20,0.00,-9.49
2362646,0.20,0.04,-9.57
2362658,0.20,0.00,-9.57
2362670,0.16,0.04,-9.49
2362682,0.24,0.04,-9.49
2362694,0.16,0.00,-9.57
2362706,0.16,0.00,-9.57
2362718,0.16,0.00,-9.57
2362730,0.20,0.00,-9.53
2362742,0.24,0.04,-9.49
2362754,0.20,0.00,-9.53
2362766,0.20,0.00,-9.53
2362778,0.20,0.00,-9.45
2362790,0.20,0.00,-9.53
2362802,0.16,0.00,-9.49
2362814,0.16,0.04,-9.53
2362826,0.12,0.08,-9.06
2362838,0.20,-0.12,-9.89
2362850,0.24,0.20,-9.45
2362862,0.24,-0.04,-9.30
2362874,0.16,0.04,-9.41
2362886,0.24,0.00,-9.49
2362898,0.24,0.04,-9.65
2362910,0.16,0.00,-9.45
2362922,0.20,0.00,-9.41
2362934,0.20,0.00,-9.49
2362946,0.20,0.00,-9.45
2362958,0.24,0.00,-9.53
2362970,0.20,0.00,-9.53
2362982,0.20,0.00,-9.53
2362994,0.20,0.04,-9.49
2363006,0.20,0.00,-9.65
2363018,0.24,0.00,-9.53
2363030,0.16,0.00,-9.49
2363042,0.20,0.00,-9.53
2363054,0.20,0.00,-9.57
2363066,0.16,0.00,-9.49
2363078,0.20,0.00,-9.53
2363090,0.16,0.04,-9.53
2363102,0.20,0.04,-9.53
2363114,0.24,0.04,-9.57
2363126,0.16,0.00,-9.57
2363138,0.20,0.00,-9.57
2363150,0.20,0.00,-9.53
2363162,0.20,0.00,-9.53
2363174,0.20,0.00,-9.57
2363186,0.16,0.00,-9.53
2363198,0.20,0.00,-9.61
2363210,0.20,0.04,-9.53
2363222,0.24,0.00,-9.57
2363234,0.20,0.04,-9.49
2363246,0.16,0.04,-9.57
2363258,0.20,0.00,-9.53
2363270,0.20,0.04,-9.49
2363282,0.20,0.00,-9.53
2363294,0.20,0.00,-9.53
2363306,0.20,-0.04,-9.53
2363318,0.16,0.00,-9.53
2363330,0.20,0.00,-9.57
2363342,0.16,0.00,-9.49
2363354,0.20,0.00,-9.53
2363366,0.16,0.00,-9.53
2363378,0.16,0.00,-9.57
2363390,0.20,0.00,-9.57
2363402,0.20,0.00,-9.53
2363414,0.20,0.04,-9.61
2363426,0.20,0.00,-9.57
2363438,0.20,0.00,-9.53
2363450,0.16,0.04,-9.61
2363462,0.16,0.00,-9.53
2363474,0.16,0.04,-9.53
2363486,0.16,0.00,-9.49
2363498,0.16,0.00,-9.53
2363510,0.12,0.00,-9.49
2363522,0.20,0.00,-9.53
2363534,0.16,0.00,-9.53
2363546,0.20,0.00,-9.61
2363558,0.20,-0.04,-9.57
2363570,0.24,0.00,-9.53
2363582,0.20,0.04,-9.57
2363594,0.20,0.04,-9.57
2363606,0.24,0.04,-9.53
2363618,0.20,0.00,-9.57
2363630,0.20,0.00,-9.53
2363642,0.20,0.00,-9.61
2363654,0.20,0.00,-9.53
2363666,0.16,0.04,-9.53
2363678,0.16,0.04,-9.57
2363690,0.16,0.04,-9.53
2363702,0.20,0.00,-9.65
2363714,0.20,0.00,-9.57
2363726,0.24,0.04,-9.57
2363738,0.16,0.00,-9.57
2363750,0.16,0.04,-9.57
2363762,0.20,0.00,-9.49
2363774,0.16,0.04,-9.53
2363786,0.16,0.04,-9.53
2363798,0.08,0.63,-5.81
2363810,0.08,0.16,-9.57
2363822,0.16,0.51,-7.65
2363834,0.04,-0.47,-8.55
2363846,0.08,0.43,-9.18
2363858,0.27,-0.16,-10.24
2363870,0.20,0.20,-9.30
2363882,0.12,-0.24,-9.69
2363894,0.16,0.20,-9.34
2363906,0.31,-0.12,-9.81
2363918,0.24,0.00,-9.45
2363930,0.20,-0.04,-9.77
2363942,0.24,0.00,-9.53
2363954,0.16,0.00,-9.53
2363966,0.24,0.04,-9.41
2363978,0.24,0.00,-9.69
2363990,0.16,0.00,-9.49
2364002,0.20,0.00,-9.53
2364014,0.16,0.04,-9.53
2364026,0.24,0.00,-9.65
2364038,0.24,0.04,-9.49
2364050,0.20,0.00,-9.49
2364062,0.20,0.00,-9.61
2364074,0.24,0.00,-9.61
2364086,0.20,0.00,-9.49
2364098,0.20,0.04,-9.53
2364110,0.20,0.04,-9.57
2364122,0.24,0.00,-9.65
2364134,0.20,0.04,-9.49
2364146,0.20,0.00,-9.53
2364158,0.20,0.00,-9.53
2364170,0.20,0.00,-9.53
2364182,0.16,0.00,-9.49
2364194,0.20,0.00,-9.53
2364206,0.24,0.00,-9.57
2364218,0.24,0.00,-9.57
2364230,0.16,0.04,-9.53
2364242,0.16,0.00,-9.53
2364254,0.20,0.04,-9.57
2364266,0.20,0.04,-9.57
2364278,0.20,0.00,-9.53
2364290,0.20,0.00,-9.57
2364302,0.20,0.04,-9.57
2364314,0.24,0.00,-9.53
2364326,0.20,0.04,-9.45
2364338,0.16,0.04,-9.53
2364350,0.20,0.00,-9.57
2364362,0.16,0.00,-9.53
2364374,0.20,0.00,-9.53
2364386,0.20,0.00,-9.57
2364398,0.24,0.04,-9.49
2364410,0.16,0.04,-9.53
2364422,0.16,0.00,-9.53
2364434,0.20,0.00,-9.57
2364446,0.20,0.00,-9.57
2364458,0.20,0.04,-9.49
2364470,0.20,0.00,-9.53
2364482,0.20,-0.04,-9.57
2364494,0.16,0.00,-9.53
2364506,0.20,0.00,-9.53
2364518,0.16,0.04,-9.49
2364530,0.16,0.00,-9.57
2364542,0.24,0.00,-9.49
2364554,0.16,0.04,-9.53
2364566,0.16,0.00,-9.53
2364578,0.16,0.00,-9.53
2364590,0.20,0.04,-9.53
2364602,0.20,0.00,-9.53
2364614,0.20,0.00,-9.53
2364626,0.20,0.00,-9.53
2364638,0.20,0.00,-9.57
2364650,0.20,0.04,-9.53
2364662,0.20,0.00,-9.45
2364674,0.20,0.00,-9.49
2364686,0.20,0.00,-9.57
2364698,0.20,0.04,-9.49
2364710,0.20,0.00,-9.53
2364722,0.16,0.04,-9.57
2364734,0.20,0.04,-9.57
2364746,0.20,0.04,-9.57
2364758,0.24,0.00,-9.57
2364770,0.20,0.00,-9.53
2364782,0.20,0.00,-9.57
2364794,0.16,0.00,-9.53
2364806,0.20,-0.16,-9.18
2364818,0.27,0.00,-10.79
2364830,0.27,-0.20,-9.96
2364842,0.16,0.00,-9.57
2364854,0.20,0.04,-9.45
2364866,0.20,0.00,-9.81
2364878,0.20,0.00,-9.53
2364890,0.20,0.04,-9.49
2364902,0.20,0.00,-9.61
2364914,0.20,0.00,-9.49
2364926,0.24,0.00,-9.61
2364938,0.24,0.00,-9.57
2364950,0.24,0.04,-9.61
2364962,0.20,0.00,-9.45
2364974,0.24,0.00,-9.57
2364986,0.20,0.00,-9.61
2364998,0.20,0.00,-9.53
2365010,0.20,0.04,-9.49
2365022,0.16,0.00,-9.65
2365034,0.16,0.04,-9.57
2365046,0.24,0.00,-9.45
2365058,0.16,0.04,-9.49
2365070,0.20,0.00,-9.57
2365082,0.20,0.04,-9.49
2365094,0.20,0.04,-9.53
2365106,0.24,0.00,-9.57
2365118,0.20,0.00,-9.57
2365130,0.24,0.00,-9.53
2365142,0.24,0.04,-9.53
2365154,0.20,0.04,-9.57
2365166,0.20,0.04,-9.57
2365178,0.20,0.04,-9.49
2365190,0.20,0.00,-9.53
2365202,0.24,0.04,-9.57
2365214,0.16,0.00,-9.53
2365226,0.16,0.00,-9.53
2365238,0.16,0.00,-9.53
2365250,0.20,-0.04,-9.53
2365262,0.20,0.00,-9.53
2365274,0.16,0.00,-9.53
2365286,0.16,0.00,-9.49
2365298,0.16,0.00,-9.53
2365310,0.20,0.00,-9.53
2365322,0.24,0.00,-9.49
2365334,0.20,0.00,-9.53
2365346,0.16,0.00,-9.53
2365358,0.20,0.00,-9.57
2365370,0.20,0.00,-9.53
2365382,0.24,0.00,-9.57
2365394,0.20,0.00,-9.53
2365406,0.24,0.00,-9.53
2365418,0.20,0.00,-9.57
2365430,0.20,0.00,-9.53
2365442,0.20,0.00,-9.53
2365454,0.16,0.00,-9.57
2365466,0.16,0.00,-9.53
2365478,0.20,0.00,-9.53
2365490,0.20,0.00,-9.53
2365502,0.16,0.00,-9.57
2365514,0.24,0.00,-9.49
2365526,0.24,0.00,-9.53
2365538,0.20,0.04,-9.53
2365550,0.20,0.04,-9.53
2365562,0.20,0.00,-9.53
2365574,0.24,0.04,-9.49
2365586,0.20,0.00,-9.57
2365598,0.20,0.00,-9.57
2365610,0.20,0.00,-9.53
2365622,0.20,0.00,-9.49
2365634,0.20,0.04,-9.57
2365646,0.16,0.00,-9.53
2365658,0.24,0.00,-9.53
2365670,0.20,0.04,-9.53
2365682,0.16,0.00,-9.49
2365694,0.16,0.00,-9.53
2365706,0.20,0.04,-9.57
2365718,0.16,0.00,-9.53
2365730,0.20,0.00,-9.53
2365742,0.20,0.04,-9.49
2365754,0.20,0.04,-9.45
2365766,0.20,0.00,-9.57
2365778,0.20,0.00,-9.57
2365790,0.16,0.00,-9.61
2365802,0.24,-0.63,-10.36
2365814,0.16,0.12,-11.73
2365826,0.20,-0.35,-11.26
2365838,0.08,0.78,-8.12
2365850,0.27,-0.67,-10.90
2365862,0.31,0.43,-8.75
2365874,0.12,-0.35,-9.85
2365886,0.35,-0.12,-9.73
2365898,0.12,0.00,-9.53
2365910,0.12,0.08,-9.38
2365922,0.20,-0.04,-9.69
2365934,0.27,0.08,-9.57
2365946,0.24,0.08,-9.38
2365958,0.16,-0.04,-9.57
2365970,0.27,0.04,-9.65
2365982,0.16,0.00,-9.53
2365994,0.20,0.00,-9.41
2366006,0.20,0.00,-9.69
2366018,0.20,0.04,-9.57
2366030,0.16,0.00,-9.49
2366042,0.16,0.00,-9.45
2366054,0.20,0.00,-9.53
2366066,0.20,0.08,-9.57
2366078,0.20,0.00,-9.49
2366090,0.24,0.04,-9.53
2366102,0.20,0.00,-9.61
2366114,0.20,0.00,-9.57
2366126,0.16,0.00,-9.49
2366138,0.16,0.04,-9.49
2366150,0.12,0.04,-9.53
2366162,0.16,0.00,-9.57
2366174,0.20,0.00,-9.53
2366186,0.20,0.00,-9.57
2366198,0.20,0.04,-9.53
2366210,0.20,0.00,-9.49
2366222,0.20,0.00,-9.53
2366234,0.20,0.00,-9.49
2366246,0.20,0.00,-9.53
2366258,0.20,0.00,-9.57
2366270,0.20,0.04,-9.53
2366282,0.24,0.04,-9.53
2366294,0.16,0.04,-9.57
2366306,0.24,0.04,-9.53
2366318,0.16,0.00,-9.53
2366330,0.16,0.00,-9.53
2366342,0.16,0.00,-9.53
2366354,0.20,0.00,-9.53
2366366,0.20,0.00,-9.49
2366378,0.16,0.00,-9.57
2366390,0.20,0.00,-9.57
2366402,0.20,0.00,-9.57
2366414,0.20,0.04,-9.53
2366426,0.20,0.04,-9.53
2366438,0.16,0.00,-9.61
2366450,0.16,0.00,-9.53
2366462,0.20,0.00,-9.49
2366474,0.20,0.00,-9.53
2366486,0.24,0.00,-9.49
2366498,0.20,0.00,-9.57
2366510,0.16,0.00,-9.49
2366522,0.16,0.00,-9.57
2366534,0.24,0.00,-9.57
2366546,0.20,0.04,-9.57
2366558,0.24,0.00,-9.53
2366570,0.20,0.00,-9.53
2366582,0.16,0.00,-9.49
2366594,0.16,0.00,-9.57
2366606,0.20,0.00,-9.49
2366618,0.20,0.00,-9.49
2366630,0.24,0.00,-9.57
2366642,0.16,0.04,-9.53
2366654,0.20,0.04,-9.57
2366666,0.16,0.04,-9.53
2366678,0.24,0.04,-9.53
2366690,0.35,-0.24,-10.59
2366702,0.24,0.00,-9.89
2366714,0.24,-0.12,-9.81
2366726,0.16,0.04,-9.45
2366738,0.20,0.00,-9.49
2366750,0.20,0.00,-9.73
2366762,0.20,0.04,-9.57
2366774,0.20,0.00,-9.49
2366786,0.24,0.04,-9.61
2366798,0.24,0.00,-9.57
2366810,0.16,0.00,-9.61
2366822,0.16,0.00,-9.57
2366834,0.24,0.00,-9.53
2366846,0.20,0.00,-9.49
2366858,0.20,0.04,-9.49
2366870,0.24,0.00,-9.57
2366882,0.16,0.00,-9.57
2366894,0.20,0.00,-9.53
2366906,0.16,0.04,-9.53
2366918,0.16,0.00,-9.57
2366930,0.20,0.04,-9.57
2366942,0.16,0.04,-9.57
2366954,0.16,0.00,-9.53
2366966,0.12,0.04,-9.53
2366978,0.16,0.00,-9.53
2366990,0.20,0.00,-9.53
2367002,0.16,0.00,-9.49
2367014,0.20,0.00,-9.57
2367026,0.20,0.04,-9.57
2367038,0.20,0.04,-9.53
2367050,0.24,0.00,-9.53
2367062,0.20,0.00,-9.57
2367074,0.24,0.00,-9.57
2367086,0.20,0.00,-9.53
2367098,0.24,0.00,-9.57
2367110,0.16,0.00,-9.57
2367122,0.20,0.00,-9.53
2367134,0.20,0.00,-9.57
2367146,0.24,0.00,-9.57
2367158,0.20,0.00,-9.57
2367170,0.20,0.00,-9.49
2367182,0.24,0.00,-9.53
2367194,0.20,0.00,-9.57
2367206,0.24,0.00,-9.53
2367218,0.20,0.00,-9.57
2367230,0.20,0.04,-9.53
2367242,0.20,0.04,-9.53
2367254,0.16,0.04,-9.49
2367266,0.20,0.00,-9.49
2367278,0.20,0.04,-9.53
2367290,0.20,0.04,-9.49
2367302,0.20,0.00,-9.53
2367314,0.20,0.04,-9.53
2367326,0.20,0.00,-9.53
2367338,0.20,0.00,-9.57
2367350,0.16,0.00,-9.57
2367362,0.16,0.00,-9.49
2367374,0.16,0.00,-9.57
2367386,0.20,0.00,-9.57
2367398,0.20,0.00,-9.49
2367410,0.12,0.00,-9.53
2367422,0.16,0.00,-9.57
2367434,0.20,0.00,-9.57
2367446,0.24,0.00,-9.53
2367458,0.24,0.00,-9.57
2367470,0.24,0.00,-9.57
2367482,0.20,0.04,-9.53
2367494,0.20,0.00,-9.53
2367506,0.16,0.00,-9.53
2367518,0.20,0.00,-9.53
2367530,0.20,0.00,-9.53
2367542,0.24,0.00,-9.49
2367554,0.20,0.00,-9.57
2367566,0.20,0.00,-9.53
2367578,0.16,0.00,-9.57
2367590,0.16,0.04,-9.57
2367602,0.24,0.00,-9.53
2367614,0.20,0.00,-9.53
2367626,0.20,0.00,-9.53
2367638,0.08,0.47,-6.67
2367650,0.20,-0.31,-12.28
2367662,0.43,0.78,-10.47
2367674,0.20,0.78,-8.24
2367686,0.16,-0.59,-9.65
2367698,0.31,0.31,-9.57
2367710,0.16,-0.08,-9.53
2367722,0.16,0.00,-9.41
2367734,0.27,0.00,-9.81
2367746,0.08,0.04,-9.30
2367758,0.20,0.04,-9.49
2367770,0.20,0.00,-9.69
2367782,0.27,0.04,-9.49
2367794,0.20,0.04,-9.38
2367806,0.16,0.04,-9.61
2367818,0.16,-0.04,-9.57
2367830,0.20,0.04,-9.41
2367842,0.20,-0.04,-9.49
2367854,0.20,-0.04,-9.57
2367866,0.20,0.04,-9.57
2367878,0.20,0.00,-9.53
2367890,0.20,0.04,-9.53
2367902,0.20,0.00,-9.57
2367914,0.20,0.00,-9.49
2367926,0.24,0.04,-9.49
2367938,0.20,0.00,-9.53
2367950,0.20,0.00,-9.57
2367962,0.12,0.04,-9.53
2367974,0.20,0.00,-9.53
2367986,0.20,0.00,-9.53
2367998,0.24,0.00,-9.57
2368010,0.16,0.00,-9.53
2368022,0.20,0.00,-9.53
2368034,0.24,0.00,-9.57
2368046,0.20,0.00,-9.53
2368058,0.24,0.00,-9.53
2368070,0.20,0.00,-9.57
2368082,0.24,0.00,-9.57
2368094,0.16,0.04,-9.49
2368106,0.16,0.00,-9.53
2368118,0.20,0.00,-9.53
2368130,0.20,-0.04,-9.53
2368142,0.20,0.00,-9.49
2368154,0.27,0.00,-9.57
2368166,0.20,0.00,-9.49
2368178,0.20,0.00,-9.57
2368190,0.24,0.00,-9.53
2368202,0.20,0.04,-9.49
2368214,0.24,0.04,-9.49
2368226,0.20,0.04,-9.57
2368238,0.20,0.00,-9.49
2368250,0.16,0.00,-9.49
2368262,0.20,0.00,-9.49
2368274,0.20,0.04,-9.53
2368286,0.20,0.00,-9.53
2368298,0.16,0.00,-9.57
2368310,0.20,0.00,-9.53
2368322,0.16,0.00,-9.57
2368334,0.20,0.04,-9.53
2368346,0.20,0.00,-9.57
2368358,0.20,0.00,-9.61
2368370,0.24,0.04,-9.57
2368382,0.20,0.00,-9.53
2368394,0.24,0.00,-9.57
2368406,0.20,0.00,-9.53
2368418,0.24,0.00,-9.57
2368430,0.16,0.00,-9.57
2368442,0.20,0.00,-9.61
2368454,0.20,0.00,-9.53
2368466,0.24,0.00,-9.53
2368478,0.20,0.00,-9.53
2368490,0.16,0.04,-9.22
2368502,0.20,-0.04,-9.69
2368514,0.16,0.08,-9.22
2368526,0.20,0.04,-9.34
2368538,0.20,0.00,-9.53
2368550,0.20,0.00,-9.53
2368562,0.24,0.00,-9.57
2368574,0.20,0.00,-9.53
2368586,0.20,0.08,-9.57
2368598,0.20,0.00,-9.53
2368610,0.20,0.04,-9.61
2368622,0.20,0.00,-9.53
2368634,0.20,0.04,-9.61
2368646,0.24,0.08,-9.49
2368658,0.16,0.00,-9.53
2368670,0.20,0.00,-9.57
2368682,0.20,0.00,-9.53
2368694,0.20,0.00,-9.57
2368706,0.20,0.00,-9.57
2368718,0.24,0.04,-9.49
2368730,0.20,0.04,-9.53
2368742,0.16,0.04,-9.53
2368754,0.20,0.00,-9.57
2368766,0.20,0.00,-9.53
2368778,0.16,0.00,-9.53
2368790,0.16,0.00,-9.53
2368802,0.20,0.00,-9.53
2368814,0.20,0.00,-9.57
2368826,0.20,0.00,-9.53
2368838,0.20,0.00,-9.57
2368850,0.20,0.04,-9.61
2368862,0.16,0.00,-9.57
2368874,0.16,0.04,-9.53
2368886,0.20,0.04,-9.53
2368898,0.20,0.00,-9.53
2368910,0.16,0.00,-9.53
2368922,0.24,0.04,-9.53
2368934,0.20,0.00,-9.53
2368946,0.24,0.00,-9.49
2368958,0.16,0.00,-9.57
2368970,0.16,0.00,-9.57
2368982,0.16,0.00,-9.57
2368994,0.24,0.00,-9.57
2369006,0.20,0.00,-9.53
2369018,0.20,0.00,-9.49
2369030,0.20,-0.04,-9.57
2369042,0.20,0.00,-9.57
2369054,0.20,0.00,-9.57
2369066,0.20,0.00,-9.49
2369078,0.20,0.00,-9.49
2369090,0.16,0.04,-9.49
2369102,0.16,0.00,-9.53
2369114,0.16,0.04,-9.53
2369126,0.20,0.04,-9.57
2369138,0.20,0.04,-9.53
2369150,0.20,0.00,-9.53
2369162,0.20,0.00,-9.53
2369174,0.20,0.00,-9.49
2369186,0.16,0.04,-9.53
2369198,0.20,0.00,-9.53
2369210,0.20,0.00,-9.53
2369222,0.24,0.00,-9.61
2369234,0.16,0.00,-9.53
2369246,0.20,-0.04,-9.57
2369258,0.20,0.00,-9.49
2369270,0.20,0.00,-9.53
2369282,0.20,0.00,-9.57
2369294,0.12,0.00,-9.57
2369306,0.16,0.00,-9.57
2369318,0.20,0.04,-9.57
2369330,0.24,0.24,-8.87
2369342,0.43,-1.06,-13.22
2369354,0.43,1.06,-7.02
2369366,0.04,-0.90,-10.59
2369378,0.27,0.78,-8.75
2369390,0.31,0.16,-9.92
2369402,0.24,0.00,-9.38
2369414,0.12,-0.12,-9.61
2369426,0.16,0.12,-9.34
2369438,0.31,-0.04,-9.85
2369450,0.27,0.04,-9.45
2369462,0.12,-0.04,-9.77
2369474,0.24,0.16,-9.49
2369486,0.08,-0.04,-9.61
2369498,0.20,0.04,-9.38
2369510,0.16,0.04,-9.65
2369522,0.16,0.04,-9.45
2369534,0.20,-0.04,-9.49
2369546,0.20,0.08,-9.61
2369558,0.20,0.00,-9.61
2369570,0.20,0.00,-9.41
2369582,0.16,0.04,-9.49
2369594,0.20,0.00,-9.53
2369606,0.24,0.00,-9.57
2369618,0.20,0.00,-9.49
2369630,0.20,0.00,-9.53
2369642,0.20,0.00,-9.61
2369654,0.20,-0.04,-9.53
2369666,0.20,0.00,-9.53
2369678,0.20,0.04,-9.53
2369690,0.24,0.04,-9.57
2369702,0.20,0.04,-9.53
2369714,0.20,0.00,-9.53
2369726,0.16,0.04,-9.53
2369738,0.24,0.00,-9.53
2369750,0.24,0.00,-9.49
2369762,0.20,-0.04,-9.53
2369774,0.24,0.00,-9.61
2369786,0.16,0.00,-9.57
2369798,0.20,0.00,-9.57
2369810,0.20,0.04,-9.57
2369822,0.20,0.04,-9.49
2369834,0.20,0.00,-9.53
2369846,0.20,0.00,-9.57
