Timestamp(ms),X(m/s^2),Y(m/s^2),Z(m/s^2)
2024-08-14 11:01:16.128,0.67,0.43,-9.41
2024-08-14 11:01:16.128,0.67,0.47,-9.49
2024-08-14 11:01:16.134,0.67,0.47,-9.45
2024-08-14 11:01:16.134,0.71,0.39,-9.41
2024-08-14 11:01:16.134,0.59,0.39,-9.45
2024-08-14 11:01:16.145,0.67,0.39,-9.45
2024-08-14 11:01:16.151,0.67,0.47,-9.49
2024-08-14 11:01:16.179,0.67,0.47,-9.34
2024-08-14 11:01:16.205,0.67,0.43,-9.45
2024-08-14 11:01:16.205,0.67,0.43,-9.41
2024-08-14 11:01:16.216,0.63,0.47,-9.41
2024-08-14 11:01:16.216,0.67,0.47,-9.45
2024-08-14 11:01:16.242,0.71,0.47,-9.41
2024-08-14 11:01:16.245,0.63,0.43,-9.45
2024-08-14 11:01:16.251,0.71,0.43,-9.45
2024-08-14 11:01:16.262,0.63,0.39,-9.41
2024-08-14 11:01:16.271,0.67,0.39,-9.41
2024-08-14 11:01:16.301,0.71,0.47,-9.41
2024-08-14 11:01:16.304,0.63,0.43,-9.41
2024-08-14 11:01:16.310,0.67,0.43,-9.45
2024-08-14 11:01:16.341,0.67,0.39,-9.41
2024-08-14 11:01:16.343,0.63,0.47,-9.41
2024-08-14 11:01:16.350,0.71,0.39,-9.41
2024-08-14 11:01:16.376,0.67,0.47,-9.45
2024-08-14 11:01:16.388,0.67,0.39,-9.41
2024-08-14 11:01:16.388,0.67,0.39,-9.45
2024-08-14 11:01:16.395,0.67,0.47,-9.49
2024-08-14 11:01:16.421,0.71,0.39,-9.41
2024-08-14 11:01:16.424,0.67,0.39,-9.45
2024-08-14 11:01:16.429,0.71,0.43,-9.41
2024-08-14 11:01:16.438,0.63,0.43,-9.45
2024-08-14 11:01:16.468,0.67,0.43,-9.45
2024-08-14 11:01:16.471,0.67,0.51,-9.45
2024-08-14 11:01:16.479,0.67,0.43,-9.41
2024-08-14 11:01:16.509,0.67,0.47,-9.41
2024-08-14 11:01:16.510,0.71,0.43,-9.38
2024-08-14 11:01:16.517,0.67,0.47,-9.41
2024-08-14 11:01:16.545,0.67,0.43,-9.45
2024-08-14 11:01:16.578,0.67,0.43,-9.49
2024-08-14 11:01:16.580,0.63,0.43,-9.38
2024-08-14 11:01:16.580,0.63,0.39,-9.41
2024-08-14 11:01:16.585,0.71,0.39,-9.45
2024-08-14 11:01:16.593,0.67,0.43,-9.41
2024-08-14 11:01:16.604,0.67,0.39,-9.49
2024-08-14 11:01:16.607,0.67,0.43,-9.49
2024-08-14 11:01:16.638,0.63,0.43,-9.45
2024-08-14 11:01:16.641,0.63,0.39,-9.45
2024-08-14 11:01:16.647,0.67,0.43,-9.45
2024-08-14 11:01:16.677,0.67,0.43,-9.49
2024-08-14 11:01:16.679,0.71,0.47,-9.49
2024-08-14 11:01:16.687,0.67,0.43,-9.49
2024-08-14 11:01:16.693,0.71,0.43,-9.45
2024-08-14 11:01:16.722,0.71,0.43,-9.41
2024-08-14 11:01:16.726,0.67,0.39,-9.49
2024-08-14 11:01:16.734,0.67,0.43,-9.45
2024-08-14 11:01:16.757,0.63,0.39,-9.45
2024-08-14 11:01:16.793,0.67,0.43,-9.41
2024-08-14 11:01:16.814,0.71,0.43,-9.41
2024-08-14 11:01:16.816,0.67,0.43,-9.45
2024-08-14 11:01:16.836,0.63,0.43,-9.49
2024-08-14 11:01:16.846,0.67,0.43,-9.38
2024-08-14 11:01:16.849,0.67,0.43,-9.45
2024-08-14 11:01:16.854,0.63,0.47,-9.38
2024-08-14 11:01:19.692,0.75,0.43,-9.45
2024-08-14 11:01:19.692,0.67,0.43,-9.53
2024-08-14 11:01:19.692,0.67,0.47,-9.41
2024-08-14 11:01:19.692,0.67,0.43,-9.45
2024-08-14 11:01:19.692,0.71,0.39,-9.45
2024-08-14 11:01:19.692,0.67,0.43,-9.41
2024-08-14 11:01:19.692,0.67,0.47,-9.41
2024-08-14 11:01:19.692,0.71,0.39,-9.45
2024-08-14 11:01:19.692,0.67,0.39,-9.41
2024-08-14 11:01:19.692,0.71,0.39,-9.41
2024-08-14 11:01:19.692,0.63,0.47,-9.41
2024-08-14 11:01:19.692,0.67,0.39,-9.45
2024-08-14 11:01:19.696,0.67,0.47,-9.45
2024-08-14 11:01:19.696,0.67,0.47,-9.41
2024-08-14 11:01:19.696,0.67,0.43,-9.45
2024-08-14 11:01:19.696,0.67,0.47,-9.45
2024-08-14 11:01:19.696,0.63,0.39,-9.49
2024-08-14 11:01:19.696,0.71,0.39,-9.49
2024-08-14 11:01:19.696,0.67,0.43,-9.45
2024-08-14 11:01:19.696,0.67,0.47,-9.41
2024-08-14 11:01:19.696,0.67,0.39,-9.41
2024-08-14 11:01:19.696,0.63,0.43,-9.41
2024-08-14 11:01:19.725,0.63,0.47,-9.41
2024-08-14 11:01:19.725,0.67,0.47,-9.41
2024-08-14 11:01:19.725,0.67,0.47,-9.41
2024-08-14 11:01:19.725,0.67,0.43,-9.45
2024-08-14 11:01:19.725,0.67,0.43,-9.45
2024-08-14 11:01:19.725,0.63,0.43,-9.45
2024-08-14 11:01:19.725,0.71,0.43,-9.45
2024-08-14 11:01:19.725,0.67,0.47,-9.41
2024-08-14 11:01:19.725,0.67,0.47,-9.45
2024-08-14 11:01:19.725,0.67,0.43,-9.45
2024-08-14 11:01:19.726,0.71,0.39,-9.41
2024-08-14 11:01:19.727,0.67,0.43,-9.45
2024-08-14 11:01:19.727,0.71,0.43,-9.45
2024-08-14 11:01:19.727,0.71,0.43,-9.38
2024-08-14 11:01:19.727,0.71,0.43,-9.41
2024-08-14 11:01:19.727,0.67,0.47,-9.45
2024-08-14 11:01:19.727,0.71,0.43,-9.41
2024-08-14 11:01:19.727,0.67,0.43,-9.49
2024-08-14 11:01:19.727,0.63,0.47,-9.41
2024-08-14 11:01:19.727,0.67,0.43,-9.41
2024-08-14 11:01:19.727,0.67,0.43,-9.45
2024-08-14 11:01:19.727,0.67,0.43,-9.45
2024-08-14 11:01:19.749,0.67,0.43,-9.41
2024-08-14 11:01:19.749,0.71,0.39,-9.45
2024-08-14 11:01:19.749,0.67,0.39,-9.41
2024-08-14 11:01:19.749,0.63,0.43,-9.41
2024-08-14 11:01:19.749,0.67,0.43,-9.41
2024-08-14 11:01:19.749,0.67,0.43,-9.38
2024-08-14 11:01:19.749,0.71,0.43,-9.45
2024-08-14 11:01:19.749,0.67,0.47,-9.41
2024-08-14 11:01:19.749,0.71,0.43,-9.45
2024-08-14 11:01:19.749,0.67,0.47,-9.38
2024-08-14 11:01:19.749,0.71,0.43,-9.45
2024-08-14 11:01:19.753,0.71,0.43,-9.41
2024-08-14 11:01:19.753,0.63,0.43,-9.49
2024-08-14 11:01:19.753,0.63,0.43,-9.49
2024-08-14 11:01:19.753,0.59,0.39,-9.45
2024-08-14 11:01:19.754,0.67,0.43,-9.41
2024-08-14 11:01:19.754,0.63,0.39,-9.41
2024-08-14 11:01:19.754,0.71,0.39,-9.41
2024-08-14 11:01:19.754,0.67,0.47,-9.41
2024-08-14 11:01:19.754,0.71,0.43,-9.45
2024-08-14 11:01:19.754,0.67,0.43,-9.41
2024-08-14 11:01:19.754,0.67,0.47,-9.41
2024-08-14 11:01:19.764,0.67,0.43,-9.45
2024-08-14 11:01:19.764,0.71,0.43,-9.45
2024-08-14 11:01:19.764,0.67,0.43,-9.38
2024-08-14 11:01:19.764,0.67,0.47,-9.45
2024-08-14 11:01:19.764,0.67,0.47,-9.45
2024-08-14 11:01:19.764,0.67,0.39,-9.45
2024-08-14 11:01:19.764,0.63,0.43,-9.45
2024-08-14 11:01:19.764,0.63,0.47,-9.41
2024-08-14 11:01:19.764,0.67,0.47,-9.45
2024-08-14 11:01:19.764,0.67,0.43,-9.41
2024-08-14 11:01:19.764,0.67,0.51,-9.45
2024-08-14 11:01:19.766,0.67,0.43,-9.49
2024-08-14 11:01:19.766,0.67,0.43,-9.45
2024-08-14 11:01:19.766,0.63,0.47,-9.45
2024-08-14 11:01:19.766,0.67,0.47,-9.45
2024-08-14 11:01:19.766,0.67,0.43,-9.45
2024-08-14 11:01:19.766,0.71,0.39,-9.45
2024-08-14 11:01:19.766,0.67,0.43,-9.49
2024-08-14 11:01:19.766,0.63,0.43,-9.49
2024-08-14 11:01:19.766,0.67,0.39,-9.45
2024-08-14 11:01:19.766,0.67,0.43,-9.41
2024-08-14 11:01:19.766,0.71,0.43,-9.38
2024-08-14 11:01:19.780,0.67,0.43,-9.41
2024-08-14 11:01:19.780,0.67,0.51,-9.38
2024-08-14 11:01:19.780,0.63,0.43,-9.41
2024-08-14 11:01:19.780,0.67,0.47,-9.45
2024-08-14 11:01:19.780,0.71,0.39,-9.34
2024-08-14 11:01:19.780,0.63,0.43,-9.45
2024-08-14 11:01:19.780,0.67,0.43,-9.45
2024-08-14 11:01:19.780,0.67,0.43,-9.38
2024-08-14 11:01:19.780,0.71,0.47,-9.45
2024-08-14 11:01:19.780,0.67,0.43,-9.49
2024-08-14 11:01:19.780,0.67,0.43,-9.45
2024-08-14 11:01:19.782,0.59,0.43,-9.41
2024-08-14 11:01:19.782,0.67,0.43,-9.45
2024-08-14 11:01:19.782,0.71,0.43,-9.38
2024-08-14 11:01:19.782,0.67,0.47,-9.41
2024-08-14 11:01:19.782,0.71,0.43,-9.45
2024-08-14 11:01:19.782,0.71,0.43,-9.41
2024-08-14 11:01:19.782,0.71,0.43,-9.41
2024-08-14 11:01:19.782,0.67,0.47,-9.38
2024-08-14 11:01:19.782,0.67,0.43,-9.45
2024-08-14 11:01:19.782,0.63,0.47,-9.34
2024-08-14 11:01:19.782,0.67,0.43,-9.41
2024-08-14 11:01:19.797,0.63,0.43,-9.45
2024-08-14 11:01:19.797,0.67,0.39,-9.41
2024-08-14 11:01:19.797,0.63,0.43,-9.45
2024-08-14 11:01:19.797,0.63,0.43,-9.45
2024-08-14 11:01:19.797,0.67,0.43,-9.41
2024-08-14 11:01:19.797,0.63,0.47,-9.45
2024-08-14 11:01:19.797,0.67,0.47,-9.41
2024-08-14 11:01:19.797,0.67,0.43,-9.45
2024-08-14 11:01:19.797,0.67,0.43,-9.45
2024-08-14 11:01:19.797,0.67,0.39,-9.45
2024-08-14 11:01:19.797,0.67,0.43,-9.41
2024-08-14 11:01:19.799,0.75,0.43,-9.45
2024-08-14 11:01:19.799,0.67,0.39,-9.45
2024-08-14 11:01:19.799,0.67,0.39,-9.41
2024-08-14 11:01:19.799,0.63,0.47,-9.45
2024-08-14 11:01:19.799,0.63,0.43,-9.41
2024-08-14 11:01:19.799,0.67,0.43,-9.41
2024-08-14 11:01:19.799,0.63,0.43,-9.41
2024-08-14 11:01:19.799,0.67,0.47,-9.45
2024-08-14 11:01:19.799,0.67,0.43,-9.45
2024-08-14 11:01:19.799,0.63,0.43,-9.38
2024-08-14 11:01:19.799,0.67,0.43,-9.41
2024-08-14 11:01:19.811,0.63,0.43,-9.41
2024-08-14 11:01:19.811,0.67,0.47,-9.45
2024-08-14 11:01:19.811,0.71,0.43,-9.45
2024-08-14 11:01:19.811,0.67,0.43,-9.45
2024-08-14 11:01:19.811,0.71,0.39,-9.41
2024-08-14 11:01:19.811,0.63,0.47,-9.45
2024-08-14 11:01:19.811,0.67,0.39,-9.49
2024-08-14 11:01:19.811,0.67,0.39,-9.38
2024-08-14 11:01:19.811,0.63,0.47,-9.41
2024-08-14 11:01:19.811,0.63,0.47,-9.41
2024-08-14 11:01:19.811,0.75,0.39,-9.41
2024-08-14 11:01:19.814,0.67,0.43,-9.45
2024-08-14 11:01:19.814,0.67,0.47,-9.45
2024-08-14 11:01:19.814,0.63,0.47,-9.45
2024-08-14 11:01:19.814,0.67,0.43,-9.45
2024-08-14 11:01:19.814,0.67,0.43,-9.45
2024-08-14 11:01:19.814,0.63,0.43,-9.45
2024-08-14 11:01:19.814,0.67,0.43,-9.45
2024-08-14 11:01:19.814,0.63,0.43,-9.45
2024-08-14 11:01:19.814,0.67,0.43,-9.41
2024-08-14 11:01:19.814,0.67,0.43,-9.41
2024-08-14 11:01:19.814,0.67,0.43,-9.45
2024-08-14 11:01:19.829,0.67,0.43,-9.41
2024-08-14 11:01:19.829,0.67,0.47,-9.41
2024-08-14 11:01:19.829,0.75,0.51,-9.41
2024-08-14 11:01:19.829,0.71,0.43,-9.41
2024-08-14 11:01:19.829,0.67,0.43,-9.38
2024-08-14 11:01:19.829,0.63,0.47,-9.45
2024-08-14 11:01:19.829,0.67,0.47,-9.45
2024-08-14 11:01:19.829,0.67,0.43,-9.45
2024-08-14 11:01:19.829,0.67,0.43,-9.45
2024-08-14 11:01:19.829,0.71,0.43,-9.45
2024-08-14 11:01:19.829,0.67,0.43,-9.41
2024-08-14 11:01:19.833,0.67,0.43,-9.45
2024-08-14 11:01:19.833,0.67,0.47,-9.45
2024-08-14 11:01:19.833,0.63,0.47,-9.38
2024-08-14 11:01:19.833,0.63,0.43,-9.45
2024-08-14 11:01:19.833,0.67,0.43,-9.41
2024-08-14 11:01:19.833,0.71,0.43,-9.41
2024-08-14 11:01:19.833,0.71,0.47,-9.45
2024-08-14 11:01:19.833,0.75,0.43,-9.38
2024-08-14 11:01:19.833,0.67,0.43,-9.41
2024-08-14 11:01:19.833,0.67,0.47,-9.41
2024-08-14 11:01:19.833,0.63,0.43,-9.41
2024-08-14 11:01:19.845,0.67,0.47,-9.41
2024-08-14 11:01:19.845,0.71,0.47,-9.45
2024-08-14 11:01:19.845,0.67,0.43,-9.45
2024-08-14 11:01:19.845,0.67,0.43,-9.45
2024-08-14 11:01:19.845,0.67,0.43,-9.41
2024-08-14 11:01:19.845,0.63,0.47,-9.41
2024-08-14 11:01:19.845,0.63,0.47,-9.45
2024-08-14 11:01:19.845,0.67,0.47,-9.45
2024-08-14 11:01:19.845,0.67,0.43,-9.49
2024-08-14 11:01:19.845,0.67,0.39,-9.45
2024-08-14 11:01:19.845,0.67,0.43,-9.45
2024-08-14 11:01:19.848,0.67,0.43,-9.41
2024-08-14 11:01:19.848,0.67,0.47,-9.45
2024-08-14 11:01:19.848,0.63,0.43,-9.49
2024-08-14 11:01:19.848,0.67,0.43,-9.41
2024-08-14 11:01:19.848,0.67,0.43,-9.45
2024-08-14 11:01:19.848,0.67,0.43,-9.49
2024-08-14 11:01:19.848,0.67,0.47,-9.45
2024-08-14 11:01:19.848,0.67,0.47,-9.41
2024-08-14 11:01:19.848,0.71,0.43,-9.41
2024-08-14 11:01:19.848,0.67,0.47,-9.45
2024-08-14 11:01:19.848,0.67,0.47,-9.38
2024-08-14 11:01:19.860,0.67,0.43,-9.34
2024-08-14 11:01:19.860,0.67,0.39,-9.41
2024-08-14 11:01:19.860,0.67,0.43,-9.41
2024-08-14 11:01:19.860,0.67,0.47,-9.45
2024-08-14 11:01:19.860,0.67,0.43,-9.49
2024-08-14 11:01:19.860,0.63,0.43,-9.41
2024-08-14 11:01:19.861,0.71,0.43,-9.49
2024-08-14 11:01:19.861,0.71,0.39,-9.49
2024-08-14 11:01:19.861,0.63,0.43,-9.41
2024-08-14 11:01:19.861,0.71,0.43,-9.38
2024-08-14 11:01:19.861,0.71,0.43,-9.41
2024-08-14 11:01:19.865,0.67,0.39,-9.45
2024-08-14 11:01:19.865,0.71,0.39,-9.45
2024-08-14 11:01:19.865,0.67,0.51,-9.49
2024-08-14 11:01:19.865,0.67,0.43,-9.45
2024-08-14 11:01:19.865,0.63,0.39,-9.45
2024-08-14 11:01:19.865,0.71,0.39,-9.41
2024-08-14 11:01:19.865,0.67,0.39,-9.38
2024-08-14 11:01:19.865,0.67,0.39,-9.49
2024-08-14 11:01:19.865,0.71,0.39,-9.41
2024-08-14 11:01:19.865,0.67,0.39,-9.49
2024-08-14 11:01:19.865,0.67,0.43,-9.41
2024-08-14 11:01:19.876,0.67,0.43,-9.41
2024-08-14 11:01:19.876,0.67,0.47,-9.41
2024-08-14 11:01:19.876,0.71,0.47,-9.41
2024-08-14 11:01:19.876,0.67,0.47,-9.45
2024-08-14 11:01:19.876,0.71,0.39,-9.41
2024-08-14 11:01:19.876,0.67,0.47,-9.45
2024-08-14 11:01:19.876,0.67,0.43,-9.45
2024-08-14 11:01:19.876,0.63,0.39,-9.41
2024-08-14 11:01:19.876,0.67,0.43,-9.45
2024-08-14 11:01:19.876,0.67,0.43,-9.41
2024-08-14 11:01:19.876,0.71,0.43,-9.45
2024-08-14 11:01:19.878,0.67,0.47,-9.45
2024-08-14 11:01:19.878,0.67,0.43,-9.41
2024-08-14 11:01:19.878,0.67,0.43,-9.45
2024-08-14 11:01:19.878,0.67,0.47,-9.45
2024-08-14 11:01:19.878,0.67,0.39,-9.45
2024-08-14 11:01:19.878,0.67,0.43,-9.45
2024-08-14 11:01:19.878,0.71,0.39,-9.38
2024-08-14 11:01:19.878,0.67,0.43,-9.49
2024-08-14 11:01:19.878,0.71,0.43,-9.45
2024-08-14 11:01:19.878,0.67,0.39,-9.41
2024-08-14 11:01:19.878,0.63,0.43,-9.41
2024-08-14 11:01:19.891,0.67,0.43,-9.45
2024-08-14 11:01:19.891,0.75,0.47,-9.53
2024-08-14 11:01:19.891,0.67,0.43,-9.41
2024-08-14 11:01:19.892,0.63,0.43,-9.41
2024-08-14 11:01:19.892,0.71,0.39,-9.41
2024-08-14 11:01:19.892,0.67,0.43,-9.41
2024-08-14 11:01:19.892,0.67,0.47,-9.45
2024-08-14 11:01:19.892,0.67,0.43,-9.45
2024-08-14 11:01:19.892,0.67,0.43,-9.41
2024-08-14 11:01:19.892,0.67,0.47,-9.41
2024-08-14 11:01:19.892,0.71,0.43,-9.41
2024-08-14 11:01:19.909,0.71,0.47,-9.41
2024-08-14 11:01:19.916,0.67,0.43,-9.49
2024-08-14 11:01:19.917,0.67,0.43,-9.45
2024-08-14 11:01:19.917,0.63,0.43,-9.49
2024-08-14 11:01:19.927,0.71,0.39,-9.45
2024-08-14 11:01:19.938,0.63,0.47,-9.38
2024-08-14 11:01:19.949,0.67,0.35,-9.41
2024-08-14 11:01:19.973,0.67,0.47,-9.45
2024-08-14 11:01:19.975,0.71,0.43,-9.45
2024-08-14 11:01:19.983,0.67,0.43,-9.45
2024-08-14 11:01:20.015,0.63,0.47,-9.41
2024-08-14 11:01:20.018,0.67,0.47,-9.45
2024-08-14 11:01:20.051,0.71,0.39,-9.41
2024-08-14 11:01:20.056,0.63,0.43,-9.49
2024-08-14 11:01:20.064,0.67,0.47,-9.41
2024-08-14 11:01:20.064,0.71,0.43,-9.45
2024-08-14 11:01:20.064,0.63,0.47,-9.41
2024-08-14 11:01:20.091,0.67,0.47,-9.45
2024-08-14 11:01:20.094,0.63,0.43,-9.45
2024-08-14 11:01:20.104,0.71,0.43,-9.38
2024-08-14 11:01:20.139,0.67,0.39,-9.41
2024-08-14 11:01:20.162,0.67,0.43,-9.38
2024-08-14 11:01:20.163,0.67,0.43,-9.49
2024-08-14 11:01:20.163,0.71,0.43,-9.45
2024-08-14 11:01:20.183,0.67,0.47,-9.41
2024-08-14 11:01:20.204,0.71,0.43,-9.49
2024-08-14 11:01:20.204,0.67,0.43,-9.45
2024-08-14 11:01:20.218,0.67,0.43,-9.45
2024-08-14 11:01:20.220,0.71,0.43,-9.45
2024-08-14 11:01:20.225,0.67,0.43,-9.38
2024-08-14 11:01:20.253,0.67,0.43,-9.41
2024-08-14 11:01:20.272,0.67,0.43,-9.45
2024-08-14 11:01:20.277,0.67,0.47,-9.41
2024-08-14 11:01:20.277,0.71,0.47,-9.41
2024-08-14 11:01:20.280,0.67,0.47,-9.38
2024-08-14 11:01:20.309,0.71,0.43,-9.45
2024-08-14 11:01:20.314,0.63,0.47,-9.38
2024-08-14 11:01:20.324,0.67,0.43,-9.45
2024-08-14 11:01:20.332,0.71,0.43,-9.45
2024-08-14 11:01:20.339,0.67,0.47,-9.49
2024-08-14 11:01:20.371,0.63,0.47,-9.45
2024-08-14 11:01:20.376,0.67,0.47,-9.45
2024-08-14 11:01:20.386,0.67,0.39,-9.49
2024-08-14 11:01:20.408,0.67,0.47,-9.45
2024-08-14 11:01:20.416,0.63,0.43,-9.45
2024-08-14 11:01:20.416,0.71,0.39,-9.45
2024-08-14 11:01:20.423,0.67,0.47,-9.49
2024-08-14 11:01:20.452,0.71,0.47,-9.41
2024-08-14 11:01:20.458,0.71,0.43,-9.41
2024-08-14 11:01:20.471,0.67,0.43,-9.41
2024-08-14 11:01:20.492,0.67,0.43,-9.45
2024-08-14 11:01:20.498,0.63,0.51,-9.45
2024-08-14 11:01:20.505,0.67,0.51,-9.41
2024-08-14 11:01:20.528,0.67,0.43,-9.45
2024-08-14 11:01:20.535,0.67,0.43,-9.45
2024-08-14 11:01:20.541,0.63,0.43,-9.45
2024-08-14 11:01:20.544,0.59,0.43,-9.49
2024-08-14 11:01:20.573,0.67,0.39,-9.49
2024-08-14 11:01:20.583,0.63,0.43,-9.45
2024-08-14 11:01:20.583,0.67,0.39,-9.41
2024-08-14 11:01:20.613,0.67,0.51,-9.41
2024-08-14 11:01:20.636,0.67,0.47,-9.41
2024-08-14 11:01:20.636,0.67,0.43,-9.45
2024-08-14 11:01:20.638,0.71,0.43,-9.45
2024-08-14 11:01:20.641,0.67,0.43,-9.41
2024-08-14 11:01:20.670,0.67,0.47,-9.41
2024-08-14 11:01:20.677,0.67,0.43,-9.45
2024-08-14 11:01:20.677,0.67,0.43,-9.45
2024-08-14 11:01:20.708,0.63,0.39,-9.49
2024-08-14 11:01:20.745,0.67,0.43,-9.41
2024-08-14 11:01:20.749,0.63,0.43,-9.41
2024-08-14 11:01:20.752,0.63,0.43,-9.45
2024-08-14 11:01:20.752,0.67,0.47,-9.45
2024-08-14 11:01:20.759,0.71,0.39,-9.45
2024-08-14 11:01:20.765,0.67,0.47,-9.41
2024-08-14 11:01:20.791,0.67,0.43,-9.45
2024-08-14 11:01:20.801,0.71,0.43,-9.41
2024-08-14 11:01:20.801,0.67,0.43,-9.45
2024-08-14 11:01:20.805,0.67,0.39,-9.41
2024-08-14 11:01:20.835,0.63,0.47,-9.45
2024-08-14 11:01:20.842,0.67,0.43,-9.45
2024-08-14 11:01:20.849,0.71,0.47,-9.49
2024-08-14 11:01:20.875,0.67,0.39,-9.38
2024-08-14 11:01:20.881,0.67,0.39,-9.45
2024-08-14 11:01:20.887,0.67,0.39,-9.41
2024-08-14 11:01:20.913,0.67,0.51,-9.45
2024-08-14 11:01:20.917,0.67,0.51,-9.45
2024-08-14 11:01:20.919,0.67,0.43,-9.41
2024-08-14 11:01:20.924,0.67,0.47,-9.45
2024-08-14 11:01:20.957,0.71,0.43,-9.45
2024-08-14 11:01:20.963,0.71,0.47,-9.41
2024-08-14 11:01:20.966,0.67,0.39,-9.45
2024-08-14 11:01:20.992,0.67,0.39,-9.49
2024-08-14 11:01:21.009,0.67,0.43,-9.41
2024-08-14 11:01:21.011,0.63,0.43,-9.45
2024-08-14 11:01:21.014,0.67,0.43,-9.49
2024-08-14 11:01:21.021,0.71,0.39,-9.45
2024-08-14 11:01:21.052,0.67,0.43,-9.38
2024-08-14 11:01:21.055,0.67,0.43,-9.45
2024-08-14 11:01:21.058,0.67,0.43,-9.45
2024-08-14 11:01:21.074,0.67,0.47,-9.45
2024-08-14 11:01:21.103,0.71,0.39,-9.45
2024-08-14 11:01:21.106,0.71,0.47,-9.41
2024-08-14 11:01:21.108,0.63,0.43,-9.45
2024-08-14 11:01:21.142,0.71,0.39,-9.45
2024-08-14 11:01:21.144,0.63,0.47,-9.41
2024-08-14 11:01:21.147,0.67,0.47,-9.41
2024-08-14 11:01:21.152,0.63,0.39,-9.49
2024-08-14 11:01:21.187,0.67,0.43,-9.45
2024-08-14 11:01:21.192,0.67,0.47,-9.41
2024-08-14 11:01:21.192,0.63,0.43,-9.41
2024-08-14 11:01:21.223,0.71,0.47,-9.41
2024-08-14 11:01:21.229,0.67,0.43,-9.45
2024-08-14 11:01:21.249,0.67,0.39,-9.45
2024-08-14 11:01:21.256,0.67,0.43,-9.41
2024-08-14 11:01:21.259,0.67,0.43,-9.45
2024-08-14 11:01:21.263,0.71,0.43,-9.45
2024-08-14 11:01:21.292,0.63,0.43,-9.41
2024-08-14 11:01:21.298,0.67,0.43,-9.45
2024-08-14 11:01:21.298,0.67,0.43,-9.49
2024-08-14 11:01:21.335,0.67,0.39,-9.45
2024-08-14 11:01:21.335,0.67,0.47,-9.41
2024-08-14 11:01:21.335,0.71,0.43,-9.45
2024-08-14 11:01:21.360,0.67,0.43,-9.38
2024-08-14 11:01:21.375,0.71,0.47,-9.41
2024-08-14 11:01:21.381,0.67,0.47,-9.41
2024-08-14 11:01:21.395,0.67,0.43,-9.41
2024-08-14 11:01:21.399,0.67,0.43,-9.49
2024-08-14 11:01:21.405,0.67,0.43,-9.49
2024-08-14 11:01:21.436,0.67,0.43,-9.41
2024-08-14 11:01:21.441,0.67,0.47,-9.41
2024-08-14 11:01:21.442,0.63,0.43,-9.41
2024-08-14 11:01:21.477,0.63,0.35,-9.49
2024-08-14 11:01:21.482,0.63,0.39,-9.45
2024-08-14 11:01:21.482,0.63,0.43,-9.45
2024-08-14 11:01:21.489,0.67,0.43,-9.45
2024-08-14 11:01:21.523,0.67,0.43,-9.41
2024-08-14 11:01:21.527,0.67,0.43,-9.41
2024-08-14 11:01:21.527,0.67,0.43,-9.49
2024-08-14 11:01:21.559,0.67,0.43,-9.49
2024-08-14 11:01:21.562,0.67,0.43,-9.49
2024-08-14 11:01:21.564,0.67,0.47,-9.41
2024-08-14 11:01:21.598,0.67,0.39,-9.41
2024-08-14 11:01:21.600,0.67,0.47,-9.38
2024-08-14 11:01:21.603,0.63,0.43,-9.41
2024-08-14 11:01:21.609,0.67,0.39,-9.45
2024-08-14 11:01:21.642,0.67,0.39,-9.45
2024-08-14 11:01:21.647,0.71,0.39,-9.41
2024-08-14 11:01:21.649,0.67,0.43,-9.45
2024-08-14 11:01:21.679,0.63,0.51,-9.41
2024-08-14 11:01:21.685,0.71,0.47,-9.41
2024-08-14 11:01:21.685,0.67,0.43,-9.41
2024-08-14 11:01:21.717,0.71,0.47,-9.41
2024-08-14 11:01:21.739,0.67,0.47,-9.41
2024-08-14 11:01:21.739,0.63,0.43,-9.45
2024-08-14 11:01:21.742,0.67,0.43,-9.45
2024-08-14 11:01:21.746,0.71,0.47,-9.49
2024-08-14 11:01:21.773,0.63,0.47,-9.45
2024-08-14 11:01:21.778,0.71,0.47,-9.45
2024-08-14 11:01:21.783,0.67,0.47,-9.41
2024-08-14 11:01:21.810,0.63,0.43,-9.41
2024-08-14 11:01:21.833,0.67,0.43,-9.38
2024-08-14 11:01:21.833,0.67,0.43,-9.45
2024-08-14 11:01:21.837,0.71,0.43,-9.38
2024-08-14 11:01:21.839,0.71,0.43,-9.41
2024-08-14 11:01:21.868,0.67,0.43,-9.45
2024-08-14 11:01:21.871,0.67,0.43,-9.41
2024-08-14 11:01:21.876,0.67,0.43,-9.41
2024-08-14 11:01:21.885,0.67,0.43,-9.57
2024-08-14 11:01:21.916,0.67,0.43,-9.45
2024-08-14 11:01:21.923,0.63,0.43,-9.45
2024-08-14 11:01:21.923,0.63,0.43,-9.49
2024-08-14 11:01:21.956,0.63,0.43,-9.34
2024-08-14 11:01:21.961,0.71,0.43,-9.41
2024-08-14 11:01:21.961,0.67,0.47,-9.45
2024-08-14 11:01:22.003,0.71,0.43,-9.41
2024-08-14 11:01:22.035,0.67,0.43,-9.41
2024-08-14 11:01:22.035,0.71,0.43,-9.38
2024-08-14 11:01:22.039,0.67,0.47,-9.45
2024-08-14 11:01:22.040,0.63,0.43,-9.45
2024-08-14 11:01:22.043,0.67,0.43,-9.45
2024-08-14 11:01:22.043,0.67,0.39,-9.41
