Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
2487302,0.20,0.00,-9.57
2487314,0.20,0.00,-9.53
2487326,0.20,0.04,-9.53
2487338,0.16,0.00,-9.57
2487350,0.20,0.00,-9.57
2487362,0.24,0.04,-9.49
2487374,0.24,0.04,-9.57
2487386,0.20,0.00,-9.57
2487398,0.20,0.04,-9.53
2487410,0.16,0.00,-9.53
2487422,0.20,0.00,-9.53
2487434,0.16,0.04,-9.49
2487446,0.16,0.00,-9.61
2487458,0.20,0.00,-9.49
2487470,0.16,0.00,-9.57
2487482,0.20,0.00,-9.53
2487494,0.24,-0.04,-9.53
2487506,0.20,0.00,-9.57
2487518,0.20,0.00,-9.57
2487530,0.20,-0.04,-9.53
2487542,0.24,0.00,-9.53
2487554,0.20,0.00,-9.53
2487566,0.20,0.00,-9.53
2487578,0.12,0.04,-9.49
2487590,0.20,0.00,-9.53
2487602,0.16,0.00,-9.57
2487614,0.20,0.00,-9.61
2487626,0.20,0.00,-9.53
2487638,0.16,0.04,-9.57
2487650,0.16,0.04,-9.61
2487662,0.16,0.00,-9.57
2487674,0.16,0.00,-9.57
2487686,0.20,0.00,-9.61
2487698,0.24,0.00,-9.53
2487710,0.16,0.00,-9.61
2487722,0.20,0.00,-9.57
2487734,0.20,0.00,-9.57
2487746,0.20,0.04,-9.57
2487758,0.16,0.00,-9.53
2487770,0.20,0.00,-9.57
2487782,0.16,0.00,-9.49
2487794,0.24,-0.04,-9.53
2487806,0.20,0.00,-9.53
2487818,0.20,0.00,-9.53
2487830,0.20,0.00,-9.53
2487842,0.20,-0.04,-9.57
2487854,0.20,0.00,-9.57
2487866,0.20,0.00,-9.49
2487878,0.20,0.04,-9.53
2487890,0.24,0.04,-9.53
2487902,0.16,0.00,-9.57
2487914,0.20,0.04,-9.53
2487926,0.20,0.04,-9.57
2487938,0.24,0.04,-9.57
2487950,0.20,0.04,-9.57
2487962,0.16,0.00,-9.57
2487974,0.20,0.00,-9.57
2487986,0.16,0.00,-9.53
2487998,0.20,0.04,-9.49
2488010,0.16,0.00,-9.49
2488022,0.20,0.04,-9.57
2488034,0.20,0.04,-9.57
2488046,0.20,0.00,-9.53
2488058,0.24,0.04,-9.57
2488070,0.20,0.00,-9.53
2488082,0.20,0.00,-9.57
2488094,0.16,0.04,-9.57
2488106,0.16,0.04,-9.53
2488118,0.24,0.00,-9.49
2488130,0.20,0.04,-9.53
2488142,0.20,0.00,-9.57
2488154,0.20,0.00,-9.57
2488166,0.20,0.00,-9.53
2488178,0.20,0.00,-9.49
2488190,0.16,0.04,-9.53
2488202,0.16,-0.04,-9.53
2488214,0.20,0.00,-9.57
2488226,0.04,0.31,-7.45
2488238,0.24,0.24,-9.92
2488250,0.51,0.67,-8.20
2488262,0.27,0.16,-9.34
2488274,0.12,0.12,-9.14
2488286,0.24,-0.16,-9.89
2488298,0.20,0.08,-9.49
2488310,0.12,-0.12,-9.38
2488322,0.27,0.00,-9.65
2488334,0.16,0.00,-9.49
2488346,0.20,0.04,-9.38
2488358,0.20,-0.04,-9.77
2488370,0.20,0.08,-9.53
2488382,0.16,0.04,-9.53
2488394,0.24,0.00,-9.57
2488406,0.16,0.04,-9.65
2488418,0.16,0.04,-9.45
2488430,0.16,0.00,-9.49
2488442,0.16,0.00,-9.57
2488454,0.16,0.04,-9.53
2488466,0.20,0.00,-9.49
2488478,0.16,0.04,-9.45
2488490,0.16,0.00,-9.57
2488502,0.20,0.00,-9.53
2488514,0.16,0.00,-9.49
2488526,0.16,0.04,-9.45
2488538,0.20,0.00,-9.57
2488550,0.24,0.00,-9.61
2488562,0.20,0.00,-9.49
2488574,0.24,0.00,-9.57
2488586,0.16,0.04,-9.57
2488598,0.16,0.04,-9.49
2488610,0.20,0.00,-9.53
2488622,0.20,0.00,-9.53
2488634,0.20,0.00,-9.53
2488646,0.20,0.00,-9.53
2488658,0.16,0.04,-9.53
2488670,0.24,0.00,-9.53
2488682,0.20,0.00,-9.49
2488694,0.24,0.00,-9.57
2488706,0.16,0.00,-9.53
2488718,0.20,0.04,-9.57
2488730,0.20,0.00,-9.53
2488742,0.16,0.00,-9.53
2488754,0.16,0.00,-9.53
2488766,0.20,0.00,-9.53
2488778,0.20,0.00,-9.57
2488790,0.16,0.00,-9.53
2488802,0.24,0.00,-9.57
2488814,0.16,0.04,-9.53
2488826,0.16,0.04,-9.53
2488838,0.20,0.00,-9.57
2488850,0.20,0.04,-9.53
2488862,0.16,0.00,-9.57
2488874,0.20,0.00,-9.57
2488886,0.16,0.00,-9.57
2488898,0.16,0.00,-9.57
2488910,0.20,0.00,-9.53
2488922,0.20,0.00,-9.57
2488934,0.20,0.00,-9.53
2488946,0.16,0.00,-9.53
2488958,0.20,0.00,-9.61
2488970,0.16,0.00,-9.53
2488982,0.16,0.00,-9.53
2488994,0.16,0.04,-9.53
2489006,0.16,0.00,-9.61
2489018,0.16,0.00,-9.53
2489030,0.20,0.00,-9.49
2489042,0.16,0.00,-9.53
2489054,0.24,0.04,-9.49
2489066,0.16,0.00,-9.53
2489078,0.16,0.00,-9.53
2489090,0.20,-0.04,-9.53
2489102,0.20,0.04,-9.49
2489114,0.20,0.04,-9.53
2489126,0.20,0.04,-9.53
2489138,0.20,0.04,-9.53
2489150,0.16,0.04,-9.53
2489162,0.20,0.04,-9.53
2489174,0.16,0.04,-9.53
2489186,0.16,0.00,-9.57
2489198,0.16,0.00,-9.61
2489210,0.20,0.04,-9.57
2489222,0.20,0.00,-9.49
2489234,0.20,0.20,-8.51
2489246,0.39,0.35,-8.67
2489258,0.20,-0.04,-9.22
2489270,0.16,0.12,-9.38
2489282,0.12,0.04,-9.22
2489294,0.24,0.00,-9.65
2489306,0.12,-0.08,-9.41
2489318,0.20,0.04,-9.45
2489330,0.24,0.00,-9.73
2489342,0.16,0.00,-9.41
2489354,0.16,0.00,-9.41
2489366,0.16,0.08,-9.53
2489378,0.12,0.04,-9.53
2489390,0.16,0.04,-9.49
2489402,0.20,0.00,-9.57
2489414,0.16,0.04,-9.65
2489426,0.20,0.00,-9.53
2489438,0.16,0.00,-9.53
2489450,0.20,0.00,-9.57
2489462,0.16,0.04,-9.53
2489474,0.20,0.00,-9.53
2489486,0.20,0.04,-9.49
2489498,0.20,0.00,-9.57
2489510,0.20,0.04,-9.53
2489522,0.16,0.00,-9.57
2489534,0.20,0.00,-9.57
2489546,0.20,0.04,-9.53
2489558,0.20,0.00,-9.49
2489570,0.20,0.00,-9.57
2489582,0.20,0.00,-9.53
2489594,0.20,0.00,-9.53
2489606,0.24,0.00,-9.45
2489618,0.20,0.00,-9.53
2489630,0.16,0.00,-9.53
2489642,0.20,0.04,-9.49
2489654,0.20,0.00,-9.53
2489666,0.20,0.04,-9.53
2489678,0.16,0.00,-9.57
2489690,0.16,0.00,-9.53
2489702,0.16,0.00,-9.53
2489714,0.16,0.00,-9.53
2489726,0.20,0.00,-9.53
2489738,0.16,0.04,-9.57
2489750,0.16,0.00,-9.53
2489762,0.20,0.04,-9.53
2489774,0.20,0.00,-9.49
2489786,0.20,0.04,-9.53
2489798,0.20,0.04,-9.57
2489810,0.16,0.04,-9.57
2489822,0.20,0.04,-9.49
2489834,0.20,0.04,-9.53
2489846,0.16,0.04,-9.53
2489858,0.16,0.00,-9.53
2489870,0.24,0.00,-9.53
2489882,0.20,0.04,-9.53
2489894,0.20,0.00,-9.57
2489906,0.16,0.04,-9.53
2489918,0.20,0.04,-9.53
2489930,0.20,-0.04,-9.57
2489942,0.16,0.00,-9.53
2489954,0.20,0.04,-9.53
2489966,0.20,0.00,-9.53
2489978,0.20,0.00,-9.53
2489990,0.16,0.00,-9.57
2490002,0.16,0.00,-9.53
2490014,0.16,0.00,-9.57
2490026,0.20,0.04,-9.53
2490038,0.20,0.00,-9.49
2490050,0.20,0.04,-9.57
2490062,0.20,0.00,-9.53
2490074,0.24,0.00,-9.53
2490086,0.20,0.04,-9.53
2490098,0.24,0.00,-9.49
2490110,0.20,0.00,-9.57
2490122,0.16,0.00,-9.53
2490134,0.24,0.00,-9.49
2490146,0.20,0.00,-9.53
2490158,0.16,0.00,-9.53
2490170,0.20,0.00,-9.53
2490182,0.16,0.04,-9.57
2490194,0.20,0.00,-9.49
2490206,0.20,0.00,-9.53
2490218,0.20,0.04,-9.57
2490230,0.16,0.00,-9.57
2490242,0.16,0.00,-9.57
2490254,0.20,0.00,-9.53
2490266,0.20,0.04,-9.57
2490278,0.20,0.04,-9.53
2490290,0.20,0.00,-9.49
2490302,0.47,0.20,-8.12
2490314,-0.86,1.49,-15.18
2490326,0.08,1.84,-10.83
2490338,0.90,-0.47,-11.49
2490350,-0.86,-0.27,-11.14
2490362,0.55,0.35,-8.79
2490374,0.47,-0.55,-11.77
2490386,0.12,0.12,-9.14
2490398,0.27,0.04,-10.08
2490410,0.24,-0.08,-9.53
2490422,0.00,0.16,-9.06
2490434,0.43,-0.12,-9.77
2490446,0.20,0.00,-9.92
2490458,0.16,0.20,-9.22
2490470,0.12,0.00,-9.49
2490482,0.24,-0.08,-9.81
2490494,0.12,0.04,-9.57
2490506,0.20,0.00,-9.38
2490518,0.20,0.00,-9.45
2490530,0.27,0.00,-9.77
2490542,0.20,0.00,-9.61
2490554,0.20,0.00,-9.41
2490566,0.12,0.04,-9.41
2490578,0.24,0.00,-9.61
2490590,0.27,0.00,-9.61
2490602,0.16,0.04,-9.38
2490614,0.20,0.00,-9.61
2490626,0.24,0.00,-9.69
2490638,0.16,0.00,-9.57
2490650,0.20,0.00,-9.45
2490662,0.20,0.04,-9.57
2490674,0.20,0.00,-9.57
2490686,0.16,0.00,-9.57
2490698,0.24,-0.04,-9.49
2490710,0.16,0.00,-9.45
2490722,0.20,0.00,-9.61
2490734,0.16,0.04,-9.57
2490746,0.16,0.04,-9.49
2490758,0.20,0.04,-9.57
2490770,0.20,0.00,-9.53
2490782,0.16,0.04,-9.53
2490794,0.16,0.04,-9.53
2490806,0.20,0.00,-9.61
2490818,0.24,0.04,-9.53
2490830,0.20,0.00,-9.49
2490842,0.20,0.00,-9.53
2490854,0.20,0.00,-9.57
2490866,0.16,0.00,-9.53
2490878,0.16,0.00,-9.53
2490890,0.20,0.00,-9.53
2490902,0.20,0.04,-9.53
2490914,0.20,0.00,-9.57
2490926,0.20,0.00,-9.53
2490938,0.16,0.00,-9.53
2490950,0.27,0.00,-9.53
2490962,0.20,0.04,-9.57
2490974,0.20,0.00,-9.53
2490986,0.20,0.00,-9.53
2490998,0.20,0.04,-9.49
2491010,0.20,0.00,-9.57
2491022,0.16,0.04,-9.49
2491034,0.20,0.00,-9.49
2491046,0.16,0.00,-9.53
2491058,0.24,0.00,-9.57
2491070,0.24,0.00,-9.57
2491082,0.20,0.04,-9.57
2491094,0.24,0.00,-9.61
2491106,0.16,0.00,-9.53
2491118,0.20,0.04,-9.53
2491130,0.20,0.00,-9.49
2491142,0.24,0.00,-9.53
2491154,0.20,0.00,-9.61
2491166,0.16,0.04,-9.57
2491178,0.12,0.00,-9.49
2491190,0.16,0.00,-9.53
2491202,0.20,0.00,-9.53
2491214,0.20,0.00,-9.57
2491226,0.20,0.00,-9.57
2491238,0.20,0.00,-9.57
2491250,0.24,0.04,-9.53
2491262,0.20,0.04,-9.49
2491274,0.16,0.00,-9.53
2491286,0.16,0.00,-9.61
2491298,0.20,0.00,-9.61
2491310,0.16,0.00,-9.57
2491322,0.20,0.00,-9.57
2491334,0.12,0.00,-9.49
2491346,0.24,0.00,-9.57
2491358,0.20,0.00,-9.53
2491370,0.20,0.04,-9.53
2491382,0.20,0.00,-9.57
2491394,0.20,0.00,-9.49
2491406,0.20,0.00,-9.53
2491418,0.20,0.00,-9.49
2491430,0.20,0.04,-9.53
2491442,0.20,0.04,-9.53
2491454,0.24,0.04,-9.49
2491466,0.20,0.00,-9.53
2491478,0.20,0.04,-9.57
2491490,0.16,0.00,-9.53
2491502,0.16,0.00,-9.53
2491514,0.20,0.04,-9.49
2491526,0.20,0.00,-9.49
2491538,0.20,0.04,-9.53
2491550,0.16,0.00,-9.57
2491562,0.20,0.00,-9.53
2491574,0.24,0.04,-9.57
2491586,0.16,0.00,-9.49
2491598,0.20,0.00,-9.53
2491610,0.16,0.00,-9.53
2491622,0.20,0.00,-9.53
2491634,0.16,0.00,-9.57
2491646,0.24,0.00,-9.53
2491658,0.16,0.00,-9.53
2491670,0.20,0.04,-9.53
2491682,0.16,0.04,-9.53
2491694,0.20,0.04,-9.57
2491706,0.20,0.00,-9.53
2491718,0.24,0.00,-9.57
2491730,0.20,0.00,-9.49
2491742,0.16,0.04,-9.53
2491754,0.20,0.00,-9.53
2491766,0.20,0.00,-9.53
2491778,0.20,0.04,-9.49
2491790,0.20,0.00,-9.53
2491802,0.20,0.04,-9.53
2491814,0.20,0.04,-9.49
2491826,0.16,0.04,-9.53
2491838,0.20,0.04,-9.53
2491850,0.20,0.00,-9.61
2491862,0.20,0.04,-9.57
2491874,0.16,0.04,-9.49
2491886,0.24,0.04,-9.53
2491898,0.20,0.04,-9.57
2491910,0.20,0.04,-9.53
2491922,0.16,0.04,-9.53
2491934,0.20,0.00,-9.53
2491946,0.20,0.00,-9.49
2491958,0.20,0.00,-9.57
2491970,0.24,0.00,-9.57
2491982,0.20,0.00,-9.53
2491994,0.20,0.00,-9.53
2492006,0.24,0.00,-9.57
2492018,0.24,0.00,-9.57
2492030,0.20,0.00,-9.57
2492042,0.20,0.04,-9.57
2492054,0.16,0.04,-9.49
2492066,0.20,0.04,-9.53
2492078,0.20,0.00,-9.53
2492090,0.20,0.04,-9.49
2492102,0.20,0.00,-9.53
2492114,0.16,0.00,-9.53
2492126,0.24,0.04,-9.57
2492138,0.24,0.00,-9.57
2492150,0.24,0.00,-9.53
2492162,0.24,0.00,-9.57
2492174,0.20,0.04,-9.57
2492186,0.20,0.00,-9.53
2492198,0.16,0.00,-9.53
2492210,0.20,0.00,-9.53
2492222,0.20,0.04,-9.53
2492234,0.20,0.00,-9.53
2492246,0.16,0.04,-9.53
2492258,0.20,0.00,-9.57
2492270,0.20,0.00,-9.57
2492282,0.20,0.00,-9.53
2492294,0.20,0.00,-9.49
2492306,0.20,0.00,-9.53
2492318,0.16,0.00,-9.49
2492330,0.20,0.04,-9.57
2492342,0.20,0.04,-9.53
2492354,0.20,0.00,-9.57
2492366,0.20,0.00,-9.53
2492378,0.20,0.00,-9.49
2492390,0.16,0.00,-9.57
2492402,0.20,0.00,-9.45
2492414,0.16,0.00,-9.49
