Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
127766,0.12,0.04,-9.53
127778,0.16,0.04,-9.57
127790,0.12,0.04,-9.61
127802,0.20,0.04,-9.53
127814,0.16,0.04,-9.57
127826,0.12,0.04,-9.57
127838,0.12,0.04,-9.61
127850,0.20,0.04,-9.57
127862,0.16,0.00,-9.49
127874,0.12,0.04,-9.53
127886,0.20,0.04,-9.57
127898,0.16,0.04,-9.57
127910,0.20,0.04,-9.53
127922,0.20,0.04,-9.57
127934,0.16,0.04,-9.61
127946,0.16,0.04,-9.49
127958,0.16,0.04,-9.53
127970,0.16,0.04,-9.49
127982,0.12,0.04,-9.57
127994,0.16,0.04,-9.53
128006,0.16,0.04,-9.57
128018,0.20,0.04,-9.53
128030,0.16,0.04,-9.53
128042,0.16,0.04,-9.57
128054,0.16,0.04,-9.53
128066,0.20,0.00,-9.57
128078,0.16,0.04,-9.53
128090,0.12,0.04,-9.57
128102,0.16,0.04,-9.49
128114,0.16,0.00,-9.49
128126,0.16,0.00,-9.53
128138,0.20,0.16,-8.75
128150,0.24,0.12,-10.28
128162,0.16,0.24,-8.51
128174,0.24,0.12,-10.00
128186,0.16,0.04,-9.18
128198,0.20,0.08,-9.57
128210,0.12,0.08,-9.61
128222,0.20,0.04,-9.61
128234,0.16,0.04,-9.45
128246,0.20,0.04,-9.65
128258,0.16,0.04,-9.69
128270,0.16,0.04,-9.49
128282,0.16,0.00,-9.65
128294,0.12,0.04,-9.49
128306,0.20,0.04,-9.57
128318,0.16,0.08,-9.49
128330,0.16,0.04,-9.65
128342,0.12,0.04,-9.57
128354,0.16,0.04,-9.57
128366,0.12,0.08,-9.45
128378,0.16,0.04,-9.49
128390,0.16,0.00,-9.53
128402,0.12,0.04,-9.53
128414,0.12,0.04,-9.57
128426,0.16,0.04,-9.53
128438,0.12,0.04,-9.53
128450,0.12,0.04,-9.53
128462,0.16,0.00,-9.53
128474,0.16,0.04,-9.49
128486,0.16,0.04,-9.53
128498,0.16,0.04,-9.49
128510,0.20,0.04,-9.57
128522,0.16,0.04,-9.49
128534,0.12,0.00,-9.53
128546,0.12,0.04,-9.49
128558,0.16,0.04,-9.53
128570,0.16,0.04,-9.53
128582,0.16,0.04,-9.53
128594,0.16,0.00,-9.53
128606,0.16,0.00,-9.57
128618,0.20,0.04,-9.53
128630,0.12,0.04,-9.53
128642,0.20,0.04,-9.53
128654,0.16,0.04,-9.53
128666,0.16,0.04,-9.57
128678,0.12,0.04,-9.49
128690,0.16,0.04,-9.49
128702,0.16,0.00,-9.57
128714,0.12,0.04,-9.57
128726,0.20,0.00,-9.57
128738,0.16,0.00,-9.57
128750,0.16,0.04,-9.53
128762,0.20,0.00,-9.57
128774,0.16,0.04,-9.57
128786,-0.24,-0.20,-8.59
128798,0.00,-0.04,-10.20
128810,-0.12,-0.16,-10.59
128822,0.00,0.00,-8.87
128834,0.12,0.04,-9.81
128846,0.20,0.04,-9.22
128858,0.12,0.00,-9.85
128870,0.12,0.04,-9.77
128882,0.08,0.00,-9.41
128894,0.20,0.04,-9.53
128906,0.16,0.00,-9.65
128918,0.20,0.04,-9.49
128930,0.16,0.04,-9.38
128942,0.16,0.04,-9.61
128954,0.20,0.00,-9.41
128966,0.12,0.04,-9.61
128978,0.12,0.04,-9.53
128990,0.20,0.04,-9.57
129002,0.16,0.04,-9.57
129014,0.16,0.00,-9.57
129026,0.16,0.00,-9.61
129038,0.20,0.00,-9.53
129050,0.20,0.04,-9.53
129062,0.12,0.04,-9.57
129074,0.16,0.04,-9.57
129086,0.12,0.04,-9.49
129098,0.16,0.00,-9.53
129110,0.16,0.08,-9.49
129122,0.12,0.04,-9.53
129134,0.12,0.04,-9.53
129146,0.16,0.00,-9.53
129158,0.16,0.00,-9.53
129170,0.16,0.04,-9.53
129182,0.16,0.04,-9.53
129194,0.16,0.04,-9.53
129206,0.20,0.04,-9.53
129218,0.16,0.04,-9.49
129230,0.16,0.08,-9.49
129242,0.16,0.04,-9.57
129254,0.16,0.04,-9.57
129266,0.16,0.00,-9.61
129278,0.12,0.08,-9.53
129290,0.20,0.04,-9.53
129302,0.16,0.04,-9.61
129314,0.12,0.00,-9.57
129326,0.12,0.04,-9.53
129338,0.16,0.04,-9.57
129350,0.12,0.08,-9.57
129362,0.16,0.04,-9.49
129374,0.12,0.04,-9.57
129386,0.16,0.04,-9.53
129398,0.12,0.04,-9.57
129410,0.04,-0.20,-9.69
129422,0.27,-0.12,-9.49
129434,0.16,0.00,-9.81
129446,0.12,0.04,-9.10
129458,0.16,0.00,-9.81
129470,0.16,0.04,-9.30
129482,0.16,0.08,-9.73
129494,0.20,0.04,-9.69
129506,0.16,0.04,-9.49
129518,0.16,0.00,-9.61
129530,0.20,0.00,-9.61
129542,0.16,0.04,-9.53
129554,0.12,0.00,-9.45
129566,0.12,0.00,-9.57
129578,0.12,0.04,-9.49
129590,0.16,0.00,-9.61
129602,0.16,0.04,-9.49
129614,0.12,0.04,-9.45
129626,0.16,0.04,-9.53
129638,0.16,0.04,-9.53
129650,0.16,0.00,-9.49
129662,0.16,0.04,-9.49
129674,0.16,0.00,-9.61
129686,0.16,0.00,-9.53
129698,0.16,0.00,-9.53
129710,0.16,0.00,-9.49
129722,0.12,0.04,-9.49
129734,0.12,0.04,-9.53
129746,0.16,0.04,-9.53
129758,0.16,0.04,-9.53
129770,0.20,0.04,-9.57
129782,0.20,0.00,-9.49
129794,0.20,0.04,-9.53
129806,0.12,0.00,-9.57
129818,0.16,0.04,-9.57
129830,0.16,0.04,-9.53
129842,0.12,0.04,-9.53
129854,0.16,0.04,-9.49
129866,0.12,0.04,-9.53
129878,0.12,0.04,-9.45
129890,0.08,0.04,-9.53
129902,0.16,0.08,-9.61
129914,0.16,0.04,-9.53
129926,0.12,0.04,-9.53
129938,0.16,0.00,-9.53
129950,0.12,0.04,-9.53
129962,0.16,0.00,-9.49
129974,0.16,0.04,-9.57
129986,0.16,0.04,-9.57
129998,0.20,0.04,-9.57
130010,0.12,0.04,-9.53
130022,0.16,0.08,-9.53
130034,0.16,0.04,-9.61
130046,0.16,0.04,-9.53
130058,0.16,0.04,-9.53
130070,0.20,0.04,-9.73
130082,0.20,0.04,-9.69
130094,0.20,0.04,-9.53
130106,0.16,0.04,-9.41
130118,0.16,0.04,-9.69
130130,0.16,0.04,-9.38
130142,0.20,0.04,-9.61
130154,0.20,0.04,-9.49
130166,0.12,0.04,-9.49
130178,0.16,0.04,-9.57
130190,0.16,0.04,-9.57
130202,0.16,0.04,-9.53
130214,0.20,0.04,-9.57
130226,0.16,0.04,-9.53
130238,0.16,0.04,-9.45
130250,0.16,0.04,-9.53
130262,0.16,0.04,-9.53
130274,0.16,0.04,-9.53
130286,0.20,0.04,-9.57
130298,0.20,0.04,-9.53
130310,0.16,0.04,-9.57
130322,0.20,0.04,-9.53
130334,0.20,0.00,-9.49
130346,0.16,0.04,-9.53
130358,0.16,0.04,-9.53
130370,0.12,0.04,-9.57
130382,0.16,0.04,-9.53
130394,0.16,0.08,-9.53
130406,0.12,0.08,-9.57
130418,0.12,0.04,-9.57
130430,0.16,0.04,-9.57
130442,0.12,0.04,-9.57
130454,0.16,0.00,-9.57
130466,0.12,0.04,-9.57
130478,0.12,0.04,-9.57
130490,0.12,0.04,-9.53
130502,0.16,0.04,-9.53
130514,0.16,0.04,-9.57
130526,0.12,0.04,-9.53
130538,0.12,0.04,-9.49
130550,0.16,0.04,-9.53
130562,0.12,0.04,-9.53
130574,0.16,0.00,-9.57
130586,0.16,0.04,-9.53
130598,0.16,0.00,-9.53
130610,0.12,0.00,-9.57
130622,0.16,0.04,-9.53
130634,0.12,0.08,-9.57
130646,0.12,0.08,-9.49
130658,0.12,0.04,-9.61
130670,0.20,0.00,-9.65
130682,0.16,-0.04,-9.77
130694,0.08,0.04,-9.45
130706,0.16,0.00,-9.61
130718,0.16,0.00,-9.69
130730,0.16,0.04,-9.41
130742,0.12,0.04,-9.57
130754,0.16,0.00,-9.49
130766,0.20,0.04,-9.65
130778,0.16,0.04,-9.57
130790,0.16,0.04,-9.57
130802,0.16,0.04,-9.53
130814,0.16,0.00,-9.57
130826,0.16,0.04,-9.49
130838,0.16,0.04,-9.53
130850,0.12,0.04,-9.53
130862,0.12,0.04,-9.57
130874,0.20,0.04,-9.61
130886,0.16,0.00,-9.53
130898,0.20,0.00,-9.57
130910,0.12,0.08,-9.61
130922,0.12,0.04,-9.57
130934,0.16,0.00,-9.53
130946,0.16,0.04,-9.57
130958,0.16,0.08,-9.53
130970,0.12,0.04,-9.57
130982,0.12,0.04,-9.57
130994,0.12,0.04,-9.53
131006,0.16,0.08,-9.53
131018,0.12,0.04,-9.53
131030,0.12,0.04,-9.57
131042,0.12,0.08,-9.49
131054,0.16,0.04,-9.53
131066,0.12,0.00,-9.53
131078,0.16,0.04,-9.53
131090,0.12,0.04,-9.57
131102,0.12,0.04,-9.57
131114,0.12,0.08,-9.57
131126,0.12,0.04,-9.53
131138,0.20,0.04,-9.53
131150,0.16,0.04,-9.57
131162,0.20,0.04,-9.53
131174,0.12,0.04,-9.53
131186,0.16,0.04,-9.61
131198,0.16,0.00,-9.53
131210,0.12,0.04,-9.57
131222,0.16,0.04,-9.57
131234,0.16,0.04,-9.53
131246,0.16,0.04,-9.53
131258,0.16,0.04,-9.53
131270,0.16,0.04,-9.57
131282,0.16,0.04,-9.57
131294,0.20,0.12,-9.38
131306,0.24,0.04,-10.20
131318,0.24,0.20,-9.41
131330,0.16,0.08,-9.65
131342,0.16,0.08,-9.53
131354,0.20,0.04,-9.57
131366,0.12,0.04,-9.45
131378,0.16,0.04,-9.69
131390,0.12,0.04,-9.69
131402,0.12,0.04,-9.38
131414,0.16,0.00,-9.65
131426,0.16,0.00,-9.49
131438,0.12,0.08,-9.65
131450,0.12,0.04,-9.49
131462,0.12,0.04,-9.57
131474,0.12,0.00,-9.45
131486,0.12,0.04,-9.57
131498,0.16,0.04,-9.53
131510,0.16,0.00,-9.49
131522,0.12,0.00,-9.53
131534,0.16,0.00,-9.53
131546,0.12,0.04,-9.53
131558,0.16,0.00,-9.53
131570,0.16,0.04,-9.57
131582,0.16,0.04,-9.57
131594,0.16,0.04,-9.57
131606,0.16,0.00,-9.53
131618,0.16,0.04,-9.57
131630,0.12,0.08,-9.49
131642,0.12,0.04,-9.57
131654,0.20,0.00,-9.53
131666,0.16,0.04,-9.53
131678,0.16,0.04,-9.53
131690,0.12,0.08,-9.53
131702,0.12,0.04,-9.49
131714,0.16,0.04,-9.53
131726,0.12,0.04,-9.53
131738,0.12,0.04,-9.49
131750,0.16,0.04,-9.53
131762,0.20,0.04,-9.57
131774,0.12,0.04,-9.53
131786,0.16,0.04,-9.57
131798,0.20,0.00,-9.57
131810,0.16,0.04,-9.61
131822,0.16,0.04,-9.57
131834,0.16,0.04,-9.53
131846,0.16,0.04,-9.53
131858,0.12,0.04,-9.53
131870,0.20,0.04,-9.57
131882,0.16,0.08,-9.57
131894,0.16,0.00,-9.53
131906,0.12,0.00,-9.53
131918,0.16,0.00,-9.49
131930,0.12,0.00,-9.49
131942,0.12,0.08,-9.49
131954,0.12,0.04,-9.49
131966,0.12,0.00,-9.49
131978,0.16,0.00,-9.49
131990,0.16,0.00,-9.53
132002,0.20,0.04,-9.57
132014,0.12,0.04,-9.53
132026,0.16,0.04,-9.57
132038,0.16,0.04,-9.53
132050,0.31,0.00,-10.36
132062,0.20,0.08,-9.73
132074,0.20,0.04,-9.65
132086,0.12,0.04,-9.45
132098,0.16,0.00,-9.73
132110,0.12,0.04,-9.38
132122,0.16,0.04,-9.69
132134,0.16,0.04,-9.73
132146,0.12,0.04,-9.38
132158,0.12,0.04,-9.61
132170,0.16,0.04,-9.49
132182,0.16,0.04,-9.57
132194,0.12,0.00,-9.53
132206,0.12,0.04,-9.57
132218,0.16,0.04,-9.49
132230,0.12,0.04,-9.65
132242,0.20,0.08,-9.49
132254,0.16,0.04,-9.49
132266,0.20,0.00,-9.53
132278,0.16,0.00,-9.53
132290,0.16,0.04,-9.61
132302,0.16,0.04,-9.53
132314,0.20,0.04,-9.57
132326,0.12,0.04,-9.53
132338,0.12,0.04,-9.53
132350,0.16,0.04,-9.53
132362,0.16,0.04,-9.57
132374,0.16,0.04,-9.49
132386,0.16,0.04,-9.53
132398,0.16,0.04,-9.57
132410,0.12,0.04,-9.53
