Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
510974,0.16,0.00,-9.49
510986,0.16,0.00,-9.49
510998,0.16,0.00,-9.53
511010,0.16,0.00,-9.53
511022,0.16,-0.04,-9.49
511034,0.16,-0.04,-9.53
511046,0.12,0.00,-9.53
511058,0.16,0.00,-9.57
511070,0.16,-0.04,-9.57
511082,0.12,0.00,-9.57
511094,0.16,0.00,-9.61
511106,0.16,0.00,-9.53
511118,0.16,0.00,-9.53
511130,0.16,0.00,-9.49
511142,0.12,0.00,-9.57
511154,0.12,0.00,-9.57
511166,0.20,0.00,-9.53
511178,0.16,0.00,-9.53
511190,0.16,-0.04,-9.53
511202,0.12,0.00,-9.57
511214,0.16,0.00,-9.53
511226,0.12,0.00,-9.57
511238,0.16,0.00,-9.57
511250,0.16,0.00,-9.53
511262,0.12,0.00,-9.57
511274,0.12,0.00,-9.53
511286,0.16,0.00,-9.49
511298,0.20,-0.04,-9.53
511310,0.16,0.00,-9.53
511322,0.12,0.00,-9.53
511334,0.31,0.43,-8.39
511346,0.08,0.00,-9.96
511358,0.27,0.12,-9.30
511370,0.20,0.16,-9.30
511382,0.16,-0.04,-9.10
511394,0.20,0.04,-9.85
511406,0.24,-0.04,-9.61
511418,0.16,-0.04,-9.77
511430,0.16,0.04,-9.65
511442,0.16,0.00,-9.45
511454,0.20,-0.04,-9.57
511466,0.12,-0.04,-9.53
511478,0.16,-0.04,-9.53
511490,0.16,0.00,-9.41
511502,0.20,-0.04,-9.65
511514,0.16,0.00,-9.57
511526,0.12,0.00,-9.57
511538,0.20,0.00,-9.53
511550,0.16,0.00,-9.49
511562,0.12,0.00,-9.57
511574,0.16,-0.04,-9.53
511586,0.08,0.00,-9.45
511598,0.16,0.00,-9.49
511610,0.12,0.00,-9.57
511622,0.16,-0.04,-9.57
511634,0.12,0.00,-9.49
511646,0.12,0.00,-9.53
511658,0.12,0.00,-9.57
511670,0.12,0.00,-9.57
511682,0.12,0.00,-9.57
511694,0.16,-0.04,-9.53
511706,0.20,-0.04,-9.61
511718,0.16,-0.04,-9.53
511730,0.16,0.00,-9.53
511742,0.20,-0.08,-9.53
511754,0.16,-0.04,-9.53
511766,0.12,0.00,-9.57
511778,0.20,0.04,-9.53
511790,0.16,0.00,-9.57
511802,0.20,0.00,-9.49
511814,0.16,0.00,-9.53
511826,0.12,0.00,-9.49
511838,0.16,0.00,-9.57
511850,0.12,0.00,-9.53
511862,0.16,0.00,-9.49
511874,0.12,0.00,-9.53
511886,0.16,-0.04,-9.53
511898,0.16,-0.04,-9.57
511910,0.20,0.00,-9.49
511922,0.20,0.00,-9.61
511934,0.16,0.00,-9.53
511946,0.16,0.00,-9.53
511958,0.16,0.00,-9.57
511970,0.16,0.04,-9.57
511982,0.16,-0.04,-9.53
511994,0.12,0.00,-9.53
512006,0.16,0.00,-9.53
512018,0.16,0.00,-9.57
512030,0.16,0.00,-9.49
512042,0.20,0.00,-9.49
512054,0.16,-0.04,-9.53
512066,0.12,0.00,-9.57
512078,0.12,0.00,-9.49
512090,0.16,0.00,-9.53
512102,0.16,-0.04,-9.53
512114,0.20,0.24,-9.65
512126,0.35,0.27,-10.16
512138,0.20,0.16,-8.98
512150,0.16,0.24,-9.65
512162,0.12,0.04,-9.18
512174,0.20,0.00,-9.69
512186,0.20,0.00,-9.61
512198,0.20,0.00,-9.49
512210,0.16,0.00,-9.49
512222,0.20,0.00,-9.57
512234,0.16,0.00,-9.57
512246,0.12,0.00,-9.53
512258,0.16,-0.04,-9.57
512270,0.12,0.00,-9.45
512282,0.20,-0.04,-9.57
512294,0.16,0.00,-9.53
512306,0.16,0.00,-9.53
512318,0.16,0.00,-9.53
512330,0.20,-0.04,-9.53
512342,0.20,0.00,-9.57
512354,0.16,0.00,-9.53
512366,0.16,0.00,-9.53
512378,0.16,0.00,-9.53
512390,0.16,-0.04,-9.57
512402,0.16,0.00,-9.49
512414,0.12,0.00,-9.49
512426,0.16,0.00,-9.57
512438,0.16,0.00,-9.57
512450,0.16,-0.04,-9.53
512462,0.12,0.00,-9.61
512474,0.16,0.00,-9.57
512486,0.20,0.00,-9.57
512498,0.16,-0.08,-9.57
512510,0.12,0.00,-9.49
512522,0.16,0.00,-9.57
512534,0.16,0.00,-9.57
512546,0.12,0.00,-9.61
512558,0.20,-0.04,-9.57
512570,0.16,0.00,-9.61
512582,0.16,0.00,-9.57
512594,0.12,0.00,-9.53
512606,0.16,0.00,-9.57
512618,0.12,0.00,-9.53
512630,0.16,0.00,-9.53
512642,0.12,-0.04,-9.57
512654,0.16,0.00,-9.53
512666,0.16,-0.04,-9.49
512678,0.16,0.00,-9.53
512690,0.20,0.00,-9.53
512702,0.20,0.00,-9.53
512714,0.16,0.04,-9.49
512726,0.12,-0.04,-9.57
512738,0.16,-0.04,-9.57
512750,0.12,0.00,-9.57
512762,0.12,-0.04,-9.53
512774,0.20,0.00,-9.49
512786,0.12,-0.04,-9.61
512798,0.16,0.00,-9.61
512810,0.16,0.00,-9.57
512822,0.16,0.00,-9.53
512834,0.16,0.00,-9.57
512846,0.20,0.00,-9.57
512858,0.16,-0.04,-9.61
512870,0.12,0.00,-9.53
512882,0.16,0.00,-9.49
512894,0.12,-0.04,-9.53
512906,0.12,-0.04,-9.53
512918,0.16,-0.04,-9.53
512930,0.16,-0.04,-9.53
512942,0.12,0.00,-9.53
512954,0.12,-0.04,-8.63
512966,0.04,-0.31,-9.81
512978,0.12,-0.08,-9.49
512990,0.12,0.00,-9.26
513002,0.12,-0.04,-9.34
513014,0.20,-0.04,-9.85
513026,0.16,-0.04,-9.65
513038,0.12,-0.04,-9.34
513050,0.16,0.00,-9.65
513062,0.08,-0.04,-9.41
513074,0.16,0.00,-9.57
513086,0.16,0.00,-9.57
513098,0.12,0.00,-9.57
513110,0.20,0.00,-9.49
513122,0.12,0.00,-9.61
513134,0.12,0.00,-9.61
513146,0.16,0.00,-9.53
513158,0.12,0.00,-9.53
513170,0.16,0.00,-9.49
513182,0.16,0.00,-9.49
513194,0.16,0.00,-9.53
513206,0.12,0.04,-9.45
513218,0.16,0.00,-9.57
513230,0.16,0.00,-9.57
513242,0.16,0.00,-9.49
513254,0.12,0.00,-9.53
513266,0.20,-0.04,-9.49
513278,0.12,-0.04,-9.57
513290,0.16,-0.04,-9.53
513302,0.12,-0.04,-9.53
513314,0.16,-0.08,-9.61
513326,0.16,0.00,-9.49
513338,0.16,-0.04,-9.57
513350,0.16,0.00,-9.57
513362,0.16,-0.04,-9.53
513374,0.20,0.00,-9.57
513386,0.16,0.00,-9.57
513398,0.16,0.00,-9.53
513410,0.16,0.00,-9.53
513422,0.12,0.00,-9.57
513434,0.16,0.00,-9.53
513446,0.16,-0.04,-9.45
513458,0.12,0.04,-9.53
513470,0.20,-0.04,-9.53
513482,0.12,-0.04,-9.57
513494,0.16,-0.04,-9.53
513506,0.16,0.00,-9.53
513518,0.20,0.00,-9.49
513530,0.16,-0.04,-9.53
513542,0.12,0.00,-9.53
513554,0.12,-0.04,-9.57
513566,0.12,0.00,-9.53
513578,0.12,0.00,-9.61
513590,0.20,-0.04,-9.61
513602,0.16,0.00,-9.57
513614,0.12,0.00,-9.57
513626,0.12,0.00,-9.57
513638,0.12,0.00,-9.49
513650,0.12,0.00,-9.49
513662,0.16,0.00,-9.57
513674,0.16,0.00,-9.61
513686,0.16,0.00,-9.49
513698,0.31,0.39,-8.67
513710,0.35,-0.12,-10.00
513722,0.16,0.00,-9.49
513734,0.08,0.00,-9.45
513746,0.12,-0.08,-9.10
513758,0.24,-0.04,-10.20
513770,0.08,0.00,-9.77
513782,0.20,0.00,-9.22
513794,0.16,0.00,-9.73
513806,0.12,-0.04,-9.38
513818,0.20,0.00,-9.57
513830,0.12,-0.04,-9.49
513842,0.12,0.00,-9.53
513854,0.12,0.00,-9.45
513866,0.20,0.00,-9.69
513878,0.16,-0.04,-9.57
513890,0.16,-0.04,-9.45
513902,0.16,0.00,-9.57
513914,0.16,0.00,-9.57
513926,0.12,0.00,-9.57
513938,0.24,0.00,-9.53
513950,0.16,0.00,-9.45
513962,0.16,0.00,-9.53
513974,0.16,-0.04,-9.57
513986,0.16,-0.04,-9.45
513998,0.20,-0.04,-9.53
514010,0.16,0.00,-9.61
514022,0.16,0.00,-9.57
514034,0.12,0.00,-9.49
514046,0.16,0.00,-9.53
514058,0.16,0.00,-9.57
514070,0.12,0.00,-9.53
514082,0.16,-0.04,-9.57
514094,0.16,0.00,-9.57
514106,0.16,0.00,-9.57
514118,0.12,0.00,-9.57
514130,0.12,0.00,-9.49
514142,0.16,-0.04,-9.57
514154,0.16,0.00,-9.57
514166,0.12,0.00,-9.53
514178,0.16,-0.04,-9.57
514190,0.16,0.00,-9.61
514202,0.12,-0.04,-9.57
514214,0.16,-0.04,-9.53
514226,0.20,-0.04,-9.57
514238,0.16,-0.04,-9.53
514250,0.16,-0.04,-9.57
514262,0.16,-0.04,-9.53
514274,0.16,-0.04,-9.57
514286,0.16,0.00,-9.57
514298,0.16,0.00,-9.57
514310,0.16,-0.04,-9.53
514322,0.16,-0.04,-9.57
514334,0.16,-0.04,-9.49
514346,0.12,0.00,-9.53
514358,0.20,-0.04,-9.57
514370,0.12,0.00,-9.57
514382,0.20,-0.04,-9.53
514394,0.16,0.00,-9.57
514406,0.16,0.00,-9.53
514418,0.16,0.00,-9.57
514430,0.20,0.00,-9.53
514442,0.20,0.00,-9.49
514454,0.12,0.00,-9.57
514466,0.16,0.00,-9.53
514478,0.16,0.00,-9.53
514490,0.16,0.00,-9.45
514502,0.24,-0.12,-9.18
514514,0.31,-0.04,-10.20
514526,0.08,0.04,-9.02
514538,0.16,0.00,-9.85
514550,0.12,-0.04,-9.02
514562,0.24,0.00,-9.30
514574,0.12,0.00,-9.73
514586,0.16,0.00,-9.30
514598,0.16,0.00,-9.77
514610,0.12,0.00,-9.45
514622,0.16,0.04,-9.57
514634,0.12,-0.04,-9.45
514646,0.12,0.00,-9.57
514658,0.12,0.00,-9.38
514670,0.16,0.00,-9.65
514682,0.16,0.00,-9.57
514694,0.20,0.00,-9.49
514706,0.12,0.00,-9.53
514718,0.12,0.00,-9.57
514730,0.20,-0.04,-9.61
514742,0.12,-0.04,-9.61
514754,0.12,-0.04,-9.45
514766,0.16,-0.04,-9.57
514778,0.16,-0.04,-9.57
514790,0.16,-0.04,-9.53
514802,0.16,0.00,-9.49
514814,0.12,0.00,-9.61
514826,0.12,0.00,-9.57
514838,0.16,0.00,-9.57
514850,0.16,0.00,-9.53
514862,0.16,0.00,-9.53
514874,0.16,-0.04,-9.49
514886,0.16,-0.04,-9.53
514898,0.20,-0.04,-9.49
514910,0.12,-0.04,-9.49
514922,0.16,0.00,-9.57
514934,0.16,0.00,-9.53
514946,0.16,0.00,-9.53
514958,0.16,0.00,-9.53
514970,0.16,0.00,-9.53
514982,0.20,-0.04,-9.53
514994,0.16,0.00,-9.53
515006,0.16,-0.04,-9.57
515018,0.20,-0.04,-9.49
515030,0.16,0.00,-9.53
515042,0.16,0.00,-9.53
515054,0.16,0.00,-9.49
515066,0.16,0.00,-9.57
515078,0.12,0.00,-9.57
515090,0.12,0.00,-9.61
515102,0.16,0.00,-9.53
515114,0.16,0.00,-9.53
515126,0.16,0.00,-9.57
515138,0.16,0.00,-9.61
515150,0.16,0.00,-9.53
515162,0.12,0.00,-9.61
515174,0.16,0.00,-9.57
515186,0.16,0.00,-9.57
515198,0.12,0.00,-9.57
515210,0.16,0.00,-9.53
515222,0.16,0.00,-9.57
515234,0.12,0.00,-9.49
515246,0.12,0.00,-9.57
515258,0.16,-0.04,-9.65
515270,0.12,0.00,-9.61
515282,0.12,0.00,-9.53
515294,0.16,0.00,-9.57
515306,0.16,0.00,-9.57
515318,0.16,-0.04,-9.57
515330,0.20,-0.04,-9.49
515342,0.20,-0.12,-9.61
515354,0.20,0.04,-9.81
515366,0.16,0.04,-9.38
515378,0.20,0.20,-9.61
515390,0.43,-0.12,-9.38
515402,0.27,0.39,-9.34
515414,0.00,-0.63,-10.08
515426,0.04,0.00,-9.65
515438,0.16,0.00,-9.49
515450,0.12,0.00,-9.65
515462,0.20,0.00,-9.41
515474,0.16,0.00,-9.61
515486,0.20,0.00,-9.49
515498,0.16,0.00,-9.49
515510,0.16,-0.04,-9.53
515522,0.16,0.00,-9.53
515534,0.16,0.00,-9.53
515546,0.20,0.00,-9.49
515558,0.16,0.00,-9.57
515570,0.12,0.00,-9.49
515582,0.16,0.00,-9.57
515594,0.16,0.00,-9.53
515606,0.16,0.00,-9.53
515618,0.16,0.00,-9.53
515630,0.16,0.00,-9.57
515642,0.16,0.00,-9.61
515654,0.16,0.00,-9.57
515666,0.16,0.00,-9.49
515678,0.16,0.00,-9.53
515690,0.16,0.00,-9.61
515702,0.20,-0.04,-9.53
515714,0.20,0.00,-9.53
515726,0.16,0.00,-9.53
515738,0.20,0.00,-9.57
515750,0.16,0.00,-9.53
515762,0.16,0.00,-9.49
515774,0.12,0.00,-9.53
515786,0.12,0.00,-9.53
515798,0.16,0.00,-9.53
515810,0.16,0.00,-9.53
515822,0.12,0.04,-9.53
515834,0.16,0.00,-9.53
515846,0.20,-0.04,-9.57
515858,0.12,0.00,-9.53
515870,0.16,-0.04,-9.53
515882,0.20,0.00,-9.57
515894,0.16,-0.04,-9.57
515906,0.16,0.00,-9.53
515918,0.16,0.00,-9.57
515930,0.12,0.00,-9.57
515942,0.20,0.00,-9.57
515954,0.16,0.00,-9.49
515966,0.20,0.00,-9.53
515978,0.20,0.04,-9.49
515990,0.12,0.00,-9.57
516002,0.12,0.00,-9.53
516014,0.12,0.00,-9.53
516026,0.12,0.00,-9.53
516038,0.16,0.00,-9.49
516050,0.16,0.00,-9.61
516062,0.20,0.00,-9.53
516074,0.16,0.00,-9.53
516086,0.16,0.00,-9.61
516098,0.20,0.04,-9.53
516110,0.16,-0.04,-9.57
516122,0.16,0.00,-9.49
516134,0.20,0.00,-9.61
516146,0.12,0.04,-9.45
516158,0.12,0.00,-9.53
516170,0.16,-0.04,-9.53
516182,0.12,0.00,-9.57
516194,0.16,0.00,-9.53
516206,0.16,0.00,-9.53
516218,0.12,0.08,-8.87
516230,0.31,0.00,-9.89
516242,0.08,-0.12,-9.26
516254,0.08,0.00,-9.49
516266,0.08,0.00,-9.10
516278,0.24,-0.04,-10.00
516290,0.12,0.00,-9.77
516302,0.12,0.00,-9.22
516314,0.24,0.00,-9.81
516326,0.12,-0.04,-9.38
516338,0.16,0.00,-9.57
516350,0.12,0.00,-9.57
516362,0.12,0.00,-9.53
516374,0.12,0.00,-9.45
516386,0.20,0.00,-9.65
516398,0.12,0.00,-9.57
516410,0.20,0.00,-9.49
516422,0.16,0.00,-9.61
516434,0.16,0.00,-9.53
516446,0.12,0.00,-9.57
516458,0.12,0.00,-9.53
516470,0.16,0.00,-9.57
516482,0.16,0.00,-9.53
516494,0.12,0.00,-9.57
516506,0.16,0.00,-9.49
516518,0.12,0.00,-9.49
516530,0.16,0.00,-9.57
516542,0.16,0.00,-9.57
516554,0.16,0.00,-9.57
516566,0.16,-0.04,-9.53
516578,0.12,0.00,-9.57
516590,0.16,0.00,-9.53
516602,0.16,0.00,-9.61
516614,0.16,-0.04,-9.57
516626,0.12,0.00,-9.53
516638,0.20,0.00,-9.57
516650,0.20,0.00,-9.49
516662,0.16,0.00,-9.57
516674,0.16,0.00,-9.53
516686,0.12,0.00,-9.57
516698,0.20,0.00,-9.53
516710,0.16,0.00,-9.53
516722,0.16,0.00,-9.53
516734,0.08,0.00,-9.53
516746,0.16,0.00,-9.57
516758,0.20,0.00,-9.53
516770,0.20,0.04,-9.53
516782,0.12,-0.04,-9.53
516794,0.12,0.00,-9.57
516806,0.16,-0.04,-9.49
516818,0.20,-0.04,-9.49
516830,0.16,0.00,-9.53
516842,0.16,0.00,-9.53
516854,0.16,0.00,-9.57
516866,0.16,0.04,-9.53
516878,0.12,0.00,-9.53
516890,0.16,-0.04,-9.57
516902,0.12,0.00,-9.53
516914,0.16,0.00,-9.53
516926,0.16,0.00,-9.49
516938,0.12,0.00,-9.57
516950,0.16,0.00,-9.49
516962,0.20,0.00,-9.53
516974,0.20,-0.04,-9.61
516986,0.16,-0.04,-9.53
516998,0.16,0.00,-9.49
517010,0.12,0.00,-9.53
517022,0.16,0.04,-9.53
517034,0.16,-0.04,-8.63
517046,0.31,0.00,-10.94
517058,0.12,-0.20,-8.43
517070,0.12,0.12,-9.92
517082,0.16,-0.04,-9.96
517094,0.24,-0.04,-9.41
517106,0.12,0.00,-9.81
517118,0.08,0.00,-9.26
517130,0.20,0.00,-9.61
517142,0.16,0.00,-9.34
517154,0.20,0.00,-9.73
517166,0.16,0.00,-9.53
517178,0.12,0.00,-9.65
517190,0.16,0.00,-9.38
517202,0.20,0.00,-9.61
517214,0.12,0.00,-9.57
517226,0.12,0.00,-9.49
517238,0.16,0.00,-9.49
517250,0.16,0.00,-9.53
517262,0.12,0.00,-9.53
517274,0.12,0.00,-9.53
517286,0.12,0.00,-9.57
517298,0.16,-0.04,-9.57
517310,0.20,0.00,-9.61
517322,0.16,-0.04,-9.57
517334,0.16,-0.04,-9.53
517346,0.16,-0.04,-9.57
517358,0.16,0.00,-9.57
517370,0.12,0.00,-9.49
517382,0.12,0.04,-9.53
517394,0.20,-0.04,-9.57
517406,0.16,-0.04,-9.49
517418,0.16,0.00,-9.57
517430,0.16,-0.04,-9.57
517442,0.16,0.00,-9.57
517454,0.12,-0.04,-9.57
517466,0.16,0.00,-9.57
517478,0.12,0.04,-9.53
517490,0.20,-0.04,-9.53
517502,0.16,0.00,-9.49
517514,0.16,-0.04,-9.57
517526,0.20,0.00,-9.57
517538,0.16,0.00,-9.57
517550,0.16,-0.04,-9.53
517562,0.16,0.00,-9.61
517574,0.16,0.04,-9.57
517586,0.16,0.00,-9.57
517598,0.12,0.00,-9.53
517610,0.12,0.00,-9.53
517622,0.16,0.00,-9.53
517634,0.20,0.00,-9.57
517646,0.16,0.00,-9.57
517658,0.16,0.00,-9.57
517670,0.16,0.00,-9.57
517682,0.16,0.00,-9.49
517694,0.16,0.00,-9.57
517706,0.16,0.00,-9.57
517718,0.12,0.00,-9.57
517730,0.16,0.00,-9.53
517742,0.16,0.00,-9.53
517754,0.20,0.00,-7.77
517766,0.20,-0.12,-11.53
517778,0.16,-0.35,-8.36
517790,0.08,0.20,-10.08
517802,0.16,-0.16,-8.87
517814,0.08,0.00,-9.69
517826,0.12,0.04,-9.49
517838,0.08,0.04,-9.49
517850,0.20,0.04,-9.34
517862,0.20,0.00,-9.73
517874,0.08,0.04,-9.18
517886,0.24,-0.04,-9.45
517898,0.12,0.00,-9.65
517910,0.12,0.00,-9.34
517922,0.16,0.00,-9.53
517934,0.16,0.00,-9.69
517946,0.20,0.00,-9.49
517958,0.20,0.00,-9.53
517970,0.16,0.00,-9.61
517982,0.16,0.00,-9.57
517994,0.16,0.00,-9.57
518006,0.20,0.00,-9.49
518018,0.16,0.00,-9.53
518030,0.16,-0.04,-9.57
518042,0.16,0.00,-9.53
518054,0.16,0.00,-9.49
518066,0.16,-0.04,-9.53
518078,0.12,0.00,-9.53
518090,0.16,0.00,-9.49
518102,0.12,0.00,-9.49
518114,0.16,0.00,-9.53
518126,0.20,0.00,-9.57
518138,0.20,0.00,-9.49
518150,0.20,-0.04,-9.53
518162,0.16,0.00,-9.53
518174,0.16,0.00,-9.53
518186,0.20,0.00,-9.53
518198,0.20,0.00,-9.49
518210,0.16,-0.04,-9.57
518222,0.20,0.00,-9.57
518234,0.16,0.00,-9.53
518246,0.20,0.00,-9.49
518258,0.12,-0.04,-9.53
518270,0.16,0.00,-9.57
518282,0.16,-0.04,-9.53
518294,0.16,0.00,-9.53
518306,0.16,0.00,-9.53
518318,0.12,0.00,-9.53
518330,0.16,0.00,-9.53
518342,0.12,0.00,-9.49
518354,0.12,0.04,-9.49
518366,0.20,0.00,-9.53
518378,0.16,0.00,-9.57
518390,0.16,0.00,-9.53
518402,0.16,0.00,-9.53
518414,0.16,-0.04,-9.53
518426,0.16,0.00,-9.57
518438,0.16,0.00,-9.57
518450,0.12,0.00,-9.49
518462,0.12,0.00,-9.49
518474,0.16,0.00,-9.53
518486,0.16,0.00,-9.57
518498,0.16,0.00,-9.61
518510,0.16,0.00,-9.53
518522,0.16,0.00,-9.49
518534,0.12,0.00,-9.53
518546,0.12,0.00,-9.53
518558,0.16,0.12,-9.26
518570,0.24,-0.20,-10.00
518582,0.43,0.12,-10.28
518594,0.08,0.04,-8.87
518606,0.20,0.08,-9.85
518618,0.08,0.00,-10.16
518630,0.27,-0.04,-9.34
518642,0.08,0.04,-9.81
518654,0.16,-0.04,-9.22
518666,0.24,0.00,-9.85
518678,0.12,0.00,-9.57
518690,0.16,-0.04,-9.65
518702,0.16,-0.04,-9.53
518714,0.12,0.00,-9.57
518726,0.12,0.00,-9.34
518738,0.20,0.00,-9.57
518750,0.12,0.00,-9.53
518762,0.12,0.00,-9.49
518774,0.16,0.00,-9.53
518786,0.16,0.00,-9.57
518798,0.16,0.00,-9.57
518810,0.16,0.00,-9.49
518822,0.16,0.00,-9.57
518834,0.16,-0.04,-9.57
518846,0.16,0.00,-9.61
518858,0.12,0.04,-9.53
518870,0.16,-0.04,-9.57
518882,0.16,-0.04,-9.61
518894,0.16,0.00,-9.57
518906,0.16,0.00,-9.53
518918,0.12,0.00,-9.57
518930,0.16,0.00,-9.61
518942,0.16,-0.04,-9.57
518954,0.12,0.00,-9.57
518966,0.12,0.00,-9.53
518978,0.16,0.04,-9.53
518990,0.12,0.00,-9.49
519002,0.12,0.00,-9.53
519014,0.20,0.00,-9.57
519026,0.16,-0.04,-9.57
519038,0.12,0.00,-9.49
519050,0.16,0.00,-9.53
519062,0.20,0.00,-9.57
519074,0.16,0.00,-9.53
519086,0.12,-0.04,-9.57
519098,0.12,-0.04,-9.57
519110,0.16,0.00,-9.53
519122,0.16,0.00,-9.57
519134,0.16,0.00,-9.53
519146,0.16,0.00,-9.53
519158,0.20,0.00,-9.53
519170,0.20,0.00,-9.49
519182,0.16,0.00,-9.53
519194,0.16,-0.04,-9.57
519206,0.12,0.00,-9.57
519218,0.12,-0.04,-9.53
519230,0.12,-0.04,-9.57
519242,0.16,0.00,-9.49
519254,0.12,0.00,-9.53
519266,0.12,0.00,-9.49
519278,0.16,0.00,-9.53
519290,0.16,0.00,-9.53
519302,0.16,0.00,-9.61
519314,0.12,0.00,-9.57
519326,0.16,-0.04,-9.53
519338,0.16,0.00,-9.49
519350,-0.16,-0.20,-8.20
519362,0.20,-0.31,-8.51
519374,0.08,0.20,-9.96
519386,0.20,-0.08,-8.90
519398,0.12,-0.04,-9.77
519410,0.27,0.00,-9.61
519422,0.08,0.00,-9.45
519434,0.16,0.00,-9.45
519446,0.16,0.00,-9.73
519458,0.12,0.00,-9.30
519470,0.16,0.00,-9.69
519482,0.12,0.00,-9.61
519494,0.16,0.00,-9.45
519506,0.16,0.00,-9.53
519518,0.16,0.00,-9.65
519530,0.12,0.00,-9.53
519542,0.20,0.00,-9.53
519554,0.12,0.00,-9.61
519566,0.16,0.00,-9.53
519578,0.12,-0.04,-9.61
519590,0.16,0.00,-9.53
519602,0.16,0.00,-9.57
519614,0.16,0.00,-9.57
519626,0.20,-0.04,-9.61
519638,0.12,0.00,-9.49
519650,0.20,0.00,-9.53
519662,0.20,-0.04,-9.49
519674,0.12,0.00,-9.53
519686,0.16,0.00,-9.53
519698,0.16,0.00,-9.57
519710,0.12,0.00,-9.53
519722,0.12,0.00,-9.49
519734,0.12,0.00,-9.53
519746,0.12,-0.04,-9.53
519758,0.16,0.00,-9.53
519770,0.16,0.00,-9.53
519782,0.16,0.04,-9.49
519794,0.16,-0.04,-9.57
519806,0.12,0.00,-9.53
519818,0.16,0.04,-9.53
519830,0.16,-0.04,-9.53
519842,0.16,0.00,-9.53
519854,0.16,0.00,-9.57
519866,0.16,0.00,-9.53
519878,0.16,0.00,-9.53
519890,0.16,-0.04,-9.57
519902,0.12,0.00,-9.57
519914,0.12,0.00,-9.53
519926,0.16,0.00,-9.53
519938,0.16,-0.04,-9.53
519950,0.16,0.00,-9.57
519962,0.20,0.00,-9.49
519974,0.12,0.00,-9.53
519986,0.16,0.00,-9.49
519998,0.16,-0.04,-9.53
520010,0.16,0.04,-9.53
520022,0.16,0.00,-9.53
520034,0.16,-0.04,-9.53
520046,0.16,0.00,-9.57
520058,0.12,0.04,-9.57
520070,0.20,-0.04,-9.49
520082,0.16,0.00,-9.49
520094,0.12,0.00,-9.49
520106,0.16,-0.04,-9.53
520118,0.16,0.00,-9.53
520130,0.12,0.00,-9.57
520142,0.16,-0.04,-9.49
520154,0.16,0.00,-9.49
520166,0.24,0.31,-8.71
520178,0.08,-0.51,-10.32
520190,0.55,0.08,-10.36
520202,0.04,-0.20,-8.71
520214,0.24,0.00,-8.67
520226,0.20,-0.08,-10.40
520238,0.24,-0.08,-9.14
520250,0.04,0.00,-9.96
520262,0.12,0.04,-8.94
520274,0.24,0.00,-9.38
520286,0.20,-0.04,-9.49
520298,0.16,0.00,-9.73
520310,0.16,0.00,-9.45
520322,0.12,0.00,-9.57
520334,0.12,0.00,-9.65
520346,0.16,-0.04,-9.65
520358,0.12,0.00,-9.49
520370,0.12,0.00,-9.45
520382,0.20,0.00,-9.57
520394,0.16,0.00,-9.53
520406,0.20,0.00,-9.53
520418,0.16,0.00,-9.45
520430,0.16,0.00,-9.53
520442,0.16,0.00,-9.53
520454,0.12,-0.04,-9.61
520466,0.12,-0.04,-9.49
