Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
2175770,0.16,0.00,-9.57
2175782,0.20,0.00,-9.49
2175794,0.16,0.00,-9.57
2175806,0.20,0.00,-9.49
2175818,0.20,0.00,-9.57
2175830,0.20,0.04,-9.57
2175842,0.20,0.04,-9.53
2175854,0.16,0.04,-9.57
2175866,0.20,0.00,-9.61
2175878,0.20,0.00,-9.53
2175890,0.16,0.04,-9.61
2175902,0.16,0.00,-9.53
2175914,0.16,0.00,-9.53
2175926,0.20,0.00,-9.49
2175938,0.16,0.00,-9.57
2175950,0.20,0.00,-9.53
2175962,0.20,0.00,-9.53
2175974,0.16,0.00,-9.49
2175986,0.24,0.00,-9.53
2175998,0.20,0.00,-9.57
2176010,0.20,0.00,-9.61
2176022,0.24,0.00,-9.53
2176034,0.16,0.04,-9.61
2176046,0.20,0.00,-9.53
2176058,0.20,0.00,-9.57
2176070,0.16,0.00,-9.61
2176082,0.16,0.00,-9.53
2176094,0.16,0.04,-9.49
2176106,0.20,0.00,-9.53
2176118,0.20,0.00,-9.57
2176130,0.24,0.04,-9.57
2176142,0.20,0.00,-9.57
2176154,0.20,0.00,-9.57
2176166,0.24,0.00,-9.53
2176178,0.20,0.04,-9.57
2176190,0.20,0.00,-9.57
2176202,0.20,0.04,-9.57
2176214,0.24,0.00,-9.53
2176226,0.24,0.00,-9.57
2176238,0.24,0.12,-9.65
2176250,0.16,-0.08,-9.06
2176262,0.20,0.12,-9.77
2176274,0.16,-0.04,-9.14
2176286,0.16,0.04,-9.57
2176298,0.24,0.00,-9.65
2176310,0.16,0.08,-9.45
2176322,0.24,-0.08,-9.61
2176334,0.16,0.04,-9.45
2176346,0.20,-0.04,-9.49
2176358,0.20,0.04,-9.45
2176370,0.16,0.00,-9.61
2176382,0.20,0.00,-9.57
2176394,0.16,0.04,-9.53
2176406,0.16,0.00,-9.53
2176418,0.20,0.04,-9.57
2176430,0.20,0.00,-9.57
2176442,0.20,0.00,-9.53
2176454,0.20,0.00,-9.53
2176466,0.16,0.00,-9.49
2176478,0.20,0.00,-9.53
2176490,0.16,-0.04,-9.57
2176502,0.20,0.00,-9.57
2176514,0.24,0.00,-9.57
2176526,0.16,0.04,-9.53
2176538,0.20,0.00,-9.53
2176550,0.20,0.04,-9.53
2176562,0.20,0.00,-9.57
2176574,0.24,0.00,-9.53
2176586,0.20,0.00,-9.53
2176598,0.20,0.00,-9.53
2176610,0.20,-0.04,-9.61
2176622,0.20,0.00,-9.57
2176634,0.20,0.00,-9.53
2176646,0.20,0.04,-9.57
2176658,0.20,0.04,-9.57
2176670,0.20,0.00,-9.53
2176682,0.20,0.00,-9.57
2176694,0.16,0.00,-9.49
2176706,0.20,0.00,-9.45
2176718,0.16,0.00,-9.53
2176730,0.20,0.00,-9.57
2176742,0.20,0.00,-9.53
2176754,0.16,0.00,-9.57
2176766,0.20,0.00,-9.49
2176778,0.20,0.00,-9.49
2176790,0.24,0.00,-9.53
2176802,0.16,0.00,-9.53
2176814,0.20,0.04,-9.53
2176826,0.24,0.00,-9.57
2176838,0.20,0.00,-9.57
2176850,0.24,0.00,-9.57
2176862,0.20,0.00,-9.53
2176874,0.20,0.00,-9.57
2176886,0.20,0.00,-9.49
2176898,0.24,0.00,-9.53
2176910,0.20,0.04,-9.57
2176922,0.20,0.00,-9.53
2176934,0.20,0.00,-9.49
2176946,0.20,0.04,-9.57
2176958,0.20,0.04,-9.53
2176970,0.20,0.00,-9.45
2176982,0.20,0.00,-9.57
2176994,0.24,0.00,-9.57
2177006,0.20,0.00,-9.57
2177018,0.20,0.00,-9.49
2177030,0.20,0.04,-9.53
2177042,0.16,0.00,-9.57
2177054,0.20,0.00,-9.53
2177066,0.20,0.00,-9.53
2177078,0.20,0.04,-9.61
2177090,0.20,0.00,-9.57
2177102,0.20,0.04,-9.57
2177114,0.16,0.00,-9.57
2177126,0.16,0.00,-9.53
2177138,0.20,0.00,-9.61
2177150,0.20,0.04,-9.57
2177162,0.20,0.04,-9.57
2177174,0.24,0.00,-9.57
2177186,0.20,0.04,-9.61
2177198,0.24,0.00,-9.53
2177210,0.16,0.00,-9.57
2177222,0.20,0.00,-9.57
2177234,0.20,0.00,-9.53
2177246,0.16,0.00,-9.57
2177258,0.24,0.00,-9.53
2177270,0.24,0.00,-9.57
2177282,0.20,0.04,-9.53
2177294,0.16,0.00,-9.53
2177306,0.16,0.00,-9.53
2177318,0.16,0.00,-9.49
2177330,0.20,0.00,-9.49
2177342,0.16,0.04,-9.53
2177354,0.24,-0.12,-9.96
2177366,0.27,0.00,-9.96
2177378,0.20,-0.12,-9.85
2177390,0.20,0.08,-9.61
2177402,0.27,-0.04,-9.38
2177414,0.20,0.00,-9.57
2177426,0.20,0.00,-9.57
2177438,0.16,0.00,-9.53
2177450,0.20,0.00,-9.61
2177462,0.24,0.00,-9.49
2177474,0.24,0.00,-9.57
2177486,0.20,0.04,-9.57
2177498,0.24,0.00,-9.57
2177510,0.24,0.00,-9.53
2177522,0.16,0.08,-9.45
2177534,0.20,0.00,-9.53
2177546,0.20,-0.04,-9.61
2177558,0.20,0.00,-9.57
2177570,0.16,0.00,-9.49
2177582,0.20,0.04,-9.53
2177594,0.24,0.00,-9.57
2177606,0.24,0.00,-9.53
2177618,0.16,-0.04,-9.49
2177630,0.24,0.00,-9.53
2177642,0.20,0.00,-9.53
2177654,0.16,0.00,-9.57
2177666,0.20,0.04,-9.57
2177678,0.20,0.00,-9.53
2177690,0.16,0.00,-9.57
2177702,0.20,0.00,-9.57
2177714,0.24,0.00,-9.53
2177726,0.20,0.00,-9.53
2177738,0.20,0.00,-9.53
2177750,0.16,0.04,-9.57
2177762,0.20,0.04,-9.57
2177774,0.20,0.00,-9.57
2177786,0.20,0.00,-9.53
2177798,0.16,0.00,-9.49
2177810,0.20,0.00,-9.57
2177822,0.20,0.00,-9.53
2177834,0.20,0.00,-9.53
2177846,0.20,0.00,-9.57
2177858,0.20,0.00,-9.53
2177870,0.24,0.00,-9.57
2177882,0.20,0.00,-9.53
2177894,0.20,0.00,-9.57
2177906,0.20,0.00,-9.53
2177918,0.16,0.00,-9.53
2177930,0.20,0.00,-9.53
2177942,0.24,0.04,-9.53
2177954,0.24,0.04,-9.53
2177966,0.16,0.04,-9.53
2177978,0.20,0.04,-9.53
2177990,0.20,0.04,-9.53
2178002,0.20,0.00,-9.49
2178014,0.16,0.00,-9.49
2178026,0.20,0.00,-9.57
2178038,0.20,0.00,-9.61
2178050,0.20,0.00,-9.53
2178062,0.20,0.00,-9.57
2178074,0.16,0.00,-9.53
2178086,0.20,0.00,-9.57
2178098,0.20,0.00,-9.57
2178110,0.20,0.00,-9.61
2178122,0.16,0.00,-9.57
2178134,0.24,0.00,-9.57
2178146,0.24,0.04,-9.53
2178158,0.20,0.00,-9.57
2178170,0.20,0.00,-9.53
2178182,0.16,0.00,-9.57
2178194,0.24,0.04,-9.53
2178206,0.20,0.00,-9.57
2178218,0.16,0.04,-9.57
2178230,0.20,0.00,-9.53
2178242,0.20,0.00,-9.57
2178254,0.24,0.00,-9.57
2178266,0.20,0.00,-9.57
2178278,0.20,0.00,-9.49
2178290,0.20,0.00,-9.57
2178302,0.20,0.04,-9.53
2178314,0.20,0.04,-9.53
2178326,0.24,0.00,-9.53
2178338,0.20,0.04,-9.53
2178350,0.16,0.00,-9.57
2178362,0.16,0.04,-9.53
2178374,0.16,0.04,-9.10
2178386,0.20,0.04,-9.57
2178398,0.20,0.04,-9.53
2178410,0.20,-0.04,-9.38
2178422,0.20,0.08,-9.61
2178434,0.20,-0.04,-9.45
2178446,0.16,0.04,-9.45
2178458,0.20,0.00,-9.53
2178470,0.20,0.00,-9.49
2178482,0.20,0.00,-9.61
2178494,0.20,0.04,-9.45
2178506,0.16,0.00,-9.57
2178518,0.16,0.04,-9.61
2178530,0.16,0.04,-9.61
2178542,0.24,0.00,-9.53
2178554,0.20,0.04,-9.53
2178566,0.20,0.00,-9.53
2178578,0.24,0.00,-9.53
2178590,0.20,0.00,-9.53
2178602,0.20,0.00,-9.53
2178614,0.24,0.00,-9.61
2178626,0.27,0.00,-9.57
2178638,0.20,0.00,-9.57
2178650,0.16,0.00,-9.57
2178662,0.20,0.00,-9.49
2178674,0.20,0.00,-9.49
2178686,0.24,0.00,-9.53
2178698,0.20,0.00,-9.53
2178710,0.24,-0.04,-9.49
2178722,0.24,0.00,-9.57
2178734,0.20,0.00,-9.57
2178746,0.20,0.04,-9.57
2178758,0.20,0.00,-9.53
2178770,0.20,0.00,-9.53
2178782,0.20,0.00,-9.53
2178794,0.20,0.04,-9.53
2178806,0.20,0.00,-9.53
2178818,0.20,0.04,-9.53
2178830,0.20,0.04,-9.53
2178842,0.20,0.00,-9.57
2178854,0.20,0.00,-9.53
2178866,0.20,0.00,-9.53
2178878,0.24,0.04,-9.57
2178890,0.16,0.00,-9.61
2178902,0.16,0.00,-9.61
2178914,0.20,0.00,-9.61
2178926,0.20,0.00,-9.57
2178938,0.16,0.00,-9.53
2178950,0.20,0.00,-9.57
2178962,0.24,0.00,-9.61
2178974,0.16,0.00,-9.57
2178986,0.24,0.00,-9.57
2178998,0.20,0.04,-9.53
2179010,0.24,0.00,-9.57
2179022,0.20,0.04,-9.57
2179034,0.20,0.00,-9.57
2179046,0.20,0.04,-9.53
2179058,0.20,0.00,-9.49
2179070,0.16,0.00,-9.49
2179082,0.20,0.00,-9.57
2179094,0.16,0.00,-9.53
2179106,0.16,0.00,-9.53
2179118,0.16,0.04,-9.49
2179130,0.16,0.00,-9.53
2179142,0.20,-0.04,-9.53
2179154,0.20,0.00,-9.57
2179166,0.20,0.04,-9.53
2179178,0.24,0.04,-9.53
2179190,0.20,0.00,-9.53
2179202,0.20,0.00,-9.57
2179214,0.20,0.00,-9.53
2179226,0.20,0.04,-9.57
2179238,0.20,0.00,-9.57
2179250,0.20,0.04,-9.53
2179262,0.20,0.00,-9.53
2179274,0.20,0.00,-9.57
2179286,0.24,0.00,-9.57
2179298,0.16,0.04,-9.49
2179310,0.24,0.00,-9.57
2179322,0.20,0.00,-9.53
2179334,0.16,0.00,-9.49
2179346,0.16,0.04,-9.49
2179358,0.20,0.00,-9.49
2179370,0.20,0.04,-9.53
2179382,0.24,0.00,-9.53
2179394,0.27,0.00,-9.49
2179406,0.24,0.00,-9.53
2179418,0.16,0.04,-9.49
2179430,0.20,0.00,-9.57
2179442,0.20,0.00,-9.53
2179454,0.20,0.00,-9.30
2179466,0.20,0.04,-9.73
2179478,0.24,0.00,-9.81
2179490,0.20,0.04,-9.69
2179502,0.27,0.00,-9.38
2179514,0.20,0.04,-9.65
2179526,0.20,0.00,-9.57
2179538,0.16,0.04,-9.61
2179550,0.24,0.00,-9.57
2179562,0.20,0.00,-9.49
2179574,0.20,0.00,-9.53
2179586,0.20,0.04,-9.57
2179598,0.20,0.00,-9.49
2179610,0.20,0.04,-9.53
2179622,0.20,0.04,-9.53
2179634,0.20,0.00,-9.49
2179646,0.20,0.00,-9.57
2179658,0.20,0.00,-9.53
2179670,0.20,0.00,-9.45
2179682,0.20,0.00,-9.57
2179694,0.20,0.00,-9.53
2179706,0.20,0.00,-9.49
2179718,0.20,0.00,-9.49
2179730,0.20,0.00,-9.57
2179742,0.20,0.00,-9.53
2179754,0.20,0.00,-9.53
2179766,0.20,0.00,-9.53
2179778,0.20,0.04,-9.53
2179790,0.20,0.00,-9.49
2179802,0.20,0.00,-9.53
2179814,0.20,0.00,-9.53
2179826,0.16,0.00,-9.57
2179838,0.20,0.00,-9.53
2179850,0.16,0.00,-9.53
2179862,0.20,0.00,-9.57
2179874,0.16,0.04,-9.53
2179886,0.20,0.04,-9.57
2179898,0.20,0.00,-9.57
2179910,0.20,0.04,-9.49
2179922,0.20,0.00,-9.57
2179934,0.20,-0.04,-9.53
2179946,0.24,0.00,-9.57
2179958,0.16,0.04,-9.53
2179970,0.20,0.00,-9.57
2179982,0.16,0.04,-9.53
2179994,0.16,0.00,-9.57
2180006,0.20,0.04,-9.57
2180018,0.20,0.00,-9.57
2180030,0.24,0.04,-9.53
2180042,0.24,0.04,-9.53
2180054,0.20,0.00,-9.61
2180066,0.20,0.00,-9.49
2180078,0.20,0.04,-9.57
2180090,0.16,0.00,-9.61
2180102,0.24,0.00,-9.53
2180114,0.16,0.00,-9.57
2180126,0.20,0.00,-9.53
2180138,0.20,0.00,-9.53
2180150,0.24,0.00,-9.53
2180162,0.20,0.00,-9.53
2180174,0.24,0.00,-9.57
2180186,0.20,0.00,-9.57
2180198,0.20,0.04,-9.57
2180210,0.16,0.04,-9.53
2180222,0.20,0.00,-9.53
2180234,0.20,0.00,-9.57
2180246,0.20,0.00,-9.57
2180258,0.20,0.00,-9.53
2180270,0.16,0.04,-9.53
2180282,0.12,0.00,-9.53
2180294,0.20,0.00,-9.49
2180306,0.16,0.04,-9.53
2180318,0.12,0.04,-9.57
2180330,0.16,0.00,-9.53
2180342,0.20,0.00,-9.53
2180354,0.24,0.00,-9.53
2180366,0.20,0.04,-9.49
2180378,0.16,0.00,-9.49
2180390,0.20,0.00,-9.53
2180402,0.20,0.00,-9.49
2180414,0.20,0.04,-9.57
2180426,0.24,0.00,-9.57
2180438,0.20,0.00,-9.53
2180450,0.20,0.00,-9.57
2180462,0.20,0.00,-9.57
2180474,0.16,0.00,-9.57
2180486,0.20,0.00,-9.57
2180498,0.20,0.00,-9.57
2180510,0.20,0.00,-9.53
2180522,0.20,0.00,-9.53
2180534,0.16,0.00,-8.63
2180546,0.24,-0.04,-10.20
2180558,0.24,0.08,-9.14
2180570,0.12,-0.08,-9.73
2180582,0.24,0.16,-9.45
2180594,0.24,-0.12,-9.45
2180606,0.20,-0.16,-9.34
2180618,0.16,0.08,-9.69
2180630,0.27,-0.12,-9.45
2180642,0.20,0.04,-9.61
2180654,0.16,0.00,-9.38
2180666,0.16,0.04,-9.45
2180678,0.20,0.00,-9.57
2180690,0.12,0.08,-9.49
2180702,0.24,-0.04,-9.53
2180714,0.24,0.00,-9.53
2180726,0.20,0.00,-9.61
2180738,0.24,0.00,-9.57
2180750,0.16,0.00,-9.53
2180762,0.16,0.00,-9.49
2180774,0.20,0.00,-9.57
2180786,0.20,0.00,-9.53
2180798,0.20,0.00,-9.61
2180810,0.24,0.00,-9.57
2180822,0.20,0.00,-9.53
2180834,0.20,0.04,-9.57
2180846,0.20,0.00,-9.53
2180858,0.16,0.00,-9.57
2180870,0.24,0.00,-9.57
2180882,0.16,0.00,-9.53
2180894,0.20,0.00,-9.53
2180906,0.20,0.00,-9.57
2180918,0.24,0.04,-9.53
2180930,0.16,0.00,-9.53
2180942,0.24,0.04,-9.53
2180954,0.24,0.04,-9.53
2180966,0.20,0.00,-9.49
2180978,0.16,0.04,-9.53
2180990,0.20,0.00,-9.53
2181002,0.16,0.04,-9.53
2181014,0.20,0.00,-9.57
2181026,0.20,0.00,-9.57
2181038,0.20,0.00,-9.57
2181050,0.20,0.00,-9.53
2181062,0.16,0.00,-9.49
2181074,0.20,0.04,-9.53
2181086,0.20,0.04,-9.57
2181098,0.20,0.04,-9.53
2181110,0.16,0.00,-9.53
2181122,0.20,0.00,-9.53
2181134,0.24,0.00,-9.49
2181146,0.20,0.00,-9.57
2181158,0.20,0.04,-9.57
2181170,0.20,0.00,-9.57
2181182,0.16,-0.04,-9.57
2181194,0.20,0.00,-9.49
2181206,0.20,0.04,-9.53
2181218,0.20,0.00,-9.53
2181230,0.20,0.00,-9.57
2181242,0.20,0.00,-9.57
2181254,0.20,0.00,-9.53
2181266,0.16,0.00,-9.57
2181278,0.20,0.00,-9.53
2181290,0.20,0.00,-9.57
2181302,0.20,0.00,-9.57
2181314,0.20,0.00,-9.57
2181326,0.16,0.00,-9.53
2181338,0.24,0.00,-9.53
2181350,0.20,0.00,-9.53
2181362,0.20,0.00,-9.57
2181374,0.16,0.04,-9.57
2181386,0.20,0.00,-9.57
2181398,0.20,0.00,-9.53
2181410,0.20,0.00,-9.53
2181422,0.20,0.00,-9.53
2181434,0.16,0.04,-9.57
2181446,0.24,0.04,-9.53
2181458,0.20,0.04,-9.61
2181470,0.20,0.00,-9.57
2181482,0.20,0.00,-9.57
2181494,0.20,0.00,-9.57
2181506,0.20,0.04,-9.57
2181518,0.20,0.04,-9.57
2181530,0.20,0.00,-9.53
2181542,0.20,0.00,-9.61
2181554,0.24,0.00,-9.57
2181566,0.20,0.00,-9.53
2181578,0.20,0.04,-9.53
2181590,0.16,0.08,-9.26
2181602,0.20,0.04,-9.49
2181614,0.20,0.00,-9.45
2181626,0.20,0.00,-9.65
2181638,0.20,0.04,-9.45
2181650,0.27,0.00,-9.41
2181662,0.20,0.04,-9.61
2181674,0.24,0.00,-9.49
2181686,0.20,0.00,-9.53
2181698,0.24,0.00,-9.49
2181710,0.24,-0.04,-9.53
2181722,0.24,0.00,-9.57
2181734,0.20,0.04,-9.61
2181746,0.20,0.04,-9.57
2181758,0.24,0.00,-9.61
2181770,0.20,0.00,-9.53
2181782,0.24,0.00,-9.53
2181794,0.20,0.00,-9.57
2181806,0.24,-0.04,-9.53
2181818,0.16,0.04,-9.53
2181830,0.24,0.04,-9.57
2181842,0.16,0.00,-9.57
2181854,0.16,0.00,-9.49
2181866,0.24,0.00,-9.57
2181878,0.20,0.04,-9.57
2181890,0.20,0.00,-9.49
2181902,0.16,0.00,-9.57
2181914,0.20,0.00,-9.57
2181926,0.20,0.00,-9.57
2181938,0.20,0.04,-9.53
2181950,0.20,0.04,-9.53
2181962,0.16,0.04,-9.57
2181974,0.24,0.04,-9.57
2181986,0.20,0.00,-9.53
2181998,0.20,0.00,-9.57
2182010,0.24,0.00,-9.53
2182022,0.16,0.00,-9.57
2182034,0.16,0.00,-9.61
2182046,0.20,0.04,-9.57
2182058,0.20,-0.04,-9.53
2182070,0.20,0.00,-9.49
2182082,0.16,0.04,-9.53
2182094,0.12,0.04,-9.53
2182106,0.20,0.00,-9.57
2182118,0.20,0.00,-9.53
2182130,0.16,0.04,-9.53
2182142,0.20,0.00,-9.57
2182154,0.20,0.04,-9.53
2182166,0.20,0.04,-9.53
2182178,0.16,0.00,-9.49
2182190,0.20,0.04,-9.53
2182202,0.16,0.00,-9.53
2182214,0.20,0.00,-9.61
2182226,0.16,0.04,-9.57
2182238,0.20,0.00,-9.53
2182250,0.16,0.04,-9.57
2182262,0.16,0.00,-9.57
2182274,0.16,0.00,-9.57
2182286,0.20,0.00,-9.57
2182298,0.20,0.00,-9.57
2182310,0.20,0.00,-9.57
2182322,0.24,0.00,-9.53
2182334,0.24,0.00,-9.57
2182346,0.24,0.00,-9.57
2182358,0.20,0.04,-9.57
2182370,0.24,0.04,-9.49
2182382,0.20,0.00,-9.53
2182394,0.20,0.04,-9.45
2182406,0.16,0.04,-9.53
2182418,0.20,0.00,-9.53
2182430,0.20,0.00,-9.53
2182442,0.20,0.00,-9.53
2182454,0.24,0.00,-9.57
2182466,0.24,0.00,-9.53
2182478,0.20,0.00,-9.57
2182490,0.24,0.00,-9.53
2182502,0.16,0.04,-9.57
2182514,0.20,0.00,-9.57
2182526,0.20,0.04,-9.57
2182538,0.20,0.00,-9.57
2182550,0.20,0.00,-9.53
2182562,0.20,0.04,-9.61
2182574,0.20,0.00,-9.61
2182586,0.20,0.04,-9.57
2182598,0.20,0.00,-9.53
2182610,0.20,0.00,-9.49
2182622,0.16,0.04,-9.53
2182634,0.16,0.00,-9.57
2182646,0.24,0.00,-9.53
2182658,0.20,0.00,-9.49
2182670,0.24,0.00,-9.53
2182682,0.24,0.00,-9.57
2182694,0.16,0.00,-9.57
2182706,0.16,0.00,-9.53
2182718,0.16,0.04,-9.53
2182730,0.20,0.00,-9.53
2182742,0.20,0.04,-9.53
2182754,0.20,0.00,-9.53
2182766,0.24,0.00,-9.53
2182778,0.16,0.00,-9.53
2182790,0.20,0.00,-9.53
2182802,0.20,0.00,-9.57
2182814,0.20,0.00,-9.49
2182826,0.20,0.00,-9.57
2182838,0.20,0.00,-9.49
2182850,0.20,0.00,-9.61
2182862,0.20,0.00,-9.57
2182874,0.16,0.04,-9.53
2182886,0.20,0.04,-9.57
2182898,0.20,0.00,-9.53
2182910,0.20,0.04,-9.53
2182922,0.20,0.00,-9.53
2182934,0.16,0.00,-9.57
2182946,0.20,0.04,-9.53
2182958,0.16,-0.04,-9.53
2182970,0.20,0.00,-9.57
2182982,0.20,0.04,-9.53
2182994,0.24,0.04,-9.53
2183006,0.16,0.00,-9.49
2183018,0.16,0.00,-9.53
2183030,0.20,0.00,-9.53
2183042,0.16,0.00,-9.57
2183054,0.20,0.00,-9.57
2183066,0.16,0.00,-9.61
2183078,0.20,0.04,-9.61
2183090,0.16,0.04,-9.53
2183102,0.20,0.04,-9.53
2183114,0.20,0.04,-9.61
2183126,0.24,0.00,-9.53
2183138,0.20,0.00,-9.69
2183150,0.16,0.00,-9.41
2183162,0.20,0.00,-9.61
2183174,0.20,0.00,-9.49
2183186,0.20,0.00,-9.49
2183198,0.20,0.00,-9.53
2183210,0.20,0.00,-9.49
2183222,0.20,0.04,-9.53
2183234,0.16,0.04,-9.57
2183246,0.16,0.00,-9.61
2183258,0.20,0.04,-9.61
2183270,0.20,0.04,-9.57
2183282,0.20,0.00,-9.49
2183294,0.20,0.04,-9.53
2183306,0.24,0.00,-9.53
2183318,0.20,0.00,-9.53
2183330,0.24,0.00,-9.53
2183342,0.20,0.00,-9.53
2183354,0.20,0.04,-9.57
2183366,0.20,0.00,-9.57
2183378,0.20,0.00,-9.57
2183390,0.24,0.00,-9.53
2183402,0.20,0.00,-9.53
2183414,0.24,0.04,-9.53
2183426,0.20,0.00,-9.53
2183438,0.20,0.00,-9.57
2183450,0.20,0.00,-9.53
2183462,0.20,0.00,-9.57
2183474,0.16,0.00,-9.53
2183486,0.20,0.04,-9.61
2183498,0.16,0.00,-9.53
2183510,0.20,0.00,-9.53
2183522,0.20,0.04,-9.53
2183534,0.20,0.00,-9.53
2183546,0.24,0.00,-9.49
2183558,0.24,0.04,-9.53
2183570,0.20,0.00,-9.57
2183582,0.16,0.00,-9.57
2183594,0.20,0.00,-9.57
2183606,0.20,0.00,-9.53
2183618,0.24,0.00,-9.53
2183630,0.20,0.04,-9.57
2183642,0.16,0.00,-9.49
2183654,0.24,0.04,-9.53
2183666,0.16,0.00,-9.57
2183678,0.20,0.00,-9.57
2183690,0.16,0.00,-9.53
2183702,0.24,0.04,-9.53
2183714,0.24,0.00,-9.53
2183726,0.24,-0.04,-9.53
2183738,0.16,0.00,-9.57
2183750,0.16,0.04,-9.53
2183762,0.20,0.00,-9.53
2183774,0.20,0.04,-9.53
2183786,0.24,-0.04,-9.57
2183798,0.20,0.04,-9.53
2183810,0.20,0.00,-9.53
2183822,0.16,0.04,-9.57
2183834,0.20,0.04,-9.53
2183846,0.24,0.00,-9.53
2183858,0.16,0.04,-9.57
2183870,0.20,0.00,-9.57
2183882,0.20,0.00,-9.53
2183894,0.24,0.00,-9.57
2183906,0.16,0.04,-9.53
2183918,0.20,0.04,-9.61
2183930,0.20,0.00,-9.57
2183942,0.16,0.00,-9.57
2183954,0.20,-0.04,-9.53
2183966,0.16,0.04,-9.57
2183978,0.24,0.00,-9.53
2183990,0.16,0.00,-9.57
2184002,0.16,0.00,-9.57
2184014,0.20,0.00,-9.53
2184026,0.20,0.00,-9.57
2184038,0.20,0.00,-9.53
2184050,0.20,0.00,-9.53
2184062,0.20,0.04,-9.61
2184074,0.16,0.04,-9.57
2184086,0.24,0.00,-9.53
2184098,0.27,0.00,-9.57
2184110,0.16,0.04,-9.53
2184122,0.20,0.00,-9.53
2184134,0.20,0.00,-9.57
2184146,0.20,0.04,-9.53
2184158,0.24,0.00,-9.53
2184170,0.16,0.04,-9.06
2184182,0.24,0.04,-9.41
2184194,0.16,0.04,-9.61
2184206,0.16,0.04,-9.30
2184218,0.20,0.04,-9.69
2184230,0.20,0.00,-9.61
2184242,0.20,-0.04,-9.49
2184254,0.16,0.04,-9.61
2184266,0.16,0.04,-9.53
2184278,0.20,0.00,-9.57
2184290,0.20,0.00,-9.57
2184302,0.16,0.04,-9.61
2184314,0.20,0.00,-9.53
2184326,0.20,0.00,-9.61
2184338,0.20,0.00,-9.49
2184350,0.16,0.04,-9.49
