Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
2582162,0.20,0.04,-9.81
2582174,0.20,0.08,-9.77
2582186,0.24,0.04,-9.41
2582198,0.16,0.04,-9.41
2582210,0.20,0.04,-9.77
2582222,0.20,0.04,-9.53
2582234,0.20,0.00,-9.41
2582246,0.16,0.00,-9.61
2582258,0.27,0.00,-9.65
2582270,0.16,0.00,-9.45
2582282,0.20,0.04,-9.53
2582294,0.16,0.04,-9.57
2582306,0.20,0.00,-9.57
2582318,0.20,0.00,-9.49
2582330,0.16,0.00,-9.53
2582342,0.20,0.00,-9.53
2582354,0.24,0.00,-9.57
2582366,0.20,0.04,-9.53
2582378,0.20,0.04,-9.49
2582390,0.24,0.00,-9.49
2582402,0.20,0.00,-9.57
2582414,0.16,0.04,-9.53
2582426,0.20,0.00,-9.49
2582438,0.20,0.04,-9.53
2582450,0.20,0.00,-9.49
2582462,0.20,0.00,-9.53
2582474,0.16,0.00,-9.45
2582486,0.16,0.04,-9.53
2582498,0.20,0.00,-9.49
2582510,0.20,0.00,-9.53
2582522,0.20,0.00,-9.57
2582534,0.16,0.00,-9.57
2582546,0.16,0.00,-9.57
2582558,0.20,0.00,-9.53
2582570,0.24,0.00,-9.53
2582582,0.20,0.00,-9.57
2582594,0.24,-0.04,-9.53
2582606,0.24,0.00,-9.53
2582618,0.20,0.04,-9.53
2582630,0.16,0.04,-9.53
2582642,0.20,0.08,-9.57
2582654,0.16,0.04,-9.53
2582666,0.24,0.00,-9.53
2582678,0.24,0.00,-9.53
2582690,0.16,0.04,-9.49
2582702,0.20,0.00,-9.57
2582714,0.16,0.00,-9.53
2582726,0.16,0.04,-9.49
2582738,0.24,0.00,-9.57
2582750,0.20,0.04,-9.53
2582762,0.16,0.04,-9.57
2582774,0.20,0.04,-9.61
2582786,0.20,0.00,-9.57
2582798,0.20,0.00,-9.53
2582810,0.20,0.04,-9.53
2582822,0.20,0.00,-9.53
2582834,0.20,-0.04,-9.57
2582846,0.24,0.00,-9.57
2582858,0.20,0.00,-9.53
2582870,0.20,0.00,-9.57
2582882,0.20,0.04,-9.53
2582894,0.24,0.04,-9.57
2582906,0.16,0.04,-9.57
2582918,0.20,0.00,-9.53
2582930,0.16,0.00,-9.57
2582942,0.20,0.04,-9.53
2582954,0.20,0.04,-9.53
2582966,0.16,0.00,-9.53
2582978,0.16,0.04,-9.57
2582990,0.20,0.00,-9.53
2583002,0.24,0.00,-9.57
2583014,0.16,0.00,-9.57
2583026,0.16,0.04,-9.57
2583038,0.20,0.04,-9.49
2583050,0.24,0.04,-9.53
2583062,0.20,0.04,-9.57
2583074,0.20,0.00,-9.57
2583086,0.20,0.04,-9.57
2583098,0.16,0.04,-9.53
2583110,0.16,0.00,-9.57
2583122,0.20,0.00,-9.57
2583134,0.16,0.00,-9.53
2583146,0.16,0.04,-9.57
2583158,0.12,0.04,-9.61
2583170,0.16,0.04,-9.57
2583182,0.16,0.00,-9.57
2583194,0.16,0.00,-9.53
2583206,0.16,0.00,-9.53
2583218,0.16,0.04,-9.57
2583230,0.20,0.00,-9.53
2583242,0.20,0.04,-9.49
2583254,0.20,0.00,-9.53
2583266,0.24,0.00,-9.53
2583278,0.20,0.04,-9.53
2583290,0.24,0.04,-9.53
2583302,0.20,0.04,-9.57
2583314,0.16,0.00,-9.53
2583326,0.20,0.00,-9.49
2583338,0.16,0.00,-9.57
2583350,0.20,0.04,-9.57
2583362,0.20,0.04,-9.53
2583374,0.20,0.00,-9.53
2583386,0.16,0.04,-9.61
2583398,0.24,0.00,-9.57
2583410,0.16,0.00,-9.53
2583422,0.20,0.00,-9.53
2583434,0.20,0.00,-9.57
2583446,0.20,0.00,-9.57
2583458,0.20,0.04,-9.57
2583470,0.20,0.04,-9.57
2583482,0.20,0.04,-9.57
2583494,0.20,0.00,-9.61
2583506,0.20,0.00,-9.57
2583518,0.20,0.00,-9.49
2583530,0.20,0.00,-9.53
2583542,0.16,0.04,-9.49
2583554,0.20,0.00,-9.57
2583566,0.20,-0.04,-9.53
2583578,0.16,0.00,-9.53
2583590,0.16,0.00,-9.53
2583602,0.24,0.04,-9.49
2583614,0.20,0.04,-9.53
2583626,0.20,0.04,-9.53
2583638,0.20,0.00,-9.53
2583650,0.20,0.04,-9.53
2583662,0.16,0.04,-9.57
2583674,0.20,0.04,-9.57
2583686,0.20,0.00,-9.53
2583698,0.16,0.04,-9.57
2583710,0.20,0.00,-9.53
2583722,0.20,0.00,-9.57
2583734,0.24,0.04,-9.53
2583746,0.20,0.04,-9.57
2583758,0.20,0.04,-9.57
2583770,0.24,0.00,-9.53
2583782,0.20,0.04,-9.49
2583794,0.16,0.04,-9.57
2583806,0.20,0.00,-9.53
2583818,0.16,0.00,-9.53
2583830,0.20,0.00,-9.53
2583842,0.20,0.00,-9.53
2583854,0.20,0.04,-9.53
2583866,0.20,0.00,-9.53
2583878,0.20,0.00,-9.53
2583890,0.20,0.04,-9.49
2583902,0.20,0.00,-9.49
2583914,0.20,0.00,-9.45
2583926,0.20,0.00,-9.53
2583938,0.16,0.00,-9.49
2583950,0.20,0.00,-9.57
2583962,0.16,0.00,-9.53
2583974,0.20,0.00,-9.53
2583986,0.20,0.00,-9.57
2583998,0.16,0.04,-9.53
2584010,0.20,0.04,-9.53
2584022,0.16,0.00,-9.53
2584034,0.20,0.00,-9.49
2584046,0.20,0.04,-9.53
2584058,0.16,0.04,-9.53
2584070,0.24,0.00,-9.53
2584082,0.20,0.04,-9.49
2584094,0.20,0.00,-9.53
2584106,0.24,0.00,-9.57
2584118,0.24,0.00,-9.53
2584130,0.16,0.00,-9.53
2584142,0.20,0.00,-9.57
2584154,0.20,0.00,-9.49
2584166,0.20,0.00,-9.61
2584178,0.16,0.00,-9.53
2584190,0.16,0.04,-9.57
2584202,0.20,0.00,-9.53
2584214,0.20,0.00,-9.53
2584226,0.16,0.00,-9.57
2584238,0.24,0.04,-9.53
2584250,0.16,0.04,-9.53
2584262,0.16,0.04,-9.57
2584274,0.20,0.04,-9.61
2584286,0.24,0.00,-9.53
2584298,0.20,0.00,-9.57
2584310,0.20,0.04,-9.53
2584322,0.20,0.00,-9.53
2584334,0.20,0.00,-9.57
2584346,0.20,0.04,-9.53
2584358,0.16,0.04,-9.57
2584370,0.16,0.00,-9.53
2584382,0.16,0.00,-9.53
2584394,0.20,0.04,-9.57
2584406,0.20,0.04,-9.61
2584418,0.16,0.04,-9.57
2584430,0.20,0.00,-9.49
2584442,0.20,0.04,-9.49
2584454,0.20,0.00,-9.53
2584466,0.20,0.04,-9.53
2584478,0.24,0.00,-9.53
2584490,0.20,0.04,-9.53
2584502,0.24,0.00,-9.53
2584514,0.20,0.00,-9.53
2584526,0.20,0.04,-9.57
2584538,0.20,0.00,-9.53
