Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
1983146,0.20,0.04,-9.53
1983158,0.24,-0.04,-9.57
1983170,0.16,0.04,-9.45
1983182,0.24,0.00,-9.61
1983194,0.16,0.04,-9.57
1983206,0.20,0.04,-9.53
1983218,0.20,0.04,-9.49
1983230,0.20,0.04,-9.57
1983242,0.24,0.04,-9.53
1983254,0.20,0.00,-9.57
1983266,0.16,0.00,-9.61
1983278,0.16,0.04,-9.49
1983290,0.20,0.00,-9.57
1983302,0.16,0.04,-9.61
1983314,0.24,0.00,-9.61
1983326,0.24,0.00,-9.53
1983338,0.20,0.00,-9.53
1983350,0.20,0.00,-9.53
1983362,0.20,0.04,-9.57
1983374,0.20,0.00,-9.57
1983386,0.20,0.00,-9.53
1983398,0.20,0.00,-9.49
1983410,0.20,0.00,-9.53
1983422,0.20,0.04,-9.49
1983434,0.20,0.00,-9.49
1983446,0.20,0.00,-9.53
1983458,0.24,-0.04,-9.53
1983470,0.20,0.00,-9.53
1983482,0.20,-0.04,-9.57
1983494,0.20,0.04,-9.57
1983506,0.20,0.00,-9.57
1983518,0.20,0.00,-9.53
1983530,0.16,0.00,-9.57
1983542,0.24,0.00,-9.53
1983554,0.20,0.00,-9.57
1983566,0.24,0.00,-9.53
1983578,0.20,-0.04,-9.49
1983590,0.20,0.00,-9.53
1983602,0.20,0.04,-9.53
1983614,0.20,0.00,-9.57
1983626,0.16,0.00,-9.57
1983638,0.24,0.00,-9.57
1983650,0.20,0.00,-9.53
1983662,0.12,0.12,-8.20
1983674,0.24,0.31,-7.57
1983686,0.08,-0.35,-10.40
1983698,0.16,0.63,-8.28
1983710,0.27,-0.59,-10.04
1983722,0.20,0.43,-9.14
1983734,0.24,0.12,-9.53
1983746,0.27,-0.04,-9.38
1983758,0.16,0.04,-9.65
1983770,0.08,0.04,-9.14
1983782,0.27,0.00,-9.89
1983794,0.20,0.04,-9.73
1983806,0.20,0.08,-9.41
1983818,0.20,0.00,-9.61
1983830,0.20,0.08,-9.45
1983842,0.16,0.00,-9.61
1983854,0.12,0.08,-9.61
1983866,0.20,0.04,-9.45
1983878,0.16,0.00,-9.49
1983890,0.27,0.00,-9.61
1983902,0.16,0.04,-9.53
1983914,0.20,0.04,-9.57
1983926,0.20,0.04,-9.61
1983938,0.20,0.00,-9.49
1983950,0.20,0.04,-9.49
1983962,0.24,0.00,-9.57
1983974,0.20,0.04,-9.61
1983986,0.20,0.00,-9.57
1983998,0.16,0.00,-9.61
1984010,0.20,0.00,-9.57
1984022,0.20,0.00,-9.57
1984034,0.24,0.04,-9.57
1984046,0.16,0.00,-9.57
1984058,0.20,0.00,-9.53
1984070,0.20,0.00,-9.57
1984082,0.20,0.04,-9.57
1984094,0.16,0.08,-9.53
1984106,0.24,0.00,-9.53
1984118,0.24,0.00,-9.57
1984130,0.20,0.00,-9.53
1984142,0.20,0.00,-9.53
1984154,0.20,0.00,-9.49
1984166,0.24,0.00,-9.53
1984178,0.20,0.00,-9.57
1984190,0.12,0.00,-9.61
1984202,0.20,0.04,-9.53
1984214,0.24,-0.04,-9.53
1984226,0.20,0.00,-9.49
1984238,0.20,0.00,-9.53
1984250,0.16,0.00,-9.53
1984262,0.24,0.00,-9.65
1984274,0.20,0.04,-9.53
1984286,0.20,0.04,-8.83
1984298,0.43,-0.82,-12.55
1984310,0.47,0.43,-9.77
1984322,0.24,-0.67,-9.89
1984334,0.31,0.43,-10.16
1984346,0.20,-0.16,-10.47
1984358,0.12,0.31,-8.75
1984370,0.20,-0.43,-10.24
1984382,0.16,0.35,-9.10
1984394,0.39,-0.35,-9.92
1984406,0.04,0.20,-9.73
1984418,0.20,0.00,-9.65
1984430,0.16,-0.04,-9.57
1984442,0.20,0.12,-9.61
1984454,0.16,-0.04,-9.41
1984466,0.20,0.08,-9.53
1984478,0.16,0.00,-9.69
1984490,0.24,0.00,-9.57
1984502,0.20,-0.04,-9.57
1984514,0.16,0.00,-9.38
1984526,0.24,0.00,-9.61
1984538,0.12,0.00,-9.57
1984550,0.20,0.00,-9.49
1984562,0.20,0.00,-9.49
1984574,0.20,0.04,-9.57
1984586,0.16,0.00,-9.49
1984598,0.20,0.00,-9.57
1984610,0.20,0.04,-9.53
1984622,0.12,0.04,-9.45
1984634,0.24,0.00,-9.57
1984646,0.24,0.00,-9.53
1984658,0.20,-0.04,-9.57
1984670,0.20,0.00,-9.53
1984682,0.20,0.00,-9.45
1984694,0.16,0.04,-9.53
1984706,0.20,0.04,-9.57
1984718,0.24,0.04,-9.53
1984730,0.24,0.00,-9.53
1984742,0.16,0.00,-9.53
1984754,0.20,0.00,-9.57
1984766,0.20,0.04,-9.53
1984778,0.24,0.04,-9.53
1984790,0.20,0.00,-9.53
1984802,0.20,0.00,-9.53
1984814,0.20,0.00,-9.49
1984826,0.20,0.00,-9.53
1984838,0.20,0.04,-9.53
1984850,0.20,0.00,-9.57
1984862,0.12,0.00,-9.53
1984874,0.12,0.00,-9.53
1984886,0.16,0.00,-9.57
1984898,0.16,0.00,-9.57
1984910,0.20,0.04,-9.57
1984922,0.16,0.00,-9.53
1984934,0.20,0.00,-9.57
1984946,0.24,-0.04,-9.53
1984958,0.24,0.00,-9.53
1984970,0.16,0.00,-9.49
1984982,0.20,-0.08,-8.79
1984994,0.24,-0.04,-11.10
1985006,0.16,-0.08,-8.32
1985018,0.16,-0.20,-10.67
1985030,0.27,-0.51,-10.32
1985042,0.16,0.43,-8.87
1985054,0.24,-0.39,-9.85
1985066,0.16,0.24,-9.34
1985078,0.27,-0.24,-9.53
1985090,0.20,-0.04,-9.30
1985102,0.24,0.00,-9.81
1985114,0.24,0.00,-9.38
1985126,0.16,0.00,-9.73
1985138,0.20,0.04,-9.41
1985150,0.24,0.08,-9.38
1985162,0.16,-0.04,-9.57
1985174,0.24,0.04,-9.57
1985186,0.16,0.04,-9.53
1985198,0.16,0.04,-9.45
1985210,0.24,0.04,-9.61
1985222,0.16,0.00,-9.57
1985234,0.16,0.00,-9.57
1985246,0.24,0.00,-9.49
1985258,0.20,0.04,-9.53
1985270,0.12,0.04,-9.49
1985282,0.20,0.00,-9.57
1985294,0.20,0.00,-9.53
1985306,0.16,0.00,-9.49
1985318,0.20,0.00,-9.57
1985330,0.20,0.04,-9.45
1985342,0.20,0.04,-9.53
1985354,0.20,0.00,-9.53
1985366,0.24,0.00,-9.45
1985378,0.20,0.00,-9.53
1985390,0.27,0.04,-9.57
1985402,0.16,0.00,-9.57
1985414,0.20,0.04,-9.53
1985426,0.20,0.00,-9.53
1985438,0.20,0.00,-9.53
1985450,0.16,0.00,-9.45
1985462,0.16,0.00,-9.49
1985474,0.16,0.04,-9.57
1985486,0.20,0.00,-9.57
1985498,0.20,0.04,-9.49
1985510,0.24,0.00,-9.53
1985522,0.24,0.00,-9.57
1985534,0.20,0.00,-9.57
1985546,0.20,0.00,-9.53
1985558,0.20,0.00,-9.53
1985570,0.16,0.00,-9.57
1985582,0.16,0.00,-9.53
1985594,0.16,0.00,-9.57
1985606,0.16,0.04,-9.53
1985618,0.12,0.08,-8.75
1985630,0.12,0.00,-10.51
1985642,0.20,-0.27,-10.24
1985654,0.16,0.31,-8.98
1985666,0.27,-0.27,-9.77
1985678,0.20,0.27,-9.30
1985690,0.20,-0.24,-9.57
1985702,0.16,-0.12,-9.49
1985714,0.12,0.04,-9.65
1985726,0.24,0.00,-9.34
1985738,0.20,0.00,-9.73
1985750,0.16,0.04,-9.41
1985762,0.20,0.08,-9.49
1985774,0.20,0.00,-9.61
1985786,0.20,0.04,-9.53
1985798,0.20,0.00,-9.57
1985810,0.20,0.04,-9.61
1985822,0.24,0.00,-9.49
1985834,0.20,0.00,-9.53
1985846,0.16,0.04,-9.61
1985858,0.16,0.00,-9.57
1985870,0.20,0.00,-9.57
1985882,0.24,0.04,-9.53
1985894,0.24,0.00,-9.53
1985906,0.16,0.00,-9.57
1985918,0.20,0.00,-9.53
1985930,0.20,0.00,-9.57
1985942,0.20,0.04,-9.49
1985954,0.20,0.00,-9.53
1985966,0.20,-0.04,-9.57
1985978,0.20,0.04,-9.53
1985990,0.20,0.00,-9.53
1986002,0.24,0.00,-9.53
1986014,0.20,0.00,-9.53
1986026,0.24,0.04,-9.53
1986038,0.20,0.04,-9.53
1986050,0.20,0.00,-9.53
1986062,0.20,0.00,-9.53
1986074,0.20,0.00,-9.57
1986086,0.20,0.00,-9.57
1986098,0.20,0.00,-9.57
1986110,0.20,0.00,-9.61
1986122,0.24,0.04,-9.49
1986134,0.20,0.00,-9.57
1986146,0.16,0.00,-9.53
1986158,0.16,0.04,-9.57
1986170,0.20,0.00,-9.53
1986182,0.20,0.00,-9.49
1986194,0.20,-0.04,-9.53
1986206,0.20,0.00,-9.57
1986218,0.20,0.00,-9.53
1986230,0.12,0.24,-7.77
1986242,0.20,-0.12,-10.55
1986254,0.27,-0.43,-10.08
1986266,0.20,0.51,-8.98
1986278,0.24,-0.51,-9.45
1986290,0.16,0.27,-9.53
1986302,0.24,-0.16,-9.34
1986314,0.12,0.00,-9.26
1986326,0.24,-0.08,-9.85
1986338,0.12,0.04,-9.22
1986350,0.24,-0.08,-9.85
1986362,0.16,0.04,-9.45
1986374,0.20,-0.04,-9.49
1986386,0.20,-0.04,-9.57
1986398,0.16,0.08,-9.53
1986410,0.20,-0.04,-9.53
1986422,0.20,0.04,-9.57
1986434,0.24,-0.04,-9.49
1986446,0.16,0.00,-9.53
1986458,0.20,0.00,-9.57
1986470,0.20,0.00,-9.49
1986482,0.20,0.00,-9.61
1986494,0.20,0.00,-9.53
1986506,0.20,0.00,-9.49
1986518,0.16,0.00,-9.53
1986530,0.20,0.00,-9.57
1986542,0.20,0.00,-9.57
1986554,0.16,0.04,-9.53
1986566,0.24,0.00,-9.53
1986578,0.16,0.00,-9.57
1986590,0.24,0.04,-9.61
1986602,0.20,0.00,-9.57
1986614,0.20,0.00,-9.57
1986626,0.16,0.04,-9.57
1986638,0.24,0.04,-9.53
1986650,0.20,0.00,-9.61
1986662,0.24,0.04,-9.49
1986674,0.20,0.04,-9.57
1986686,0.24,0.00,-9.57
1986698,0.20,0.00,-9.57
1986710,0.16,0.04,-9.53
1986722,0.20,0.00,-9.61
1986734,0.16,0.00,-9.53
1986746,0.20,0.00,-9.49
1986758,0.16,0.00,-9.49
1986770,0.16,-0.04,-9.53
1986782,0.20,0.00,-9.61
1986794,0.20,0.04,-9.57
1986806,0.24,0.04,-9.49
1986818,0.16,0.24,-8.47
1986830,0.16,-0.12,-10.28
1986842,0.27,0.43,-8.12
1986854,0.12,-0.31,-9.89
1986866,0.20,0.47,-9.30
1986878,0.16,0.24,-9.65
1986890,0.24,-0.12,-9.30
1986902,0.20,-0.04,-9.77
1986914,0.16,0.08,-9.26
1986926,0.24,-0.12,-9.10
1986938,0.27,-0.04,-9.77
1986950,0.20,0.04,-9.41
1986962,0.16,-0.04,-9.61
1986974,0.24,0.12,-9.49
1986986,0.24,-0.04,-9.57
1986998,0.20,-0.04,-9.53
1987010,0.20,0.04,-9.61
1987022,0.20,0.00,-9.57
1987034,0.20,0.00,-9.57
1987046,0.24,0.00,-9.49
1987058,0.16,0.00,-9.53
1987070,0.20,0.00,-9.61
1987082,0.20,0.00,-9.49
1987094,0.16,0.04,-9.53
1987106,0.16,0.08,-9.49
1987118,0.24,0.04,-9.61
1987130,0.24,0.00,-9.61
1987142,0.20,0.00,-9.53
1987154,0.20,0.00,-9.53
1987166,0.20,0.00,-9.57
1987178,0.20,0.00,-9.53
1987190,0.20,0.00,-9.57
1987202,0.20,0.00,-9.49
1987214,0.20,-0.04,-9.49
1987226,0.20,-0.04,-9.49
1987238,0.24,0.00,-9.53
1987250,0.20,0.00,-9.57
1987262,0.20,0.00,-9.53
1987274,0.20,0.00,-9.57
1987286,0.16,0.00,-9.53
1987298,0.16,0.00,-9.57
1987310,0.16,0.00,-9.53
1987322,0.24,-0.04,-9.49
1987334,0.16,0.00,-9.53
1987346,0.20,0.00,-9.53
1987358,0.24,0.00,-9.49
1987370,0.20,0.00,-9.57
1987382,0.20,0.00,-9.57
1987394,0.24,0.04,-9.53
1987406,0.20,0.04,-9.61
1987418,0.24,0.20,-10.32
1987430,0.24,0.35,-8.43
1987442,0.16,-0.39,-9.81
1987454,0.16,0.43,-9.38
1987466,0.20,-0.39,-9.30
1987478,0.20,0.24,-9.81
1987490,0.12,-0.08,-9.81
1987502,0.24,0.08,-9.26
1987514,0.24,-0.08,-9.81
1987526,0.08,0.08,-9.26
1987538,0.31,-0.04,-9.69
1987550,0.20,-0.04,-9.61
1987562,0.20,0.04,-9.53
1987574,0.20,-0.08,-9.49
1987586,0.16,0.04,-9.53
1987598,0.20,0.00,-9.57
1987610,0.20,0.00,-9.57
1987622,0.20,0.00,-9.57
1987634,0.20,0.04,-9.45
1987646,0.20,0.00,-9.57
1987658,0.20,0.00,-9.57
1987670,0.20,0.00,-9.53
1987682,0.24,0.00,-9.53
1987694,0.20,0.00,-9.53
1987706,0.16,0.00,-9.57
1987718,0.20,0.04,-9.61
1987730,0.20,0.00,-9.49
1987742,0.16,0.00,-9.53
1987754,0.20,0.00,-9.53
1987766,0.20,0.04,-9.49
1987778,0.20,0.00,-9.57
1987790,0.20,-0.04,-9.53
1987802,0.20,0.00,-9.53
1987814,0.16,0.00,-9.57
1987826,0.20,0.00,-9.49
1987838,0.20,0.00,-9.53
1987850,0.16,0.04,-9.61
1987862,0.16,0.00,-9.57
1987874,0.16,0.04,-9.53
1987886,0.24,0.00,-9.57
1987898,0.20,0.04,-9.61
1987910,0.20,0.00,-9.53
1987922,0.20,0.00,-9.57
1987934,0.20,0.00,-9.53
1987946,0.16,0.00,-9.53
1987958,0.24,0.00,-9.53
1987970,0.20,0.00,-9.53
1987982,0.20,0.04,-9.53
1987994,0.20,0.00,-9.53
1988006,0.20,0.04,-9.57
1988018,0.20,0.00,-9.49
1988030,0.16,0.00,-9.49
1988042,0.20,0.00,-9.57
1988054,0.20,0.00,-9.49
1988066,0.20,0.00,-9.49
1988078,0.16,0.00,-9.53
1988090,0.20,0.00,-9.53
1988102,0.24,0.00,-9.57
1988114,0.20,0.00,-9.53
1988126,0.16,0.04,-9.45
1988138,0.20,0.04,-9.57
1988150,0.20,0.04,-9.53
1988162,0.20,0.00,-9.61
1988174,0.24,0.04,-9.57
1988186,0.20,0.00,-9.53
1988198,0.20,0.00,-9.53
1988210,0.20,0.00,-9.53
1988222,0.16,0.04,-9.57
1988234,0.20,0.00,-9.57
1988246,0.16,0.04,-9.53
1988258,0.20,0.04,-9.57
1988270,0.24,0.00,-9.57
1988282,0.24,0.00,-9.61
1988294,0.20,0.00,-9.57
1988306,0.20,0.00,-9.53
1988318,0.20,0.00,-9.53
1988330,0.24,0.00,-9.53
1988342,0.20,0.00,-9.49
1988354,0.20,0.00,-9.53
1988366,0.16,0.00,-9.53
1988378,0.20,0.04,-9.53
1988390,0.24,0.00,-9.57
1988402,0.16,0.04,-9.57
1988414,0.20,0.04,-9.53
1988426,0.20,0.04,-9.57
1988438,0.24,0.04,-9.53
1988450,0.20,0.00,-9.57
1988462,0.24,0.00,-9.53
1988474,0.20,0.00,-9.49
1988486,0.20,0.00,-9.61
1988498,0.20,0.00,-9.53
1988510,0.20,0.00,-9.53
1988522,0.20,0.04,-9.49
1988534,0.20,-0.04,-9.61
