Timestamp (ms), X (m/s^2), Y (m/s^2), Z (m/s^2)
5081087, 0.75, 0.47, -9.41
5081099, 0.71, 0.51, -9.41
5081111, 0.71, 0.51, -9.45
5081123, 0.63, 0.51, -9.34
5081135, 0.67, 0.51, -9.38
5081147, 0.71, 0.51, -9.41
5081159, 0.71, 0.51, -9.45
5081171, 0.75, 0.43, -9.45
5081183, 0.67, 0.43, -9.34
5081195, 0.67, 0.47, -9.41
5081207, 0.67, 0.47, -9.41
5081219, 0.67, 0.43, -9.45
5081231, 0.71, 0.47, -9.45
5081243, 0.71, 0.51, -9.49
5081255, 0.71, 0.51, -9.38
5081267, 0.67, 0.51, -9.41
5081279, 0.63, 0.51, -9.41
5081291, 0.67, 0.47, -9.41
5081303, 0.67, 0.51, -9.41
5081315, 0.71, 0.47, -9.41
5081327, 0.71, 0.43, -9.41
5081339, 0.71, 0.39, -9.38
5081351, 0.71, 0.39, -9.41
5081363, 0.67, 0.43, -9.45
5081375, 0.71, 0.47, -9.41
5081387, 0.71, 0.51, -9.41
5081399, 0.71, 0.47, -9.45
5081411, 0.71, 0.47, -9.34
5081423, 0.67, 0.51, -9.45
5081435, 0.67, 0.51, -9.38
5081447, 0.71, 0.43, -9.41
5081459, 0.75, 0.39, -9.41
5081471, 0.75, 0.43, -9.41
5081483, 0.75, 0.47, -9.41
5081495, 0.67, 0.43, -9.49
5081507, 0.67, 0.51, -9.41
5081519, 0.67, 0.47, -9.41
5081531, 0.75, 0.47, -9.41
5081543, 0.71, 0.47, -9.45
5081555, 0.75, 0.51, -9.41
5081567, 0.67, 0.51, -9.41
5081579, 0.67, 0.47, -9.41
5081591, 0.63, 0.51, -9.41
5081603, 0.71, 0.43, -9.41
5081615, 0.71, 0.47, -9.34
5081627, 0.71, 0.47, -9.45
5081639, 0.71, 0.39, -9.49
5081651, 0.71, 0.51, -9.45
5081663, 0.67, 0.39, -9.41
5081675, 0.63, 0.47, -9.45
5081687, 0.67, 0.47, -9.41
5081699, 0.71, 0.47, -9.41
5081711, 0.71, 0.47, -9.41
5081723, 0.67, 0.55, -9.38
5081735, 0.67, 0.55, -9.45
5081747, 0.71, 0.43, -9.41
5081759, 0.71, 0.47, -9.41
5081771, 0.71, 0.47, -9.41
5081783, 0.71, 0.43, -9.41
5081795, 0.71, 0.51, -9.41
5081807, 0.67, 0.47, -9.38
5081819, 0.75, 0.47, -9.38
5081831, 0.67, 0.55, -9.38
5081843, 0.71, 0.47, -9.45
5081855, 0.71, 0.47, -9.41
5081867, 0.71, 0.47, -9.41
5081879, 0.71, 0.43, -9.41
5081891, 0.67, 0.47, -9.45
5081903, 0.67, 0.47, -9.41
5081915, 0.67, 0.43, -9.45
5081927, 0.67, 0.47, -9.34
5081939, 0.71, 0.51, -9.41
5081951, 0.71, 0.47, -9.41
5081963, 0.63, 0.51, -9.41
5081975, 0.67, 0.51, -9.41
5081987, 0.67, 0.51, -9.38
5081999, 0.63, 0.43, -9.41
5082011, 0.67, 0.47, -9.45
5082023, 0.67, 0.51, -9.41
5082035, 0.71, 0.43, -9.34
5082047, 0.71, 0.47, -9.45
5082059, 0.63, 0.47, -9.41
5082071, 0.63, 0.47, -9.45
5082083, 0.71, 0.47, -9.34
5082095, 0.67, 0.51, -9.41
5082107, 0.67, 0.51, -9.45
5082119, 0.71, 0.51, -9.38
5082131, 0.71, 0.47, -9.41
5082143, 0.71, 0.47, -9.41
5082155, 0.71, 0.51, -9.41
5082167, 0.67, 0.43, -9.38
5082179, 0.67, 0.47, -9.41
5082191, 0.67, 0.47, -9.41
5082203, 0.71, 0.43, -9.45
5082215, 0.67, 0.43, -9.45
5082227, 0.71, 0.51, -9.38
5082239, 0.71, 0.51, -9.41
5082251, 0.67, 0.51, -9.38
5082263, 0.75, 0.55, -9.45
5082275, 0.67, 0.51, -9.38
5082287, 0.67, 0.51, -9.41
5082299, 0.67, 0.47, -9.45
5082311, 0.67, 0.43, -9.41
5082323, 0.71, 0.43, -9.41
5082335, 0.67, 0.47, -9.38
5082047, 0.71, 0.47, -9.45
5082059, 0.63, 0.47, -9.41
5082071, 0.63, 0.47, -9.45
5082083, 0.71, 0.47, -9.34
5082095, 0.67, 0.51, -9.41
5082107, 0.67, 0.51, -9.45
5082119, 0.71, 0.51, -9.38
5082131, 0.71, 0.47, -9.41
5082143, 0.71, 0.47, -9.41
5082155, 0.71, 0.51, -9.41
5082167, 0.67, 0.43, -9.38
5082179, 0.67, 0.47, -9.41
5082191, 0.67, 0.47, -9.41
5082203, 0.71, 0.43, -9.45
5082215, 0.67, 0.43, -9.45
5082227, 0.71, 0.51, -9.38
5082239, 0.71, 0.51, -9.41
5082251, 0.67, 0.51, -9.38
5082263, 0.75, 0.55, -9.45
5082275, 0.67, 0.51, -9.38
5082287, 0.67, 0.51, -9.41
5082299, 0.67, 0.47, -9.45
5082311, 0.67, 0.43, -9.41
5082323, 0.71, 0.43, -9.41
5082335, 0.67, 0.47, -9.38
5082347, 0.75, 0.43, -9.38
5082359, 0.75, 0.47, -9.45
5082371, 0.71, 0.47, -9.45
5082383, 0.71, 0.47, -9.41
5082395, 0.71, 0.47, -9.38
5082407, 0.71, 0.51, -9.45
5082419, 0.71, 0.55, -9.45
5082431, 0.67, 0.47, -9.41
5082443, 0.67, 0.47, -9.38
5082455, 0.71, 0.51, -9.41
5082467, 0.71, 0.43, -9.41
5082479, 0.71, 0.47, -9.38
5082491, 0.67, 0.47, -9.41
5082503, 0.71, 0.43, -9.45
5082515, 0.67, 0.47, -9.41
5082527, 0.67, 0.51, -9.45
5082539, 0.67, 0.47, -9.41
5082551, 0.67, 0.51, -9.38
5082563, 0.75, 0.47, -9.41
5082575, 0.71, 0.47, -9.45
5082587, 0.67, 0.47, -9.41
5082599, 0.71, 0.47, -9.49
5082611, 0.67, 0.47, -9.41
5082623, 0.75, 0.39, -9.49
5082635, 0.67, 0.43, -9.49
5082647, 0.67, 0.47, -9.45
5082659, 0.67, 0.51, -9.38
5082671, 0.71, 0.47, -9.41
5082683, 0.71, 0.47, -9.41
5082695, 0.71, 0.51, -9.49
5082707, 0.67, 0.51, -9.41
5082719, 0.71, 0.51, -9.41
5082731, 0.75, 0.47, -9.45
5082743, 0.71, 0.47, -9.45
5082755, 0.67, 0.43, -9.45
5082767, 0.71, 0.43, -9.41
5082779, 0.71, 0.51, -9.45
5082791, 0.75, 0.47, -9.45
5082803, 0.71, 0.47, -9.38
5082815, 0.71, 0.47, -9.45
5082827, 0.67, 0.47, -9.41
5082839, 0.67, 0.47, -9.41
5082851, 0.71, 0.43, -9.41
5082863, 0.63, 0.43, -9.41
5082875, 0.67, 0.51, -9.45
5082887, 0.67, 0.47, -9.41
5082899, 0.71, 0.51, -9.38
5082911, 0.63, 0.51, -9.45
5082923, 0.67, 0.47, -9.38
5082935, 0.67, 0.51, -9.45
5082947, 0.67, 0.47, -9.45
5082959, 0.67, 0.51, -9.41
5082971, 0.67, 0.43, -9.45
5082983, 0.71, 0.51, -9.45
5082995, 0.71, 0.43, -9.41
